pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,entity_name,entity_id,pitch_hand,eta_FF,eta_SI,eta_FC,eta_CH,eta_FS,eta_CU,eta_KC,eta_SL,eta_ST,eta_SV
SI,2025-10-16,94.5,-2.33,5.07,"Castillo, Luis",664770,622491,,called_strike,,,,,14,Called Strike,L,L,R,SEA,TOR,S,,,1,1,2025,1.74,0.61,0.88,2.43,,,,1,3,Top,,,,,,,11.924579993895517,-137.07771933142007,-2.4832454142787648,-24.55025897884696,30.648068084425205,-24.108290877499886,3.41,1.6,,,,92.4,2118,5.2,813035,663728,647304,660844,553993,641487,668227,677594,686527,55.27,,,,,,,,19,3,Sinker,1,2,2,1,2,1,2,1,Standard,Standard,238,0.0,-0.064,,,,0.064,,-1,1,0.404,0.596,32,30,33,31,2,1,,,,,1.96,1.74,-1.74,,,,,,,"Castillo, Luis",622491,R,0.913,0.931,,0.922,,,,0.132,,
SI,2025-10-16,93.8,-2.39,5.02,"Castillo, Luis",664770,622491,,called_strike,,,,,6,Called Strike,L,L,R,SEA,TOR,S,,,0,0,2025,1.68,0.26,0.66,2.15,,,,1,1,Top,,,,,,,11.368733189665468,-136.11180673878945,-2.2285640254066426,-23.35574727213309,29.679631074153765,-28.60469407955666,3.35,1.55,,,,92.2,2000,5.5,813035,663728,647304,660844,553993,641487,668227,677594,686527,55.02,,,,,,,,2,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,242,0.0,-0.039,,,,0.039,,0,0,0.522,0.478,32,30,33,31,1,0,,,,,2.34,1.68,-1.68,,,,,,,"Castillo, Luis",622491,R,0.913,0.931,,0.922,,,,0.132,,
SI,2025-10-16,94.6,-2.21,5.03,"Castillo, Luis",665489,622491,,called_strike,,,,,8,Called Strike,L,R,R,SEA,TOR,S,,,0,1,2025,1.62,0.35,-0.02,1.65,,,,2,1,Top,,,,,,,9.176668380469623,-137.33408824574218,-3.812554681711466,-22.555075280947104,32.560529961004896,-27.074853715838795,3.66,1.63,,,,92.9,2068,5.6,813035,663728,647304,660844,553993,641487,668227,677594,686527,54.92,,,,,,,,3,2,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,242,0.0,-0.057,,,,0.057,,0,0,0.537,0.463,32,26,33,26,1,0,,,,,2.23,1.62,1.62,,,,,,,"Castillo, Luis",622491,R,0.913,0.931,,0.922,,,,0.132,,
SI,2025-10-16,94.6,-2.01,5.09,"Castillo, Luis",672386,622491,,called_strike,,,,,5,Called Strike,L,R,R,SEA,TOR,S,,,2,0,2025,1.58,0.19,0.05,2.34,,664770.0,665489.0,1,3,Top,,,,,,,8.729162546321746,-137.49923785796298,-1.8819032774596944,-22.053480832478684,31.85671792607164,-29.493095197799065,3.11,1.49,,,,92.8,2032,5.4,813035,663728,647304,660844,553993,641487,668227,677594,686527,55.15,,,,,,,,21,3,Sinker,1,2,2,1,2,1,2,1,Standard,Standard,235,0.0,-0.069,,,,0.069,,-1,1,0.347,0.653,32,26,33,27,2,1,,,,,2.37,1.58,1.58,,,,,,,"Castillo, Luis",622491,R,0.913,0.931,,0.922,,,,0.132,,
SI,2025-10-16,96.8,-2.24,5.65,"Bazardo, Eduard",665489,660825,,called_strike,,,,,9,Called Strike,L,R,R,SEA,TOR,S,,,1,0,2025,1.58,0.91,0.59,1.99,,,,1,7,Top,,,,,,,11.042042303430184,-140.42119789032043,-6.178905735562924,-23.504643836379085,33.06814558274023,-18.88544657735055,3.57,1.63,,,,95.6,2250,5.9,813035,663728,647304,660844,553993,641487,668227,677594,686527,54.62,,,,,,,,54,2,Sinker,2,5,5,2,5,2,5,2,Infield shade,Standard,219,0.0,-0.05,,,,0.05,,-3,3,0.107,0.893,29,26,30,26,1,3,,,,,1.55,1.58,1.58,,,,,,,"Bazardo, Eduard",660825,R,0.918,0.919,,,0.882,,,0.5970000000000001,,
SI,2025-10-16,97.3,-2.6,5.69,"Vargas, Carlos",665926,672841,,swinging_strike,,,,,2,Swinging Strike,L,L,R,SEA,TOR,S,,,1,0,2025,1.56,0.8,0.19,3.41,,680718.0,,1,6,Top,,,,,,,11.015594979278706,-141.17530655906816,-2.3499361707850914,-23.46067210916352,34.60950950828145,-21.10275250753856,3.33,1.51,,,,96.5,2358,6.2,813035,663728,647304,660844,553993,641487,668227,677594,686527,54.32,,,,,,,,46,2,Sinker,1,5,5,1,5,1,5,1,Standard,Standard,218,0.0,-0.041,62.5,6.0,,0.041,,-4,4,0.068,0.932,25,26,26,27,1,2,,,,,1.63,1.56,-1.56,,2.099155794851947,21.78615972267723,27.632101113586504,38.64530446339907,19.132615310561334,"Vargas, Carlos",672841,R,0.785,0.736,0.542,,,,,0.262,,
SI,2025-10-16,94.8,-2.29,5.12,"Castillo, Luis",643396,622491,,called_strike,,,,,3,Called Strike,L,R,R,SEA,TOR,S,,,0,0,2025,1.56,0.36,0.69,2.72,,,,0,3,Top,,,,,,,11.017650985990567,-137.6765629739367,-1.3547118722008076,-22.29057020822624,31.205889201615268,-27.53531062691674,3.17,1.48,,,,92.8,2076,5.3,813035,663728,647304,660844,553993,641487,668227,677594,686527,55.23,,,,,,,,16,1,Sinker,1,0,0,1,0,1,0,1,Standard,Standard,242,0.0,-0.04,,,,0.04,,1,-1,0.617,0.383,32,30,33,30,1,0,,,,,2.19,1.56,1.56,,,,,,,"Castillo, Luis",622491,R,0.913,0.931,,0.922,,,,0.132,,
SI,2025-10-16,94.6,1.61,5.45,"Speier, Gabe",680718,642100,,called_strike,,,,,5,Called Strike,L,L,L,SEA,TOR,S,,,0,0,2025,1.55,0.56,0.27,2.77,665489.0,672386.0,662139.0,2,3,Top,,,,,,,-6.892487738350381,-137.55995471935884,-2.511378330431848,21.24586488589657,31.54114387526594,-24.761315110939844,3.6,1.66,,,,93.7,2231,5.9,813035,663728,647304,660844,553993,641487,668227,677594,686527,54.63,,,,,,,,24,1,Sinker,1,3,3,1,3,1,3,1,Standard,Standard,136,0.0,-0.036,,,,0.036,,-2,2,0.262,0.738,30,25,30,26,1,1,,,,,2.0,1.55,1.55,,,,,,,"Speier, Gabe",642100,L,0.931,0.925,,,,,,0.352,,
SI,2025-10-16,94.8,1.74,5.4,"Speier, Gabe",662139,642100,,called_strike,,,,,4,Called Strike,L,L,L,SEA,TOR,S,,,1,1,2025,1.55,0.78,-0.66,2.73,664770.0,665489.0,672386.0,1,3,Top,,,,,,,-9.668292906076276,-137.68944712878536,-3.008672707045529,21.89402102159034,31.469250380789237,-21.73736309434109,3.34,1.55,,,,94.0,2158,6.0,813035,663728,647304,660844,553993,641487,668227,677594,686527,54.53,,,,,,,,22,3,Sinker,1,2,2,1,2,1,2,1,Standard,Standard,132,0.0,-0.073,,,,0.073,,-1,1,0.29,0.71,30,28,30,29,1,1,,,,,1.77,1.55,1.55,,,,,,,"Speier, Gabe",642100,L,0.931,0.925,,,,,,0.352,,
SI,2025-10-16,95.0,1.85,5.23,"Speier, Gabe",664770,642100,,called_strike,,,,,8,Called Strike,L,L,L,SEA,TOR,S,,,0,0,2025,1.53,0.45,0.23,1.76,,543807.0,,1,4,Top,,,,,,,-7.620296614482475,-138.1173752424663,-4.371512137414797,21.3287665167305,31.75108287238269,-25.675889956610156,3.26,1.52,,,,94.1,2272,5.9,813035,663728,647304,660844,553993,641487,668227,677594,686527,54.6,,,,,,,,31,1,Sinker,1,4,4,1,4,1,4,1,Standard,Standard,132,0.0,-0.038,,,,0.038,,-3,3,0.165,0.835,30,30,30,31,1,2,,,,,2.09,1.53,1.53,,,,,,,"Speier, Gabe",642100,L,0.931,0.925,,,,,,0.352,,
