pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,entity_name,entity_id,pitch_hand,eta_FF,eta_SI,eta_FC,eta_CH,eta_FS,eta_CU,eta_KC,eta_SL,eta_ST,eta_SV
FF,2025-10-02,94.2,0.83,6.07,"Sabrowski, Erik",656716,681870,,swinging_strike,,,,,11.0,Swinging Strike,F,L,L,CLE,DET,S,,,0,0,2025,0.92,1.72,-0.3,3.5,,,,2,6,Top,,,,,,,-4.986334566784658,-137.07874282418692,-4.807880452771583,12.6491622312736,31.32381269806554,-9.69866994073281,3.27,1.52,,,,94.6,2691.0,6.6,813073,666310,692216,677587,608070,672356,680757,800050,671655,53.92,,,,,,,,43,1,4-Seam Fastball,1,2,2,1,2,1,2,1,Standard,Standard,147.0,0.0,-0.043,,,,0.043,,-1,1,0.375,0.625,27,30,28,30,1,2,,,,,0.86,0.92,0.92,,,,,,,"Sabrowski, Erik",681870,L,0.97,,,,,0.8250000000000001,0.8250000000000001,0.315,,
FF,2025-10-02,94.1,0.92,6.0,"Sabrowski, Erik",595879,681870,,swinging_strike,,,,,12.0,Swinging Strike,F,R,L,CLE,DET,S,,,0,0,2025,0.96,1.72,0.44,3.84,,,,0,7,Top,,,,,,,-3.404225643929361,-137.03800029832664,-3.75873364120061,12.884392282175916,30.802859562427084,-9.905229327125006,3.52,1.64,,,,94.8,2642.0,6.7,813073,666310,692216,677587,608070,672356,680757,800050,671655,53.81,,,,,,,,47,1,4-Seam Fastball,1,2,2,1,2,1,2,1,Standard,Standard,149.0,0.0,-0.039,74.0,7.4,,0.039,,-1,1,0.3,0.7,27,32,28,33,1,2,,,,,0.85,0.96,-0.96,,5.0069352073073,16.275170638851407,20.72319913460917,39.09606518150117,18.34065422224102,"Sabrowski, Erik",681870,L,0.97,,,,,0.8250000000000001,0.8250000000000001,0.315,,
FF,2025-10-02,97.8,0.35,6.24,"Chapman, Aroldis",502671,547973,,called_strike,,,,,7.0,Called Strike,F,R,L,NYY,BOS,S,,,0,0,2025,0.08,1.71,-0.39,2.11,,,,0,8,Bot,,,,,,,-2.20755299431128,-142.04323314310594,-9.637029773530278,1.6374120082946018,35.37849314504644,-6.966733828255053,3.61,1.74,,,,98.6,2438.0,7.1,813065,665966,663993,663853,608324,596115,680776,678882,677800,53.44,,,,,,,,61,1,4-Seam Fastball,4,0,4,0,0,4,4,0,Infield shade,Standard,159.0,0.0,-0.039,,,,0.039,,4,4,0.989,0.989,37,37,37,38,1,0,,,,,0.7,0.08,-0.08,,,,,,,"Chapman, Aroldis",547973,L,0.906,0.882,,,0.412,,,0.429,,
FF,2025-10-02,94.3,0.05,6.14,"Thielbar, Caleb",656811,573204,,swinging_strike,,,,,2.0,Swinging Strike,F,L,L,CHC,SD,S,,,1,1,2025,0.4,1.64,-0.1,2.9,,,,0,5,Top,,,,,,,-1.2626108644542913,-137.34753409287651,-6.40136019399899,5.356405615300196,29.62894131361772,-10.211924371612268,3.43,1.63,,,,94.6,2232.0,6.4,813059,608348,683737,663538,807713,621020,664023,691718,673548,54.13,,,,,,,,34,3,4-Seam Fastball,2,0,0,2,0,2,0,2,Infield shade,Standard,156.0,0.0,-0.061,71.9,6.1,,0.061,,2,-2,0.761,0.239,38,31,38,32,1,1,,,,,0.91,0.4,0.4,,-4.092475084300063,34.1039360636211,34.01377331760938,42.83525594716496,4.448260452915044,"Thielbar, Caleb",573204,L,0.91,,,,,0.831,0.831,0.424,0.451,
FF,2025-10-02,96.5,-1.79,5.88,"Bednar, David",807799,670280,,called_strike,,,,,5.0,Called Strike,F,L,R,NYY,BOS,S,,,0,0,2025,-0.82,1.62,-0.15,2.51,,,608324.0,0,9,Top,,,,,,,6.270492945306159,-140.1272312991564,-6.986790494080715,-12.337684559106426,37.67046855717469,-9.529569852451294,3.25,1.42,,,,96.0,2503.0,6.6,813065,669224,502671,665862,641857,683011,641355,663757,592450,53.92,,,,,,,,66,1,4-Seam Fastball,4,0,0,4,0,4,0,4,Infield shade,Standard,212.0,0.0,-0.042,,,,0.042,,4,-4,0.971,0.029,30,31,31,32,1,3,,,,,0.88,0.82,-0.82,,,,,,,"Bednar, David",670280,R,0.979,,,,0.73,0.65,0.65,,,
FF,2025-10-02,100.3,0.48,6.25,"Chapman, Aroldis",665862,547973,,swinging_strike,,,,,2.0,Swinging Strike,F,L,L,NYY,BOS,S,,,0,1,2025,0.14,1.61,0.27,3.68,,,502671.0,1,8,Bot,,,,,,,-0.9374784135953044,-145.89120177275166,-5.560249881994435,2.2611189325446346,37.62514652037423,-8.159366537927333,3.67,1.71,,,,101.1,2518.0,7.0,813065,665966,663993,663853,608324,596115,680776,678882,677800,53.54,,,,,,,,63,2,4-Seam Fastball,4,0,4,0,0,4,4,0,Standard,Standard,164.0,0.0,-0.047,76.7,7.0,,0.047,,4,4,0.99,0.99,37,27,37,27,1,3,,,,,0.68,0.14,0.14,,13.558120001691226,1.7723206237128977,27.88342100759453,32.11916718155325,23.2515428507872,"Chapman, Aroldis",547973,L,0.906,0.882,,,0.412,,,0.429,,
FF,2025-10-02,94.6,-0.01,6.13,"Thielbar, Caleb",630105,573204,,called_strike,,,,,5.0,Called Strike,F,L,L,CHC,SD,S,,,0,0,2025,0.33,1.61,0.25,2.36,,,657757.0,1,5,Top,,,,,,,-0.0494743721792716,-137.65101017394716,-7.742915068226466,4.135093839892235,31.42788146059054,-10.226839588855762,3.34,1.61,,,,94.6,2349.0,6.4,813059,608348,683737,663538,807713,621020,664023,691718,673548,54.12,,,,,,,,36,1,4-Seam Fastball,2,0,0,2,0,2,0,2,Infield shade,Standard,163.0,0.0,-0.04,,,,0.04,,2,-2,0.756,0.244,38,31,38,31,1,1,,,,,0.95,0.33,0.33,,,,,,,"Thielbar, Caleb",573204,L,0.91,,,,,0.831,0.831,0.424,0.451,
FF,2025-10-02,96.4,-0.39,5.85,"Estrada, Jeremiah",673548,669093,,called_strike,,,,,1.0,Called Strike,F,R,R,CHC,SD,S,,,0,0,2025,-0.03,1.58,-0.49,2.93,,,663656.0,2,3,Bot,,,,,,,-0.2190760607871969,-140.36625012642008,-5.853956298703484,-0.2888148473731414,31.8970533329842,-10.122172983242685,3.16,1.4,,,,97.7,2095.0,7.0,813059,666023,650333,630105,592518,593428,657757,701538,665487,53.5,,,,,,,,25,1,4-Seam Fastball,2,0,2,0,0,2,2,0,Standard,Standard,190.0,0.0,-0.042,,,,0.042,,2,2,0.754,0.754,26,30,27,31,1,1,,,,,0.87,0.03,0.03,,,,,,,"Estrada, Jeremiah",669093,R,0.989,,,,0.977,,,0.415,,
FF,2025-10-02,93.7,1.95,6.15,"Pomeranz, Drew",578428,519141,,called_strike,,,,,5.0,Called Strike,F,R,L,CHC,SD,S,,,1,0,2025,0.28,1.57,-0.1,2.53,,,593428.0,1,7,Top,,,,,,,-5.839132610573428,-136.32382576649204,-7.02883175653537,4.734363856876174,29.153592244355984,-11.285095729752904,3.27,1.45,,,,92.9,2634.0,5.7,813059,608348,683737,663538,807713,621020,664023,691718,673548,54.76,,,,,,,,53,2,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,160.0,-0.018,-0.055,,,,0.055,,2,-2,0.818,0.182,36,35,37,35,1,0,,,,,1.03,0.28,-0.28,,,,,,,"Pomeranz, Drew",519141,L,0.713,,,,,0.7020000000000001,0.7020000000000001,,,
FF,2025-10-02,99.0,-1.75,6.43,"Schlittler, Cam",677800,693645,,called_strike,,,,,5.0,Called Strike,F,L,R,NYY,BOS,S,,,0,0,2025,-0.28,1.57,-0.07,2.78,,,663993.0,1,5,Top,,,,,,,5.22231106811245,-143.80639357060957,-8.184779658475524,-5.08645954087598,35.44319914076017,-8.663807454807477,3.43,1.59,,,,98.9,2393.0,6.5,813065,669224,700250,665862,642708,683011,641355,663757,592450,54.01,,,,,,,,38,1,4-Seam Fastball,4,0,0,4,0,4,0,4,Infield shade,Standard,215.0,0.0,-0.04,,,,0.04,,4,-4,0.903,0.097,24,26,24,26,2,1,,,,,0.78,0.28,-0.28,,,,,,,"Schlittler, Cam",693645,R,0.888,0.8320000000000001,0.483,,,0.8290000000000001,0.8290000000000001,,0.488,
