pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2025-08-11,96.1,-1.0,6.18,"Nelson, Ryne",608369,669194,,swinging_strike,,,,,6,Corey Seager singles on a sharp line drive to right fielder Corbin Carroll. Josh Smith scores.,R,L,R,TEX,AZ,S,,,1,0,2025,-0.15,1.76,0.38,2.77,,669701.0,,0,6,Bot,,,,,,,4.048176186319089,-139.67862231216827,-7.440405087439247,-2.9462791067980314,33.19666730993092,-7.726684693263122,3.38,1.44,,,,96.8,2409.0,6.9,776785,680728,682988,606466,677942,672695,664983,677950,682998,53.6,,,,,,,,49,2,4-Seam Fastball,1,6,1,6,6,1,1,6,Infield shade,Standard,195.0,0.0,-0.054,70.3,5.5,,0.054,,-5,-5,0.08,0.08,27,31,27,31,3,2,,,,,0.73,0.15,-0.15,,-1.0880812875478194,17.35628867033381,38.72394922479453,31.50913293586425,20.551392607261185
FF,2025-08-11,97.7,-0.78,6.31,"Nelson, Ryne",666969,669194,,swinging_strike,,,,,12,Adolis García strikes out on a foul tip.,R,R,R,TEX,AZ,S,,,0,0,2025,-0.06,1.76,1.24,3.39,,,,2,2,Bot,,,,,,,5.634737400755251,-141.9196385103586,-6.43797952841335,-2.2012487987395826,36.88037378430317,-7.150205562188968,3.71,1.8,,,,98.4,2355.0,7.1,776785,680728,682988,606466,677942,672695,664983,677950,682998,53.41,,,,,,,,15,1,4-Seam Fastball,0,1,0,1,1,0,0,1,Infield shade,Standard,186.0,0.0,-0.045,65.6,7.3,,0.045,,-1,-1,0.394,0.394,27,32,27,32,1,0,,,,,0.66,0.06,0.06,,12.71617802324746,23.62809354547704,20.696681781122283,47.90697495116519,16.1223226185936
FF,2025-08-11,93.6,-1.63,5.74,"Javier, Cristian",678882,664299,,called_strike,,,,,2,Ceddanne Rafaela walks.,R,R,R,HOU,BOS,S,,,1,0,2025,-0.22,1.75,-0.07,3.31,,,,1,2,Top,,,,,,,4.479325985911976,-136.07559130621308,-4.250184097802638,-3.840831756974904,36.32478091727968,-9.904992321187164,3.56,1.73,,,,92.3,2448.0,6.1,776782,673237,572233,602104,621043,665161,643289,676801,701358,54.42,,,,,,,,12,2,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Standard,205.0,0.0,-0.049,,,,0.049,,-2,2,0.311,0.689,28,24,28,25,1,0,,,,,0.9,0.22,0.22,,,,,,
FF,2025-08-11,96.5,-1.05,6.24,"Nelson, Ryne",608369,669194,,called_strike,,,,,4,Corey Seager flies out to center fielder Alek Thomas.,R,L,R,TEX,AZ,S,,,0,0,2025,-0.19,1.74,-0.61,2.07,,,669701.0,0,1,Bot,,,,,,,1.604017379684634,-140.2064059611436,-9.50383667854455,-2.8789241052742303,33.186192939809324,-7.212012863295383,3.38,1.44,,,,97.0,2360.0,6.8,776785,680728,682988,606466,677942,672695,664983,677950,682998,53.73,,,,,,,,5,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,200.0,0.0,-0.04,,,,0.04,,0,0,0.583,0.583,27,31,27,31,1,0,,,,,0.72,0.19,-0.19,,,,,,
FF,2025-08-11,92.8,-1.54,5.77,"Javier, Cristian",701350,664299,strikeout,swinging_strike,,,,,12,Roman Anthony strikes out swinging.,R,L,R,HOU,BOS,S,2.0,,3,2,2025,-0.1,1.73,0.11,4.28,,,,0,3,Top,,,,,,,4.421143746665533,-134.98166028812705,-1.70437134594333,-2.3637290600373184,33.75206799128254,-11.104508778898152,3.64,1.74,,,,91.8,2376.0,6.0,776782,673237,572233,602104,621043,665161,643289,676801,701358,54.46,,0.0,0.0,1.0,0.0,0.0,,17,10,4-Seam Fastball,0,2,2,0,2,0,2,0,Infield shade,Standard,196.0,0.017,-0.349,55.9,5.2,,0.349,,-2,2,0.279,0.721,28,21,28,21,2,1,,,,,0.95,0.1,-0.1,,-5.831227465155313,35.9909721513442,21.97079594260967,30.147888380227677,14.783972925946465
FF,2025-08-11,94.0,0.79,5.95,"Dreyer, Jack",672569,676263,,called_strike,,,,,3,Gustavo Campero flies out to left fielder Michael Conforto.,R,R,L,LAA,LAD,S,,,0,0,2025,0.65,1.73,0.3,3.14,,,,2,7,Bot,,,,,,,-2.740868691287423,-136.82713381606905,-5.466292645206908,8.806670880624404,29.45035441068004,-9.36584617019512,3.17,1.49,,,,94.6,2434.0,6.6,776779,669257,687221,690976,571970,605141,624424,681909,669743,53.93,,,,,,,,60,1,4-Seam Fastball,7,0,7,0,0,7,7,0,Standard,Standard,160.0,0.0,-0.045,,,,0.045,,7,7,0.997,0.997,26,27,26,28,1,1,,,,,0.84,0.65,-0.65,,,,,,
FF,2025-08-11,95.9,-0.47,6.08,"Estrada, Jeremiah",642086,669093,,called_strike,,,,,1,Dominic Smith flies out to left fielder Bryce Johnson.,R,L,R,SF,SD,S,,,0,0,2025,-0.14,1.72,-0.76,2.72,,,,0,7,Bot,,,,,,,-0.4543171177925412,-139.64504440015142,-7.246019257885247,-1.7864305553932838,29.34867031128181,-8.294131196273007,3.19,1.52,,,,97.1,2245.0,6.8,776780,666023,650333,630105,592518,593428,669369,701538,665487,53.74,,,,,,,,54,1,4-Seam Fastball,1,4,1,4,4,1,1,4,Infield shade,Standard,189.0,0.0,-0.04,,,,0.04,,-3,-3,0.118,0.118,26,30,27,30,1,2,,,,,0.75,0.14,-0.14,,,,,,
FC,2025-08-11,93.1,-2.56,6.21,"Jansen, Kenley",624424,445276,,called_strike,,,,,8,Michael Conforto strikes out swinging.,R,L,R,LAA,LAD,S,,,0,1,2025,-0.11,1.72,-0.22,2.16,,,,0,9,Top,,,,,,,6.274142306738967,-135.1204123997909,-8.359462650684538,-2.8353183715176327,32.616159791129554,-9.480662553123446,3.47,1.57,,,,93.4,2625.0,6.8,776779,518595,694384,695681,672724,687263,621493,669326,650859,53.67,,,,,,,,73,2,Cutter,7,4,4,7,4,7,4,7,Infield shade,Standard,192.0,0.0,-0.054,,,,0.054,,3,-3,0.969,0.031,37,32,38,32,1,3,,,,,0.95,0.11,-0.11,,,,,,
FF,2025-08-11,97.4,-0.5,6.04,"Estrada, Jeremiah",642086,669093,,swinging_strike,,,,,1,Dominic Smith flies out to left fielder Bryce Johnson.,R,L,R,SF,SD,S,,,0,1,2025,-0.14,1.72,-0.72,3.31,,,,0,7,Bot,,,,,,,-0.2524219978349546,-141.8129472633358,-5.8758352244880205,-1.9062767237220464,30.832475067069453,-7.823122861255727,3.25,1.52,,,,98.7,2259.0,6.9,776780,666023,650333,630105,592518,593428,669369,701538,665487,53.62,,,,,,,,54,2,4-Seam Fastball,1,4,1,4,4,1,1,4,Infield shade,Standard,189.0,0.0,-0.054,62.0,5.3,,0.054,,-3,-3,0.118,0.118,26,30,27,30,1,2,,,,,0.67,0.14,-0.14,,-10.133496495858068,37.64313444569369,24.81058958470777,43.83139224414818,8.290075549463463
FF,2025-08-11,96.2,-1.03,6.27,"Nelson, Ryne",669701,669194,,called_strike,,,,,4,Josh Smith singles on a sharp line drive to center fielder Alek Thomas.,R,L,R,TEX,AZ,S,,,0,0,2025,-0.31,1.71,-0.31,2.36,,,,0,1,Bot,,,,,,,2.647055123665207,-139.82632075140995,-8.720987464666242,-4.631092998097698,32.11342416387796,-7.928164579565177,3.19,1.48,,,,96.9,2384.0,6.8,776785,680728,682988,606466,677942,672695,664983,677950,682998,53.69,,,,,,,,4,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,191.0,0.0,-0.04,,,,0.04,,0,0,0.547,0.547,27,27,27,28,1,0,,,,,0.76,0.31,-0.31,,,,,,
