pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
SI,2025-08-02,97.9,1.65,6.33,"Skubal, Tarik",642215,669373,double,hit_into_play,,,,,6,Weston Wilson doubles (1) on a sharp line drive to center fielder Wenceel Pérez.,R,R,L,PHI,DET,X,8.0,line_drive,2,2,2025,1.14,1.17,0.33,2.41,,,,1,6,Bot,169.83,45.2,,,,,-6.214186244259346,-142.24029595413552,-7.7675488452344466,16.972006315288905,33.940805195488785,-14.67905752640981,3.65,1.62,394.0,106.6,21.0,97.8,2281,6.4,776912,693307,679529,650402,656716,595879,682985,672761,681481,54.08,0.854,1.329,1.25,1.0,1.0,1.0,6.0,44,5,Sinker,0,2,0,2,2,0,0,2,Standard,Standard,159,0.061,0.688,76.8,7.5,2.364,-0.688,106.6,-2,-2,0.213,0.213,28,30,29,31,2,1,,,,,1.22,1.14,-1.14,,8.598795650332596,8.955253503186308,36.094045198316266,40.272466739620114,26.015201737156534
SL,2025-08-02,93.4,2.0,6.26,"Skubal, Tarik",642215,669373,,ball,,,,,13,Weston Wilson doubles (1) on a sharp line drive to center fielder Wenceel Pérez.,R,R,L,PHI,DET,B,,,1,2,2025,-0.12,0.79,-2.21,2.41,,,,1,6,Bot,,,,,,,-10.672612192062978,-135.51856784161836,-5.941418082734926,0.8024621616431008,28.78988476976292,-21.27852827548448,3.91,1.8,,,,94.2,2242,6.8,776912,693307,679529,650402,656716,595879,682985,672761,681481,53.66,,,,,,,,44,4,Slider,0,2,0,2,2,0,0,2,Standard,Standard,158,0.0,0.043,,,,-0.043,,-2,-2,0.213,0.213,28,30,29,31,2,1,,,,,1.83,-0.12,0.12,,,,,,
FF,2025-08-02,97.5,1.61,6.47,"Skubal, Tarik",642215,669373,,called_strike,,,,,8,Weston Wilson doubles (1) on a sharp line drive to center fielder Wenceel Pérez.,R,R,L,PHI,DET,S,,,1,1,2025,0.34,1.35,0.17,1.8,,,,1,6,Bot,,,,,,,-4.670470811147745,-141.6386442953397,-10.153854130713745,5.666981859582479,33.11572239253366,-11.78705315422599,3.84,1.77,,,,97.7,2344,6.5,776912,693307,679529,650402,656716,595879,682985,672761,681481,53.96,,,,,,,,44,3,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,159,0.0,-0.061,,,,0.061,,-2,-2,0.213,0.213,28,30,29,31,2,1,,,,,1.06,0.34,-0.34,,,,,,
CH,2025-08-02,87.2,1.89,6.33,"Skubal, Tarik",642215,669373,,swinging_strike,,,,,8,Weston Wilson doubles (1) on a sharp line drive to center fielder Wenceel Pérez.,R,R,L,PHI,DET,S,,,1,0,2025,1.15,0.16,0.26,2.02,,,,1,6,Bot,,,,,,,-6.308454581539849,-126.73828758235402,-4.5184441182387,13.72387921323326,26.794051414680165,-29.64823374896806,3.65,1.62,,,,87.1,1863,6.4,776912,693307,679529,650402,656716,595879,682985,672761,681481,54.11,,,,,,,,44,2,Changeup,0,2,0,2,2,0,0,2,Standard,Standard,135,0.0,-0.051,75.3,8.8,,0.051,,-2,-2,0.213,0.213,28,30,29,31,2,1,,,,,2.85,1.15,-1.15,,27.482921712958028,-30.78658696044364,37.90488338874095,40.28288179167139,49.85220894267182
KC,2025-08-02,80.6,1.66,6.42,"Skubal, Tarik",642215,669373,,ball,,,,,14,Weston Wilson doubles (1) on a sharp line drive to center fielder Wenceel Pérez.,R,R,L,PHI,DET,B,,,0,0,2025,-0.3,-0.62,1.17,2.49,,,,1,6,Bot,,,,,,,-0.5318275082161658,-117.33449269862128,-0.8727344143406526,-2.616832905342085,23.193956456480475,-37.90932776531167,3.82,1.72,,,,80.5,2614,6.3,776912,693307,679529,650402,656716,595879,682985,672761,681481,54.18,,,,,,,,44,1,Knuckle Curve,0,2,0,2,2,0,0,2,Standard,Standard,334,0.0,0.039,,,,-0.039,,-2,-2,0.213,0.213,28,30,29,31,2,1,,,,,4.14,-0.3,0.3,,,,,,
CH,2025-08-02,88.1,2.13,6.26,"Skubal, Tarik",624641,669373,strikeout,swinging_strike,,,,,9,Edmundo Sosa strikes out swinging.,R,R,L,PHI,DET,S,2.0,,1,2,2025,1.38,0.34,0.72,1.85,,,,0,6,Bot,,,,,,,-6.323919521278189,-128.12564818719073,-5.337449243607619,16.4652422773653,27.12119899661298,-27.491692954434367,3.41,1.61,,,,88.6,1768,6.7,776912,693307,679529,650402,656716,595879,682985,672761,681481,53.8,,0.0,0.0,1.0,0.0,0.0,,43,4,Changeup,0,2,0,2,2,0,0,2,Standard,Standard,133,-0.035,-0.186,75.2,9.1,,0.186,,-2,-2,0.248,0.248,28,29,29,29,2,1,,,,,2.61,1.38,-1.38,,18.70668116315087,-25.365003326093923,32.95837030384779,42.82046330736875,45.386748829366205
CH,2025-08-02,88.9,1.77,6.22,"Skubal, Tarik",624641,669373,,ball,,,,,14,Edmundo Sosa strikes out swinging.,R,R,L,PHI,DET,B,,,0,2,2025,0.93,0.26,0.67,0.6,,,,0,6,Bot,,,,,,,-4.679999647294076,-129.17433383692946,-8.302736825658222,11.396962572984172,28.090478758060478,-27.664597861306227,3.52,1.62,,,,89.4,1826,6.8,776912,693307,679529,650402,656716,595879,682985,672761,681481,53.71,,,,,,,,43,3,Changeup,0,2,0,2,2,0,0,2,Standard,Standard,144,0.0,0.023,,,,-0.023,,-2,-2,0.248,0.248,28,29,29,29,2,1,,,,,2.64,0.93,-0.93,,,,,,
FF,2025-08-02,97.0,1.42,6.48,"Skubal, Tarik",624641,669373,,swinging_strike,,,,,5,Edmundo Sosa strikes out swinging.,R,R,L,PHI,DET,S,,,0,1,2025,0.25,1.36,0.01,2.48,,,,0,6,Bot,,,,,,,-4.363927839023149,-141.08000366552506,-8.304200982306089,4.4054464965521,32.47202141021346,-12.286343457717887,3.41,1.61,,,,97.2,2319,6.5,776912,693307,679529,650402,656716,595879,682985,672761,681481,54.03,,,,,,,,43,2,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,158,0.0,-0.054,75.9,8.7,,0.054,,-2,-2,0.248,0.248,28,29,29,29,2,1,,,,,1.07,0.25,-0.25,,13.44184167758221,-6.136471093364897,34.29035777937829,35.93516124363289,29.106499812718
FF,2025-08-02,96.8,1.53,6.45,"Skubal, Tarik",624641,669373,,called_strike,,,,,7,Edmundo Sosa strikes out swinging.,R,R,L,PHI,DET,S,,,0,0,2025,0.22,1.4,-0.35,1.93,,,,0,6,Bot,,,,,,,-5.535889248083241,-140.63810726467204,-9.735454456266014,4.158154783831839,32.20595412480088,-11.536033529239509,3.57,1.7,,,,97.2,2277,6.6,776912,693307,679529,650402,656716,595879,682985,672761,681481,53.89,,,,,,,,43,1,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,158,0.0,-0.037,,,,0.037,,-2,-2,0.248,0.248,28,29,29,29,2,1,,,,,1.04,0.22,-0.22,,,,,,
FF,2025-08-02,99.0,1.64,6.43,"Skubal, Tarik",805249,669373,strikeout,swinging_strike,,,,,1,Otto Kemp strikes out swinging.,R,R,L,PHI,DET,S,2.0,,0,2,2025,0.18,1.39,-0.62,3.37,,,,2,5,Bot,,,,,,,-6.594018346482095,-143.89378463653895,-6.140076718521555,4.030143688505037,35.05247253999684,-11.668144024629733,3.39,1.52,,,,99.1,2392,6.5,776912,693307,679529,650402,656716,595879,682985,672761,681481,54.0,,0.0,0.0,1.0,0.0,0.0,,38,3,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,157,-0.014,-0.157,67.3,6.2,,0.157,,-2,-2,0.225,0.225,28,25,29,26,2,1,,,,,0.95,0.18,-0.18,,5.911841740263262,4.667903891844558,34.9668074852627,24.454825009369195,18.328981694059564
FF,2025-08-02,96.8,1.69,6.39,"Skubal, Tarik",805249,669373,,foul,,,,,5,Otto Kemp strikes out swinging.,R,R,L,PHI,DET,S,,,0,1,2025,0.3,1.49,0.04,2.66,,,,2,5,Bot,,,,,,,-5.077076850047475,-140.689552740712,-7.803140677581295,5.125288606959122,32.33516227638921,-10.803212056897651,3.39,1.52,251.0,83.4,42.0,97.0,2404,6.5,776912,693307,679529,650402,656716,595879,682985,672761,681481,54.0,,,,,,,,38,2,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,153,0.0,-0.058,68.0,6.3,,0.058,88.0,-2,-2,0.225,0.225,28,25,29,26,2,1,,,,,0.95,0.3,-0.3,,-1.4325142539666926,19.662673817626327,38.41263313361994,32.22965650697074,14.26217395435758
CH,2025-08-02,87.7,1.91,6.26,"Skubal, Tarik",805249,669373,,swinging_strike,,,,,8,Otto Kemp strikes out swinging.,R,R,L,PHI,DET,S,,,0,0,2025,1.25,0.62,0.21,1.61,,,,2,5,Bot,,,,,,,-6.7493765483555626,-127.41490541946874,-6.406617746573493,15.067571582466885,26.89170376339988,-24.30260748998557,3.39,1.52,,,,88.2,1827,6.7,776912,693307,679529,650402,656716,595879,682985,672761,681481,53.77,,,,,,,,38,1,Changeup,0,2,0,2,2,0,0,2,Standard,Standard,134,0.0,-0.041,71.2,8.5,,0.041,,-2,-2,0.225,0.225,28,25,29,26,2,1,,,,,2.36,1.25,-1.25,,33.56408432548892,-43.161407421068674,35.19266773615309,36.47685983207522,57.065901674277725
CH,2025-08-02,88.8,1.96,6.35,"Skubal, Tarik",664056,669373,strikeout,swinging_strike,,,,,14,Harrison Bader strikes out swinging.,R,R,L,PHI,DET,S,2.0,,1,2,2025,1.21,0.35,1.11,1.44,,,,1,5,Bot,,,,,,,-4.608326469429977,-129.0194463144946,-6.623019222647462,14.466904371054394,29.265146428635013,-26.995244094407035,3.2,1.53,,,,88.5,1842,6.4,776912,693307,679529,650402,656716,595879,682985,672761,681481,54.08,,0.0,0.0,1.0,0.0,0.0,,37,5,Changeup,0,2,0,2,2,0,0,2,Standard,Standard,135,-0.021,-0.182,68.6,7.8,,0.182,,-2,-2,0.246,0.246,28,31,29,31,2,1,,,,,2.57,1.21,-1.21,,13.535642622963485,-8.718712925964537,21.53017314005324,49.84414575668694,37.19017372325857
CH,2025-08-02,90.9,1.82,6.27,"Skubal, Tarik",664056,669373,,ball,,,,,14,Harrison Bader strikes out swinging.,R,R,L,PHI,DET,B,,,0,2,2025,1.29,0.65,0.07,0.38,,,,1,5,Bot,,,,,,,-7.1915797281412175,-131.88149136375816,-10.278626450450735,16.64030717068088,27.772598857100864,-22.57908805067568,3.2,1.47,,,,91.4,1993,6.7,776912,693307,679529,650402,656716,595879,682985,672761,681481,53.77,,,,,,,,37,4,Changeup,0,2,0,2,2,0,0,2,Standard,Standard,149,0.0,0.02,,,,-0.02,,-2,-2,0.246,0.246,28,31,29,31,2,1,,,,,2.12,1.29,-1.29,,,,,,
FF,2025-08-02,97.6,1.51,6.45,"Skubal, Tarik",664056,669373,,foul,,,,,5,Harrison Bader strikes out swinging.,R,R,L,PHI,DET,S,,,0,2,2025,0.38,1.49,-0.21,2.6,,,,1,5,Bot,,,,,,,-5.517267637588862,-141.84890180061691,-8.2980179982976,6.438399372866858,33.65819334778219,-10.322964740876031,3.2,1.53,,,,97.8,2408,6.6,776912,693307,679529,650402,656716,595879,682985,672761,681481,53.93,,,,,,,,37,3,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,157,0.0,0.0,77.4,6.6,,0.0,,-2,-2,0.246,0.246,28,31,29,31,2,1,,,,,0.92,0.38,-0.38,,7.930918267065455,-0.3085428954975522,26.149778496904933,33.16759587578975,30.041005573729542
FF,2025-08-02,97.8,1.59,6.5,"Skubal, Tarik",664056,669373,,foul,,,,,5,Harrison Bader strikes out swinging.,R,R,L,PHI,DET,S,,,0,1,2025,0.29,1.42,-0.24,2.55,,,,1,5,Bot,,,,,,,-5.600738944535276,-142.11857518136944,-8.430428015267237,5.252577013996195,34.93143514814875,-11.096871458449684,3.2,1.53,187.0,70.8,47.0,97.7,2488,6.4,776912,693307,679529,650402,656716,595879,682985,672761,681481,54.05,,,,,,,,37,2,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,158,0.0,-0.057,74.9,6.0,,0.057,88.0,-2,-2,0.246,0.246,28,31,29,31,2,1,,,,,0.98,0.29,-0.29,,0.5520549362879635,8.520989532851658,28.86194655372703,32.515830572428534,25.787773379031115
FF,2025-08-02,96.5,1.54,6.37,"Skubal, Tarik",664056,669373,,foul,,,,,1,Harrison Bader strikes out swinging.,R,R,L,PHI,DET,S,,,0,0,2025,0.53,1.44,-0.76,2.73,,,,1,5,Bot,,,,,,,-7.365632833105607,-140.2426931957679,-7.422166746698076,8.704351446214135,32.755831278816984,-11.701828937745535,3.2,1.53,192.0,70.5,24.0,96.9,2443,6.7,776912,693307,679529,650402,656716,595879,682985,672761,681481,53.84,,,,,,,,37,1,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,156,0.0,-0.037,72.8,6.0,,0.037,88.0,-2,-2,0.246,0.246,28,31,29,31,2,1,,,,,1.02,0.53,-0.53,,2.733368488993398,9.22264873169538,28.490176932816425,27.00996507194363,26.031332390542737
CH,2025-08-02,88.6,1.92,6.29,"Skubal, Tarik",592206,669373,field_out,hit_into_play,,,,,6,"Nick Castellanos grounds out, first baseman Spencer Torkelson to pitcher Tarik Skubal.",R,R,L,PHI,DET,X,3.0,ground_ball,0,0,2025,1.15,0.4,0.52,2.8,,,,0,5,Bot,148.82,168.25,,,,,-5.860790022498266,-128.7991429000946,-3.2455353980037724,14.005526430718056,28.75790139449933,-27.221090660321245,3.9,1.87,60.0,58.7,8.0,88.7,1912,6.6,776912,693307,679529,650402,656716,595879,682985,672761,681481,53.93,0.129,0.123,0.0,1.0,0.0,0.0,1.0,36,1,Changeup,0,2,0,2,2,0,0,2,Standard,Standard,138,-0.031,-0.254,75.0,8.2,0.15,0.254,88.0,-2,-2,0.277,0.277,28,33,29,33,2,1,,,,,2.53,1.15,-1.15,,27.547749953577945,-18.914228931417604,38.99608995140215,41.707366394983104,42.56624280079758
CH,2025-08-02,88.0,1.75,6.33,"Skubal, Tarik",592663,669373,field_out,hit_into_play,,,,,9,J.T. Realmuto pops out to second baseman Gleyber Torres.,R,R,L,PHI,DET,X,4.0,popup,1,2,2025,1.09,0.31,0.75,1.59,,,,2,4,Bot,147.3,161.15,,,,,-4.715124703072609,-127.89911214054256,-5.955945312923576,12.97480893564116,29.242416765656163,-27.63864777724201,3.67,1.7,131.0,71.6,66.0,87.7,1895,6.4,776912,693307,679529,650402,656716,595879,682985,672761,681481,54.07,0.003,0.004,0.0,1.0,0.0,0.0,3.0,30,4,Changeup,0,2,0,2,2,0,0,2,Standard,Standard,144,-0.013,-0.18,62.4,8.4,0.004,0.18,88.0,-2,-2,0.252,0.252,28,34,29,34,2,1,,,,,2.67,1.09,-1.09,,23.076333992660448,-10.977693651817294,37.434106953214,45.9044441955302,36.216716362478095
SI,2025-08-02,97.9,1.59,6.4,"Skubal, Tarik",592663,669373,,ball,,,,,11,J.T. Realmuto pops out to second baseman Gleyber Torres.,R,R,L,PHI,DET,B,,,0,2,2025,1.12,0.95,-1.04,3.33,,,,2,4,Bot,,,,,,,-9.71685768434251,-142.11318229508012,-4.9638057550102985,17.55358947909521,35.31201125606191,-18.3290516723381,3.82,1.8,,,,97.8,2297,6.6,776912,693307,679529,650402,656716,595879,682985,672761,681481,53.92,,,,,,,,30,3,Sinker,0,2,0,2,2,0,0,2,Standard,Standard,154,0.0,0.023,,,,-0.023,,-2,-2,0.252,0.252,28,34,29,34,2,1,,,,,1.46,1.12,-1.12,,,,,,
FF,2025-08-02,97.8,1.53,6.38,"Skubal, Tarik",592663,669373,,foul,,,,,2,J.T. Realmuto pops out to second baseman Gleyber Torres.,R,R,L,PHI,DET,S,,,0,1,2025,0.15,1.45,-0.25,3.22,,,,2,4,Bot,,,,,,,-5.149301990701154,-142.13272409904073,-6.323406172561776,3.269692733516667,35.63746498468261,-11.337311977127472,3.67,1.7,168.0,71.6,27.0,97.9,2357,6.6,776912,693307,679529,650402,656716,595879,682985,672761,681481,53.86,,,,,,,,30,2,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,156,0.0,-0.058,65.6,5.9,,0.058,88.0,-2,-2,0.252,0.252,28,34,29,34,2,1,,,,,0.96,0.15,-0.15,,-5.94124218704757,29.559296574325483,34.439704805654124,32.639650802005065,13.134681848675967
FF,2025-08-02,98.0,1.41,6.37,"Skubal, Tarik",592663,669373,,swinging_strike,,,,,13,J.T. Realmuto pops out to second baseman Gleyber Torres.,R,R,L,PHI,DET,S,,,0,0,2025,0.02,1.49,-1.4,2.33,,,,2,4,Bot,,,,,,,-7.696542340627605,-142.25547860169678,-8.877345841436963,2.151476777494392,33.80834075164476,-10.06693214754122,3.67,1.7,,,,98.4,2452,6.7,776912,693307,679529,650402,656716,595879,682985,672761,681481,53.76,,,,,,,,30,1,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,155,0.0,-0.041,39.6,5.9,,0.041,,-2,-2,0.252,0.252,28,34,29,34,2,1,,,,,0.9,0.02,-0.02,,-10.318514538947433,22.738557993445177,40.4974723624234,18.934141524199543,17.042351004621544
SL,2025-08-02,89.2,2.0,6.27,"Skubal, Tarik",547180,669373,field_out,hit_into_play,,,,,5,Bryce Harper flies out to second baseman Gleyber Torres.,R,L,L,PHI,DET,X,4.0,fly_ball,0,0,2025,-0.21,0.5,0.17,2.53,,,,1,4,Bot,147.9,122.13,,,,,-4.07608029011675,-129.90721502543795,-4.269701813101753,-1.5307233511965903,26.8425361954396,-25.824453107805702,3.19,1.55,201.0,88.7,59.0,89.9,2194,6.7,776912,693307,679529,650402,656716,595879,682985,672761,681481,53.83,0.029,0.038,0.0,1.0,0.0,0.0,3.0,29,1,Slider,0,2,0,2,2,0,0,2,Infield shade,Standard,155,-0.019,-0.256,76.3,8.0,0.053,0.256,88.7,-2,-2,0.271,0.271,28,32,29,33,2,1,,,,,2.36,-0.21,-0.21,,20.603849113308662,-12.49416435423201,33.042846192682525,36.73115229576621,39.04167020893741
FF,2025-08-02,98.3,1.5,6.52,"Skubal, Tarik",656941,669373,strikeout,swinging_strike,,,,,11,Kyle Schwarber strikes out swinging.,R,L,L,PHI,DET,S,2.0,,2,2,2025,0.23,1.67,-0.62,3.76,,,,0,4,Bot,,,,,,,-6.329725884493765,-142.96547073157777,-5.871681419011986,4.758384618696772,35.46078825545312,-8.197253873565371,3.35,1.5,,,,98.4,2374,6.6,776912,693307,679529,650402,656716,595879,682985,672761,681481,53.95,,0.0,0.0,1.0,0.0,0.0,,28,5,4-Seam Fastball,0,2,0,2,2,0,0,2,Infield shade,Standard,156,-0.029,-0.227,49.9,6.2,,0.227,,-2,-2,0.3,0.3,28,32,29,32,2,1,,,,,0.71,0.23,0.23,,8.016127211244957,36.36367526573984,26.56641525268359,41.61206283059714,7.015869789707597
FF,2025-08-02,98.1,1.49,6.38,"Skubal, Tarik",656941,669373,,foul,,,,,5,Kyle Schwarber strikes out swinging.,R,L,L,PHI,DET,S,,,2,1,2025,-0.05,1.55,-0.14,2.14,,,,0,4,Bot,,,,,,,-4.303857493589767,-142.52166874190175,-9.537413024184442,0.4494992500041781,35.82620639797773,-8.981837505555328,3.35,1.5,88.0,82.9,10.0,97.8,2525,6.4,776912,693307,679529,650402,656716,595879,682985,672761,681481,54.06,,,,,,,,28,4,4-Seam Fastball,0,2,0,2,2,0,0,2,Infield shade,Standard,161,0.0,-0.069,80.8,7.5,,0.069,88.0,-2,-2,0.3,0.3,28,32,29,32,2,1,,,,,0.84,-0.05,-0.05,,11.26261744490578,-1.717418630092464,35.34318006815307,34.84567632283556,31.893915031385397
CH,2025-08-02,87.8,1.73,6.29,"Skubal, Tarik",656941,669373,,ball,,,,,13,Kyle Schwarber strikes out swinging.,R,L,L,PHI,DET,B,,,1,1,2025,1.6,0.35,-1.11,1.08,,,,0,4,Bot,,,,,,,-10.241555059322229,-127.2310014777047,-7.124328250973957,19.6084328706432,29.778054647048823,-26.84739063577804,3.37,1.62,,,,87.6,1918,6.7,776912,693307,679529,650402,656716,595879,682985,672761,681481,53.78,,,,,,,,28,3,Changeup,0,2,0,2,2,0,0,2,Infield shade,Standard,132,0.0,0.053,,,,-0.053,,-2,-2,0.3,0.3,28,32,29,32,2,1,,,,,2.66,1.6,1.6,,,,,,
CH,2025-08-02,88.7,1.84,6.23,"Skubal, Tarik",656941,669373,,ball,,,,,14,Kyle Schwarber strikes out swinging.,R,L,L,PHI,DET,B,,,0,1,2025,1.59,0.33,0.03,1.02,,,,0,4,Bot,,,,,,,-7.828745570397919,-128.67483805228986,-7.313567309831346,19.31897545846685,30.69326392937315,-26.98978914370303,3.25,1.57,,,,88.8,1799,6.8,776912,693307,679529,650402,656716,595879,682985,672761,681481,53.65,,,,,,,,28,2,Changeup,0,2,0,2,2,0,0,2,Infield shade,Standard,130,0.0,0.025,,,,-0.025,,-2,-2,0.3,0.3,28,32,29,32,2,1,,,,,2.62,1.59,1.59,,,,,,
SI,2025-08-02,97.6,1.56,6.47,"Skubal, Tarik",656941,669373,,foul,,,,,3,Kyle Schwarber strikes out swinging.,R,L,L,PHI,DET,S,,,0,0,2025,1.04,1.54,0.65,3.31,,,,0,4,Bot,,,,,,,-4.816965826264066,-141.8295174556571,-6.482352761189012,15.089163733129093,35.444241830392976,-10.112605004986976,3.35,1.5,,,,97.3,2383,6.4,776912,693307,679529,650402,656716,595879,682985,672761,681481,54.08,,,,,,,,28,1,Sinker,0,2,0,2,2,0,0,2,Infield shade,Standard,160,0.0,-0.037,82.0,7.4,,0.037,,-2,-2,0.3,0.3,28,32,29,32,2,1,,,,,0.88,1.04,1.04,,14.914108596659524,-15.318062175842304,28.91302820589577,25.390200556414463,32.81147084810405
SI,2025-08-02,96.5,1.63,6.36,"Skubal, Tarik",607208,669373,field_out,hit_into_play,,,,,1,Trea Turner flies out to left fielder Riley Greene.,R,R,L,PHI,DET,X,7.0,fly_ball,0,0,2025,0.85,1.27,-0.33,2.96,,,,2,3,Bot,70.5,106.15,,,,,-7.1760808195036,-140.27102149856316,-6.374597951229985,12.826436895360985,33.54684311004642,-14.113694236642411,3.49,1.69,269.0,93.6,48.0,96.7,2275,6.6,776912,693307,679529,650402,656716,595879,682985,672761,681481,53.93,0.003,0.003,0.0,1.0,0.0,0.0,3.0,23,1,Sinker,0,2,0,2,2,0,0,2,Standard,Standard,153,-0.011,-0.256,77.7,7.8,0.003,0.256,93.6,-2,-2,0.273,0.273,28,32,29,32,2,1,,,,,1.19,0.85,-0.85,,13.145503695768443,-12.8352855018646,28.138868014820712,33.782505764457085,33.99517258644936
CH,2025-08-02,88.4,2.12,6.18,"Skubal, Tarik",642215,669373,field_out,hit_into_play,,,,,5,"Weston Wilson grounds out, third baseman Zach McKinstry to first baseman Spencer Torkelson.",R,R,L,PHI,DET,X,5.0,ground_ball,3,2,2025,1.08,0.66,-0.02,2.99,,,,1,3,Bot,124.21,202.14,,,,,-7.492813754182513,-128.36321318665966,-2.9264491640520016,13.61566677731561,31.896634374498827,-24.535811323635095,3.65,1.62,6.0,84.7,-28.0,87.8,1831,6.5,776912,693307,679529,650402,656716,595879,682985,672761,681481,54.04,0.04,0.042,0.0,1.0,0.0,0.0,2.0,22,7,Changeup,0,2,0,2,2,0,0,2,Standard,Standard,136,-0.018,-0.332,76.4,7.7,0.04,0.332,88.0,-2,-2,0.291,0.291,28,30,29,31,1,0,,,,,2.32,1.08,-1.08,,20.96675877061613,-4.649522488318531,29.525695649206,37.2576479934083,32.98025882594428
FF,2025-08-02,99.2,1.32,6.38,"Skubal, Tarik",642215,669373,,foul,,,,,7,"Weston Wilson grounds out, third baseman Zach McKinstry to first baseman Spencer Torkelson.",R,R,L,PHI,DET,S,,,3,2,2025,0.1,1.48,-0.78,1.96,,,,1,3,Bot,,,,,,,-6.001545451192207,-143.9911138345671,-10.09040449028943,2.864967497978498,37.05927138805877,-9.36482381244284,3.65,1.62,,,,99.1,2526,6.6,776912,693307,679529,650402,656716,595879,682985,672761,681481,53.9,,,,,,,,22,6,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,160,0.0,0.0,78.4,7.3,,0.0,,-2,-2,0.291,0.291,28,30,29,31,1,0,,,,,0.87,0.1,-0.1,,9.828011303141729,8.580903328807349,44.74508527002829,27.25330893577278,21.432148663731372
SI,2025-08-02,96.4,1.69,6.29,"Skubal, Tarik",642215,669373,,foul,,,,,6,"Weston Wilson grounds out, third baseman Zach McKinstry to first baseman Spencer Torkelson.",R,R,L,PHI,DET,S,,,3,1,2025,1.22,1.02,0.59,2.68,,,,1,3,Bot,,,,,,,-5.739639831614818,-140.1836930614976,-6.345318532658612,17.45768509146834,34.26408833586506,-17.428589195534887,3.65,1.62,4.0,72.3,-36.0,96.6,2167,6.6,776912,693307,679529,650402,656716,595879,682985,672761,681481,53.88,,,,,,,,22,5,Sinker,0,2,0,2,2,0,0,2,Standard,Standard,155,0.0,-0.092,75.6,7.6,,0.092,88.0,-2,-2,0.291,0.291,28,30,29,31,1,0,,,,,1.45,1.22,-1.22,,20.820722138795382,3.452298907473241,25.387561140791615,44.51999612038678,29.13739178700464
FF,2025-08-02,97.7,1.71,6.37,"Skubal, Tarik",642215,669373,,ball,,,,,12,"Weston Wilson grounds out, third baseman Zach McKinstry to first baseman Spencer Torkelson.",R,R,L,PHI,DET,B,,,2,1,2025,0.47,1.43,1.57,2.72,,,,1,3,Bot,,,,,,,-1.467984878461291,-142.0381626796792,-7.567113841977988,6.658375334546928,36.06295192996334,-11.334014451964514,3.69,1.67,,,,97.5,2386,6.5,776912,693307,679529,650402,656716,595879,682985,672761,681481,54.02,,,,,,,,22,4,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,154,0.0,0.122,,,,-0.122,,-2,-2,0.291,0.291,28,30,29,31,1,0,,,,,0.99,0.47,-0.47,,,,,,
