pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,entity_name,entity_id,pitch_hand,eta_FF,eta_SI,eta_FC,eta_CH,eta_FS,eta_CU,eta_KC,eta_SL,eta_ST,eta_SV
SI,2025-10-01,95.2,-1.54,5.58,"Bello, Brayan",519317,678394,,called_strike,,,,,8,Called Strike,F,R,R,NYY,BOS,S,,,1,0,2025,1.54,0.46,0.13,2.12,,,,2,1,Bot,,,,,,,7.847323727123927,-138.40507262798965,-4.466956457759125,-21.49103558502293,31.43090848814768,-25.37820555723325,3.81,1.79,,,,95.4,2135.0,6.5,813070,665966,663853,686765,608324,596115,680776,678882,681987,54.0,,,,,,,,8,2,Sinker,2,0,2,0,0,2,2,0,Standard,Standard,229.0,0.0,-0.054,,,,0.054,,2,2,0.713,0.713,26,35,26,36,1,0,,,,,2.06,1.54,1.54,,,,,,,"Bello, Brayan",678394,R,0.802,0.873,0.142,0.953,,,,0.525,0.496,
SI,2025-10-01,96.2,-0.9,5.88,"Whitlock, Garrett",665862,676477,,swinging_strike,,,,,3,Swinging Strike,F,L,R,NYY,BOS,S,,,0,0,2025,1.52,1.44,0.67,3.25,,,,2,8,Bot,,,,,,,7.75030042205106,-139.76479998283142,-4.671713283100154,-21.71046748282948,35.33454268363091,-12.428714430664709,3.66,1.71,,,,97.3,2202.0,7.3,813070,665966,663993,686765,608324,596115,680776,678882,681987,53.23,,,,,,,,65,1,Sinker,3,3,3,3,3,3,3,3,Infield shade,Standard,227.0,0.0,-0.043,78.2,7.3,,0.043,,0,0,0.525,0.525,29,27,29,27,1,3,,,,,1.05,1.52,-1.52,,12.087928286349593,-6.603606229764497,31.502439286038594,28.15355188002274,29.811271120938077,"Whitlock, Garrett",676477,R,,0.994,,0.86,,,,0.541,0.6509999999999999,
SI,2025-10-01,92.7,1.58,5.79,"Holton, Tyler",700932,663947,,called_strike,,,,,5,Called Strike,F,L,L,CLE,DET,S,,,1,1,2025,1.52,0.68,-0.05,1.9,,,608070.0,0,4,Bot,,,,,,,-7.503509427977462,-134.5907193737851,-5.559794211691434,20.08141652373416,31.94826887663714,-22.87254930312546,3.1,1.24,,,,92.5,2135.0,6.5,813071,693307,679529,650402,656716,595879,682985,678009,672761,53.99,,,,,,,,31,3,Sinker,1,1,1,1,1,1,1,1,Standard,Standard,139.0,0.0,-0.07,,,,0.07,,0,0,0.602,0.602,29,24,29,25,1,1,,,,,2.01,1.52,1.52,,,,,,,"Holton, Tyler",663947,L,0.856,0.866,0.496,0.966,,0.8270000000000001,0.8270000000000001,,0.493,
SI,2025-10-01,98.4,2.39,5.95,"Morejon, Adrian",683737,670970,,called_strike,,,,,5,Called Strike,F,L,L,CHC,SD,S,,,1,0,2025,1.48,0.6,0.06,2.06,,,,2,5,Bot,,,,,,,-9.74577934466056,-142.7556049896802,-6.415912354592873,22.5218144769304,35.86723427908201,-22.62635279136381,3.13,1.48,,,,98.1,2492.0,6.5,813064,666023,650333,630105,592518,593428,669369,701538,665487,54.01,,,,,,,,41,2,Sinker,0,3,0,3,3,0,0,3,Infield shade,Standard,148.0,0.0,-0.054,,,,0.054,,-3,-3,0.138,0.138,26,27,26,28,1,2,,,,,1.79,1.48,1.48,,,,,,,"Morejon, Adrian",670970,L,0.87,0.8220000000000001,0.5579999999999999,0.943,,,,0.395,,
SI,2025-10-01,92.1,1.96,5.61,"Rogers, Taylor",656811,573124,,called_strike,,,,,7,Called Strike,F,L,L,CHC,SD,S,,,2,1,2025,1.47,0.81,-0.29,2.1,,,,1,8,Top,,,,,,,-8.782587703412085,-133.71913228453633,-4.719215344793806,19.593197909998988,30.228557970918043,-21.65709321190703,3.46,1.66,,,,90.8,2026.0,5.7,813064,608348,683737,663538,807713,621020,664023,691718,673548,54.76,,,,,,,,58,4,Sinker,0,3,3,0,3,0,3,0,Infield shade,Standard,128.0,0.0,-0.071,,,,0.071,,-3,3,0.072,0.928,34,31,35,32,1,3,,,,,1.9,1.47,1.47,,,,,,,"Rogers, Taylor",573124,L,,0.887,,,,,,,0.675,
SI,2025-10-01,92.3,1.62,5.73,"Holton, Tyler",666310,663947,,called_strike,,,,,4,Called Strike,F,L,L,CLE,DET,S,,,1,1,2025,1.44,0.84,-0.71,2.24,,,,2,4,Bot,,,,,,,-9.06919487059704,-134.12065231297956,-4.916282950779361,19.245435683022475,27.26669776838723,-21.146282827195524,3.19,1.35,,,,92.9,2150.0,6.6,813071,693307,679529,650402,656716,595879,682985,678009,672761,53.92,,,,,,,,32,3,Sinker,1,1,1,1,1,1,1,1,Standard,Standard,135.0,0.0,-0.062,,,,0.062,,0,0,0.513,0.513,29,25,29,25,1,1,,,,,1.83,1.44,1.44,,,,,,,"Holton, Tyler",663947,L,0.856,0.866,0.496,0.966,,0.8270000000000001,0.8270000000000001,,0.493,
SI,2025-10-01,95.7,3.62,5.39,"Lodolo, Nick",605141,666157,,called_strike,,,,,3,Called Strike,F,R,L,LAD,CIN,S,,,1,0,2025,1.42,0.49,0.75,3.09,500743.0,,666163.0,2,4,Bot,,,,,,,-10.687771692097696,-138.95860197453092,-1.5551075224624715,20.76017184511106,29.96162561423593,-25.645649463985876,3.24,1.53,,,,95.3,2308.0,6.1,813068,663886,701398,680574,663647,682829,668715,670770,669720,54.4,,,,,,,,35,2,Sinker,3,2,3,2,2,3,3,2,Infield shade,Standard,116.0,0.0,-0.037,,,,0.037,,1,1,0.691,0.691,27,32,27,33,1,2,,,,,2.0,1.42,-1.42,,,,,,,"Lodolo, Nick",666157,L,0.983,0.988,,0.957,,0.4,0.4,,,
SI,2025-10-01,97.4,-3.1,5.58,"Kelly, Zack",683011,677161,strikeout,swinging_strike,,,,,7,Anthony Volpe strikes out swinging.,F,R,R,NYY,BOS,S,2.0,,3,2,2025,1.41,1.04,-0.6,1.79,,700250.0,669224.0,2,6,Bot,,,,,,,10.122698382266748,-141.21323906102896,-7.068033237218503,-21.32277931075987,35.68727392729856,-16.706193240694905,3.39,1.61,,,,98.3,2122.0,7.3,813070,665966,663853,686765,608324,596115,680776,678882,681987,53.23,,0.0,0.0,1.0,0.0,0.0,,49,6,Sinker,3,3,3,3,3,3,3,3,Standard,Standard,218.0,-0.065,-0.282,62.6,6.0,,0.282,,0,0,0.565,0.565,30,24,30,24,1,2,,,,,1.4,1.41,1.41,,-16.540475992308203,35.858959066995595,38.84092165340304,31.62905463329153,4.618476524462652,"Kelly, Zack",677161,R,0.937,0.951,0.58,0.947,,,,,0.5710000000000001,
SI,2025-10-01,97.2,2.41,6.05,"Morejon, Adrian",664023,670970,,called_strike,,,,,8,Called Strike,F,R,L,CHC,SD,S,,,2,0,2025,1.38,0.74,-0.1,2.04,,,,1,6,Bot,,,,,,,-9.87252984769666,-140.94897150504735,-6.8284191866838055,20.736392916168903,35.52543033171328,-20.84499703649534,3.52,1.57,,,,96.7,2333.0,6.4,813064,666023,650333,630105,592518,593428,669369,701538,665487,54.07,,,,,,,,48,3,Sinker,0,3,0,3,3,0,0,3,Standard,Standard,151.0,0.0,-0.066,,,,0.066,,-3,-3,0.125,0.125,26,30,26,31,1,2,,,,,1.71,1.38,-1.38,,,,,,,"Morejon, Adrian",670970,L,0.87,0.8220000000000001,0.5579999999999999,0.943,,,,0.395,,
SI,2025-10-01,95.1,2.17,5.54,"Matz, Steven",641355,571927,,called_strike,,,,,7,Called Strike,F,L,L,NYY,BOS,S,,,3,0,2025,1.37,0.72,-0.38,2.05,,,592450.0,2,5,Bot,,,,,,,-9.883907627118504,-137.8846961964809,-5.058301539759046,19.848446927865687,36.02035904384527,-21.958056399178066,3.84,1.66,,,,95.5,2368.0,7.1,813070,665966,663853,686765,608324,596115,680776,678882,681987,53.4,,,,,,,,40,4,Sinker,3,2,3,2,2,3,3,2,Infield shade,Standard,127.0,0.0,-0.048,,,,0.048,,1,1,0.689,0.689,34,29,34,30,1,2,,,,,1.85,1.37,1.37,,,,,,,"Matz, Steven",571927,L,,0.994,,0.818,,0.8079999999999999,0.8079999999999999,0.371,,
SI,2025-10-01,92.4,-2.25,6.23,"Bibee, Tanner",678009,676440,,called_strike,,,,,7,Called Strike,F,L,R,CLE,DET,S,,,0,0,2025,1.36,0.56,-0.52,1.88,,,,1,3,Top,,,,,,,7.385801485159224,-134.21801451016557,-6.488185406132214,-18.000913593767272,28.993014169996435,-24.189758660916656,3.4,1.67,,,,92.7,2189.0,6.5,813071,666310,692216,677587,608070,672356,680757,800050,671655,53.96,,,,,,,,18,1,Sinker,1,0,0,1,0,1,0,1,Standard,Standard,210.0,0.0,-0.039,,,,0.039,,1,-1,0.643,0.357,26,25,26,26,2,1,,,,,2.12,1.36,-1.36,,,,,,,"Bibee, Tanner",676440,R,0.8640000000000001,0.868,0.327,0.8029999999999999,,0.7340000000000001,0.7340000000000001,,0.551,
SI,2025-10-01,96.6,2.23,5.56,"Matz, Steven",665862,571927,,swinging_strike,,,,,6,Swinging Strike,F,L,L,NYY,BOS,S,,,1,1,2025,1.36,1.04,0.42,3.02,,,700250.0,1,6,Bot,,,,,,,-8.012442379858896,-140.2571538383499,-3.512853698394379,19.862299889869224,36.34335640537564,-17.90280573419149,3.66,1.71,,,,96.8,2275.0,6.8,813070,665966,663853,686765,608324,596115,680776,678882,681987,53.65,,,,,,,,47,3,Sinker,3,3,3,3,3,3,3,3,Infield shade,Standard,128.0,0.0,-0.056,76.2,7.3,,0.056,,0,0,0.577,0.577,34,27,34,27,1,2,,,,,1.44,1.36,1.36,,6.411289663727509,11.970606995921282,32.03888230415155,31.385416134600003,20.95143509612053,"Matz, Steven",571927,L,,0.994,,0.818,,0.8079999999999999,0.8079999999999999,0.371,,
