pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,entity_name,entity_id,pitch_hand,eta_FF,eta_SI,eta_FC,eta_CH,eta_FS,eta_CU,eta_KC,eta_SL,eta_ST,eta_SV
CU,2025-10-13,81.9,0.52,6.63,"Fisher, Braydon",647304,680755,,called_strike,,,,,3,Called Strike,L,L,R,TOR,SEA,S,,,2,0,2025,0.15,1.18,0.35,2.79,,,593871.0,1,7,Top,,,,,,,-0.655739417450113,-119.33698131996704,0.1001309674626032,1.6000028835575657,23.31589888749359,-43.63286474108317,3.24,1.5,,,,80.6,2437,5.3,813044,672386,665489,676391,680718,665926,676914,662139,664770,55.15,,,,,,,,57,3,Curveball,3,7,7,3,7,3,7,3,Standard,Standard,24,0.0,-0.062,,,,0.062,,-4,4,0.053,0.947,24,28,25,28,1,3,,,,,4.57,-0.15,0.15,,,,,,,"Fisher, Braydon",680755,R,0.948,,0.67,,,0.762,0.762,0.191,,
CU,2025-10-13,84.7,0.73,6.79,"Fisher, Braydon",677594,680755,strikeout,called_strike,,,,,2,Julio Rodríguez called out on strikes.,L,R,R,TOR,SEA,S,2.0,,1,2,2025,-0.07,1.16,-0.15,3.16,,,,0,7,Top,,,,,,,-1.8742465912666064,-123.39129943664491,0.1336167701400372,-0.3349847654840562,23.75989621110411,-44.32034210656745,3.21,1.51,,,,83.5,2514,5.4,813044,672386,665489,676391,680718,665926,676914,662139,664770,55.13,,0.0,0.0,1.0,0.0,0.0,,55,5,Curveball,3,7,7,3,7,3,7,3,Standard,Standard,17,0.005,-0.19,,,,0.19,,-4,4,0.053,0.947,24,24,25,25,1,3,,,,,4.32,0.07,0.07,,,,,,,"Fisher, Braydon",680755,R,0.948,,0.67,,,0.762,0.762,0.191,,
CU,2025-10-13,71.4,-1.49,5.73,"Bassitt, Chris",677594,605135,,swinging_strike,,,,,8,Swinging Strike,L,R,R,TOR,SEA,S,,,1,1,2025,1.31,1.06,-0.21,1.59,,,,1,8,Top,,,,,,,0.3052677755532355,-103.84298110818528,1.2995876423421109,9.28342485437184,20.37168350741043,-40.25023504579148,3.28,1.51,,,,70.8,2312,6.2,813044,672386,665489,676391,680718,665926,676914,662139,664770,54.29,,,,,,,,68,3,Curveball,3,10,10,3,10,3,10,3,Standard,Standard,50,0.0,-0.064,70.3,8.4,,0.064,,-7,7,0.004,0.996,36,24,36,25,1,4,,,,,5.6,-1.31,-1.31,,27.09448905052664,-58.02349000228061,29.655348056313606,35.559353505727266,68.75376855764758,"Bassitt, Chris",605135,R,0.751,0.7690000000000001,0.4529999999999999,0.964,0.963,0.959,0.959,0.412,0.868,
CU,2025-10-13,82.2,0.47,6.8,"Fisher, Braydon",677594,680755,,called_strike,,,,,2,Called Strike,L,R,R,TOR,SEA,S,,,0,0,2025,0.26,0.97,-0.12,3.07,,,,0,7,Top,,,,,,,-1.7994305776580992,-119.7133611952612,-0.0670988287273224,2.835916027720529,23.523241529798376,-41.68775228510041,3.27,1.51,,,,80.8,2577,5.3,813044,672386,665489,676391,680718,665926,676914,662139,664770,55.19,,,,,,,,55,1,Curveball,3,7,7,3,7,3,7,3,Standard,Standard,18,0.0,-0.039,,,,0.039,,-4,4,0.053,0.947,24,24,25,25,1,3,,,,,4.34,-0.26,-0.26,,,,,,,"Fisher, Braydon",680755,R,0.948,,0.67,,,0.762,0.762,0.191,,
CU,2025-10-13,82.3,0.52,6.65,"Fisher, Braydon",647304,680755,,called_strike,,,,,2,Called Strike,L,L,R,TOR,SEA,S,,,2,1,2025,0.02,0.89,-0.12,2.91,,,593871.0,1,7,Top,,,,,,,-1.4607618356488428,-119.9069493897608,-0.3386674484826881,0.4472548386046935,20.783851109856,-40.97158681859741,3.24,1.5,,,,81.3,2401,5.3,813044,672386,665489,676391,680718,665926,676914,662139,664770,55.21,,,,,,,,57,4,Curveball,3,7,7,3,7,3,7,3,Standard,Standard,26,0.0,-0.075,,,,0.075,,-4,4,0.053,0.947,24,28,25,28,1,3,,,,,4.22,-0.02,0.02,,,,,,,"Fisher, Braydon",680755,R,0.948,,0.67,,,0.762,0.762,0.191,,
CU,2025-10-13,83.1,2.27,5.96,"Koenig, Jared",571771,657649,strikeout,swinging_strike_blocked,,,,,13,Enrique Hernández strikes out swinging.,L,R,L,MIL,LAD,S,2.0,,1,2,2025,-0.92,0.86,-1.16,-0.17,,669257.0,669242.0,2,6,Top,,,,,,,-6.002629329167244,-120.7412392971806,-5.731157958673663,-7.492957424222893,27.323836337830965,-39.42526133778496,3.42,1.68,,,,82.0,2527,6.0,813036,661388,683734,668930,702332,687401,686555,686217,694192,54.51,,0.0,0.0,1.0,0.0,0.0,,41,5,Curveball,0,1,1,0,1,0,1,0,Standard,Standard,317,0.047,-0.192,32.7,6.9,,0.192,,-1,1,0.34,0.66,31,33,31,34,1,2,,,,,4.22,-0.92,0.92,,13.314700222137892,14.664534515971663,32.79734437306119,29.33226824733117,31.42424190560045,"Koenig, Jared",657649,L,,0.8009999999999999,0.479,0.929,,0.809,0.809,,,
CU,2025-10-13,75.6,1.97,6.06,"Lauer, Eric",553993,641778,,called_strike,,,,,2,Called Strike,L,R,L,TOR,SEA,S,,,2,1,2025,-0.93,0.85,-0.12,2.86,,,,1,9,Top,,,,,,,-2.657470337308147,-109.97758402771026,1.9942898937997664,-7.004958561322533,21.440326031561064,-39.614528175031445,3.27,1.44,,,,74.6,2471,5.8,813044,623168,665489,676391,680718,665926,676914,662139,664770,54.68,,,,,,,,76,4,Curveball,3,10,10,3,10,3,10,3,Standard,Standard,308,0.0,-0.07,,,,0.07,,-7,7,0.001,0.999,30,33,30,34,1,4,,,,,4.87,-0.93,0.93,,,,,,,"Lauer, Eric",641778,L,0.938,,0.387,0.968,,0.6900000000000001,0.6900000000000001,0.271,,
CU,2025-10-13,75.0,1.85,6.01,"Lauer, Eric",645302,641778,,called_strike,,,,,11,Called Strike,L,R,L,TOR,SEA,S,,,3,1,2025,-1.0,0.75,-1.02,2.69,,553993.0,,2,9,Top,,,,,,,-4.145479080824903,-109.13554376502952,1.663298129571264,-7.165913057693403,20.868479728974528,-38.696917662196185,3.22,1.52,,,,74.2,2410,5.9,813044,623168,665489,676391,680718,665926,676914,662139,664770,54.59,,,,,,,,78,5,Curveball,3,10,10,3,10,3,10,3,Standard,Standard,315,0.0,-0.063,,,,0.063,,-7,7,0.001,0.999,30,28,30,28,1,4,,,,,4.83,-1.0,1.0,,,,,,,"Lauer, Eric",641778,L,0.938,,0.387,0.968,,0.6900000000000001,0.6900000000000001,0.271,,
CU,2025-10-13,74.7,1.91,6.07,"Lauer, Eric",660844,641778,,called_strike,,,,,2,Called Strike,L,R,L,TOR,SEA,S,,,0,0,2025,-0.97,0.73,-0.05,3.13,,,553993.0,1,9,Top,,,,,,,-2.2989770284997864,-108.62570100592808,2.467047037416915,-7.212813984844741,20.81621729353121,-38.60626070654833,3.14,1.43,,,,73.7,2418,5.8,813044,623168,665489,676391,680718,665926,676914,662139,664770,54.72,,,,,,,,77,1,Curveball,3,10,10,3,10,3,10,3,Standard,Standard,310,0.0,-0.041,,,,0.041,,-7,7,0.001,0.999,30,27,30,28,1,1,,,,,4.85,-0.97,0.97,,,,,,,"Lauer, Eric",641778,L,0.938,,0.387,0.968,,0.6900000000000001,0.6900000000000001,0.271,,
FS,2025-10-13,85.3,-2.04,6.03,"Sasaki, Roki",641343,808963,,swinging_strike_blocked,,,,,13,Swinging Strike (Blocked),L,L,R,MIL,LAD,S,,,3,1,2025,-0.63,0.69,-0.65,0.91,,,686555.0,1,9,Bot,,,,,,,4.626571619875853,-124.06198523677284,-4.290537391221547,-7.512158110478861,28.347000981627943,-38.511509759423376,3.64,1.73,,,,86.2,505,7.2,813036,669257,518692,669242,571970,605141,571771,681624,669743,53.28,,,,,,,,67,5,Split-Finger,0,2,0,2,2,0,0,2,Standard,Standard,302,0.0,-0.088,44.3,8.2,,0.088,,-2,-2,0.103,0.103,23,29,24,30,1,0,,,,,3.87,0.63,-0.63,,16.16412850580402,-12.349021531920048,31.08529359207857,42.55908963825023,41.15866158245824,"Sasaki, Roki",808963,R,0.956,,,,0.917,,,0.434,,
