pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,entity_name,entity_id,pitch_hand,eta_FF,eta_SI,eta_FC,eta_CH,eta_FS,eta_CU,eta_KC,eta_SL,eta_ST,eta_SV
CU,2025-09-15,79.3,0.53,6.72,"Liberatore, Matthew",682829,669461,,swinging_strike,,,,,13,Elly De La Cruz called out on strikes.,R,R,L,STL,CIN,S,,,0,0,2025,-0.46,1.66,-0.89,1.18,,,,2,2,Top,,,,,,,-2.234384142534196,-115.21815046961324,-1.9572260881204748,-3.4004292717401503,28.849222054131182,-46.33100169518191,3.62,1.75,,,,78.0,2933,6.3,776312,699625,575929,680977,571448,695336,676475,687363,663457,54.23,,,,,,,,10,1,Curveball,0,1,1,0,1,0,1,0,Standard,Standard,335,0.0,-0.044,70.8,7.9,,0.044,,-1,1,0.427,0.573,25,23,26,23,1,0,,,,,5.4,-0.46,0.46,,20.320978754808603,-26.529796964426577,36.56322979443069,29.521352360623126,52.0577817217809,"Liberatore, Matthew",669461,L,0.963,0.927,0.491,0.958,,0.948,0.948,0.228,,
CU,2025-09-15,79.1,0.56,6.61,"Liberatore, Matthew",663647,669461,strikeout,swinging_strike,,,,,13,Ke'Bryan Hayes strikes out swinging.,R,R,L,STL,CIN,S,2.0,,1,2,2025,-0.62,1.58,-0.03,1.19,,,,0,3,Top,,,,,,,-0.1068206221572838,-115.1097879322944,-1.920162355539538,-5.420695713432078,26.47819039942561,-45.798398111578535,3.3,1.55,,,,78.4,3035,6.3,776312,699625,575929,680977,571448,695336,676475,687363,663457,54.18,,0.0,0.0,1.0,0.0,0.0,,15,4,Curveball,1,1,1,1,1,1,1,1,Standard,Standard,331,0.025,-0.192,71.4,7.3,,0.192,,0,0,0.5,0.5,25,28,26,28,1,0,,,,,5.3,-0.62,0.62,,5.281946225496502,-10.84346709579191,29.49326827431581,35.22056729908979,43.014700644972585,"Liberatore, Matthew",669461,L,0.963,0.927,0.491,0.958,,0.948,0.948,0.228,,
CU,2025-09-15,79.3,0.49,6.57,"Liberatore, Matthew",669720,669461,strikeout,swinging_strike_blocked,,,,,13,Austin Hays strikes out swinging.,R,R,L,STL,CIN,S,2.0,,1,2,2025,-0.71,1.55,-1.17,-0.77,609280.0,,,2,3,Top,,,,,,,-2.273426399511848,-115.31205635276685,-6.214301055550414,-5.774430295855568,25.665728280315832,-44.624452199204384,3.26,1.44,,,,78.6,2995,6.3,776312,699625,575929,680977,571448,695336,676475,687363,663457,54.22,,0.0,0.0,1.0,0.0,0.0,,20,4,Curveball,1,3,3,1,3,1,3,1,Standard,Standard,328,0.03,-0.194,44.7,7.4,,0.194,,-2,2,0.287,0.713,25,29,26,30,2,1,,,,,5.23,-0.71,0.71,,31.21230061837736,-29.2284906109806,38.794856318601546,23.639917141757103,54.81998831368818,"Liberatore, Matthew",669461,L,0.963,0.927,0.491,0.958,,0.948,0.948,0.228,,
CU,2025-09-15,78.4,0.56,6.56,"Liberatore, Matthew",609280,669461,,swinging_strike,,,,,13,Miguel Andujar singles on a line drive to center fielder Victor Scott II. Matt McLain scores. Noelvi Marte scores. Miguel Andujar to 3rd. Fielding error by center fielder Victor Scott II.,R,R,L,STL,CIN,S,,,0,0,2025,-0.79,1.48,-0.8,1.31,,680574.0,682622.0,2,3,Top,,,,,,,-1.4854542354449818,-113.99262550028097,-1.5834075825623593,-6.430087900801706,25.81497088117084,-44.73070510278465,3.42,1.61,,,,77.7,2926,6.4,776312,699625,575929,680977,571448,695336,676475,687363,663457,54.15,,,,,,,,19,1,Curveball,1,1,1,1,1,1,1,1,Standard,Standard,333,0.0,-0.049,78.2,8.6,,0.049,,0,0,0.506,0.494,25,30,26,30,2,1,,,,,5.26,-0.79,0.79,,9.890551530425675,-26.28654746248538,28.91911540222084,31.86911621728559,40.53858964565798,"Liberatore, Matthew",669461,L,0.963,0.927,0.491,0.958,,0.948,0.948,0.228,,
CU,2025-09-15,79.8,0.5,6.68,"Liberatore, Matthew",682829,669461,strikeout,called_strike,,,,,9,Elly De La Cruz called out on strikes.,R,R,L,STL,CIN,S,2.0,,1,2,2025,-0.24,1.43,0.39,1.73,,,,2,2,Top,,,,,,,0.1943198956017455,-116.07700331130005,-1.244240768229378,-2.1594156099997126,28.33913840576207,-44.7463969937536,3.68,1.77,,,,78.8,3058,6.3,776312,699625,575929,680977,571448,695336,676475,687363,663457,54.16,,0.0,0.0,1.0,0.0,0.0,,10,4,Curveball,0,1,1,0,1,0,1,0,Standard,Standard,337,0.01,-0.182,,,,0.182,,-1,1,0.427,0.573,25,23,26,23,1,0,,,,,5.1,-0.24,0.24,,,,,,,"Liberatore, Matthew",669461,L,0.963,0.927,0.491,0.958,,0.948,0.948,0.228,,
CU,2025-09-15,82.3,-1.47,6.21,"Graceffo, Gordon",682829,700669,,swinging_strike_blocked,,,,,14,Elly De La Cruz doubles (30) on a fly ball to left fielder Lars Nootbaar. Tyler Stephenson to 3rd.,R,L,R,STL,CIN,S,,,0,0,2025,0.22,1.41,0.59,0.68,,663886.0,,1,9,Top,,,,,,,4.230762737584967,-119.71334499801198,-3.1841452037582503,1.2045038080611974,26.37099204366828,-45.09227762397221,3.62,1.75,,,,81.7,2700,6.3,776312,699625,676475,680977,571448,695336,663457,687363,701675,54.25,,,,,,,,77,1,Curveball,6,11,11,6,11,6,11,6,Standard,Standard,14,0.0,-0.036,73.7,8.3,,0.036,,-5,5,0.005,0.995,25,23,25,23,1,4,,,,,4.81,-0.22,0.22,,25.01941368722212,-28.17509625014916,39.96350772181676,33.66041151631753,59.2601998898362,"Graceffo, Gordon",700669,R,0.937,0.966,,0.951,,0.756,0.756,0.233,,
CU,2025-09-15,81.1,-2.27,6.21,"Burke, Sean",641933,680732,,called_strike,,,,,6,"Tyler O'Neill grounds into a force out, shortstop Colson Montgomery to second baseman Chase Meidroth. Gunnar Henderson out at 2nd.",R,R,R,CWS,BAL,S,,,2,1,2025,-0.02,1.32,0.71,2.19,,669236.0,683002.0,2,5,Top,,,,,,,6.813158834226735,-117.95610697487788,0.2461642592033817,-1.53337194319451,23.813965030653307,-44.71693752999667,3.04,1.3,,,,82.4,2518,7.3,776314,691019,672820,805367,678554,695657,643217,666150,643565,53.21,,,,,,,,39,4,Curveball,1,1,1,1,1,1,1,1,Standard,Standard,20,0.0,-0.081,,,,0.081,,0,0,0.507,0.493,25,30,26,30,3,2,,,,,4.8,0.02,0.02,,,,,,,"Burke, Sean",680732,R,0.8840000000000001,0.944,,0.99,,0.833,0.833,0.33,,
CU,2025-09-15,85.3,-0.82,6.34,"Ashcraft, Braxton",683737,677952,strikeout,swinging_strike,,,,,6,Michael Busch strikes out swinging.,R,L,R,PIT,CHC,S,2.0,,2,2,2025,0.87,1.31,0.47,2.21,,,,0,1,Top,,,,,,,1.285127232512344,-124.2015697656225,-0.7418746939565406,8.68197842271577,27.05842324329076,-45.74651435233943,3.25,1.52,,,,84.9,2879,6.2,776318,663698,687462,694377,669707,693304,502054,669261,668804,54.29,,0.0,0.0,1.0,0.0,0.0,,1,5,Curveball,0,0,0,0,0,0,0,0,Strategic,Standard,40,0.022,-0.235,71.0,6.8,,0.235,,0,0,0.5,0.5,25,27,26,28,1,0,,,,,4.46,-0.87,0.87,,15.22495895137869,-7.350098453491936,35.72595506072472,27.582027989373856,29.87045334522939,"Ashcraft, Braxton",677952,R,0.873,0.833,,0.833,,0.718,0.718,0.369,,
CU,2025-09-15,82.4,-2.24,6.19,"Burke, Sean",681297,680732,,called_strike,,,,,7,Colton Cowser strikes out swinging.,R,L,R,CWS,BAL,S,,,0,1,2025,0.47,1.28,-0.54,2.04,,,694212.0,1,3,Top,,,,,,,2.99864095813161,-120.03495944203546,-0.4358072529149939,4.027131853586373,22.71401674341579,-44.71626179713942,3.36,1.67,,,,83.8,2544,7.1,776314,691019,672820,805367,678554,695657,643217,666150,643565,53.4,,,,,,,,18,2,Curveball,1,0,0,1,0,1,0,1,Infield shade,Standard,17,0.0,-0.047,,,,0.047,,1,-1,0.614,0.386,25,25,26,25,1,0,,,,,4.63,-0.47,0.47,,,,,,,"Burke, Sean",680732,R,0.8840000000000001,0.944,,0.99,,0.833,0.833,0.33,,
CU,2025-09-15,83.5,-0.87,5.94,"Leiter, Jack",572233,683004,strikeout,swinging_strike,,,,,13,Christian Walker strikes out swinging.,R,R,R,HOU,TEX,S,2.0,,0,2,2025,0.21,1.25,-0.33,0.93,,,,1,6,Bot,,,,,,,0.8142742277015783,-121.5392424715159,-2.55939829570524,1.8923029424478488,27.530266281858285,-44.07479415464444,3.44,1.58,,,,83.4,2744,6.6,776319,641680,669394,664238,673962,669701,694671,680737,666969,53.94,,0.0,0.0,1.0,0.0,0.0,,47,3,Curveball,4,3,4,3,3,4,4,3,Standard,Standard,28,-0.015,-0.164,73.8,8.4,,0.164,,1,1,0.725,0.725,25,34,25,34,3,2,,,,,4.56,-0.21,-0.21,,23.26217125603915,-31.125056467395165,35.23610032900293,30.39839770133941,46.39475880570086,"Leiter, Jack",683004,R,0.951,0.952,,0.79,,0.652,0.652,0.278,,
