pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,entity_name,entity_id,pitch_hand,eta_FF,eta_SI,eta_FC,eta_CH,eta_FS,eta_CU,eta_KC,eta_SL,eta_ST,eta_SV
ST,2025-10-05,78.4,3.41,4.94,"Bruihl, Justin",663757,677865,,called_strike,,,,,5,Called Strike,D,L,L,TOR,NYY,S,,,0,1,2025,1.84,-0.21,-0.26,2.39,,,,1,6,Top,,,,,,,-4.557392450876535,-113.97990789575324,1.8654504783136008,-14.932466916326764,23.91644066421,-34.66672091766203,3.4,1.66,,,,78.6,2675,6.8,813062,672386,665489,643396,676391,665926,676914,662139,664702,53.67,,,,,,,,48,2,Sweeper,12,0,0,12,0,12,0,12,Standard,Standard,302,0.0,-0.052,,,,0.052,,12,-12,0.999,0.001,28,28,28,29,1,2,,,,,3.97,-1.84,-1.84,,,,,,,"Bruihl, Justin",677865,L,,0.795,0.294,,,,,,0.6409999999999999,
SL,2025-10-05,82.7,-2.31,5.69,"Bazardo, Eduard",656716,660825,,swinging_strike,,,,,14,Swinging Strike,D,L,R,SEA,DET,S,,,1,1,2025,1.56,-0.21,0.36,1.29,,,,1,7,Top,,,,,,,3.0183427053498173,-120.405436759084,-3.064699754680662,14.481780739068428,24.78933035026496,-33.82016189283612,3.28,1.52,,,,81.5,2637,5.6,813057,663728,647304,593871,553993,641487,668227,677594,645302,54.89,,,,,,,,48,3,Slider,2,0,0,2,0,2,0,2,Standard,Standard,48,0.0,-0.064,65.2,8.0,,0.064,,2,-2,0.857,0.143,29,30,30,30,1,2,,,,,3.56,-1.56,1.56,,27.26736086074441,-21.96325825605031,39.25286078535606,30.20667222095407,37.829170190350766,"Bazardo, Eduard",660825,R,0.918,0.919,,,0.882,,,0.5970000000000001,,
SL,2025-10-05,82.9,-2.37,5.63,"Bazardo, Eduard",595879,660825,,swinging_strike,,,,,13,Swinging Strike,D,R,R,SEA,DET,S,,,0,0,2025,1.49,-0.44,-0.15,0.8,,,,2,7,Top,,,,,,,2.152794570867763,-120.58972622693318,-3.5943540881575324,13.915593690082671,26.323064332220937,-35.87104003640378,3.51,1.64,,,,81.7,2437,5.8,813057,663728,647304,593871,553993,641487,668227,677594,645302,54.73,,,,,,,,49,1,Slider,2,0,0,2,0,2,0,2,Standard,Standard,46,0.0,-0.043,66.5,9.2,,0.043,,2,-2,0.88,0.12,29,32,30,33,1,2,,,,,3.79,-1.49,-1.49,,29.279350373254815,-44.946548427683446,40.4368641850516,35.24185710937801,56.99555992926198,"Bazardo, Eduard",660825,R,0.918,0.919,,,0.882,,,0.5970000000000001,,
SL,2025-10-05,85.7,-2.36,4.99,"Brash, Matt",681481,666374,strikeout,called_strike,,,,,4,Kerry Carpenter called out on strikes.,D,L,R,SEA,DET,S,2.0,,3,2,2025,1.45,0.14,-0.61,2.39,,,650402.0,0,8,Top,,,,,,,1.198783586353949,-124.73133643321276,-0.0868711301864191,14.79510426303693,27.65603005289176,-30.931282695186457,3.34,1.6,,,,85.5,2894,6.4,813057,663728,647304,593871,553993,641487,668227,677594,645302,54.14,,0.0,0.0,1.0,0.0,0.0,,56,8,Slider,2,0,0,2,0,2,0,2,Infield shade,Standard,58,0.058,-0.315,,,,0.315,,2,-2,0.804,0.196,27,27,27,28,1,3,,,,,2.99,-1.45,1.45,,,,,,,"Brash, Matt",666374,R,0.861,0.899,,0.7709999999999999,,,,0.513,,
SL,2025-10-05,83.0,-2.39,5.71,"Bazardo, Eduard",678009,660825,,called_strike,,,,,9,Called Strike,D,L,R,SEA,DET,S,,,1,0,2025,1.39,-0.24,0.4,1.83,,,595879.0,2,7,Top,,,,,,,3.606072387899865,-120.7197201830732,-1.8150436990865204,12.572445725239897,27.5955071677882,-34.35208078739655,3.58,1.73,,,,81.4,2636,5.6,813057,663728,647304,593871,553993,641487,668227,677594,645302,54.86,,,,,,,,50,2,Slider,2,0,0,2,0,2,0,2,Standard,Standard,53,0.0,-0.05,,,,0.05,,2,-2,0.86,0.14,29,25,30,26,1,2,,,,,3.6,-1.39,1.39,,,,,,,"Bazardo, Eduard",660825,R,0.918,0.919,,,0.882,,,0.5970000000000001,,
ST,2025-10-05,78.6,3.64,6.14,"Hurter, Brant",647304,676428,,swinging_strike,,,,,13,Swinging Strike,D,L,L,SEA,DET,S,,,0,0,2025,1.38,-0.1,-1.51,1.35,,660844.0,553993.0,2,8,Bot,,,,,,,-8.432531435700096,-114.02632595494526,-3.1227118297356764,-9.94795285509522,25.71338584012094,-32.57375808304888,3.23,1.54,,,,76.5,2588,5.5,813057,693307,679529,650402,656716,595879,682985,678009,681481,55.04,,,,,,,,66,1,Sweeper,3,2,3,2,2,3,3,2,Infield shade,Standard,295,0.0,-0.048,18.5,7.3,,0.048,,1,1,0.867,0.867,26,28,27,28,1,3,,,,,3.88,-1.38,-1.38,,-4.294149382859051,-18.29737867216652,29.06021414844361,51.94576156198343,28.28877417114563,"Hurter, Brant",676428,L,0.7190000000000001,0.785,,0.892,,,,,0.497,
ST,2025-10-05,77.7,3.37,4.96,"Bruihl, Justin",641355,677865,,called_strike,,,,,8,Called Strike,D,L,L,TOR,NYY,S,,,0,0,2025,1.36,-0.54,-0.09,1.95,,,592450.0,2,6,Top,,,,,,,-4.968235737729508,-113.09881637800862,1.5197487596842885,-10.707629942019384,21.56800779066869,-37.29794853467042,3.76,1.72,,,,78.5,2656,6.9,813062,672386,665489,643396,676391,665926,676914,662139,664702,53.58,,,,,,,,50,1,Sweeper,12,0,0,12,0,12,0,12,Strategic,Standard,307,0.0,-0.042,,,,0.042,,12,-12,0.999,0.001,28,29,28,30,1,2,,,,,4.33,-1.36,-1.36,,,,,,,"Bruihl, Justin",677865,L,,0.795,0.294,,,,,,0.6409999999999999,
ST,2025-10-05,82.3,3.61,5.58,"Fluharty, Mason",665862,689254,,swinging_strike,,,,,7,Swinging Strike,D,L,L,TOR,NYY,S,,,0,0,2025,1.35,0.3,-0.63,1.73,,,519317.0,2,7,Top,,,,,,,-7.055197570665193,-119.66372092697696,-2.7382620910935485,-11.419773894706118,25.18433918195578,-28.98285618701526,3.69,1.72,,,,82.9,2735,6.9,813062,672386,665489,643396,676391,665926,664702,662139,664770,53.58,,,,,,,,67,1,Sweeper,13,7,7,13,7,13,7,13,Standard,Standard,296,0.0,-0.042,69.0,8.7,,0.042,,6,-6,0.991,0.009,23,27,24,27,1,3,,,,,3.1,-1.35,-1.35,,24.51599956909356,-34.68657934489055,32.45484399326185,38.99513752753951,51.958446908221575,"Fluharty, Mason",689254,L,,,0.424,,,,,,0.5870000000000001,
ST,2025-10-05,86.0,-1.89,5.48,"Domínguez, Seranthony",519317,622554,,swinging_strike,,,,,14,Swinging Strike,D,R,R,TOR,NYY,S,,,0,1,2025,1.32,-0.16,1.11,1.67,,592450.0,700250.0,2,9,Top,,,,,,,4.414267852649052,-124.9953896238049,-2.326000529833808,12.55731691573174,30.52007829869705,-33.523286165469166,3.8,1.83,,,,85.2,2695,6.3,813062,672386,665489,643396,676391,665926,664702,662139,664770,54.17,,,,,,,,82,2,Sweeper,13,7,7,13,7,13,7,13,Standard,Standard,65,0.0,-0.057,81.6,10.1,,0.057,,6,-6,0.999,0.001,30,35,31,36,1,4,,,,,3.3,-1.32,-1.32,,22.633587660919552,-22.295716082458725,27.99439537087773,56.56521317252741,38.07578869120081,"Domínguez, Seranthony",622554,R,0.831,0.8200000000000001,,,0.95,0.756,0.756,,0.402,
SL,2025-10-05,85.4,-2.36,5.03,"Brash, Matt",679529,666374,,swinging_strike,,,,,14,Swinging Strike,D,R,R,SEA,DET,S,,,1,1,2025,1.29,0.1,1.27,1.53,,650402.0,682985.0,1,8,Top,,,,,,,5.9297195476347095,-124.29770763725747,-2.130166124345296,12.125873361191813,25.883644413453627,-30.90849420196561,3.51,1.64,,,,85.2,2760,6.2,813057,663728,647304,593871,553993,641487,668227,677594,645302,54.26,,,,,,,,58,3,Slider,2,0,0,2,0,2,0,2,Standard,Standard,51,0.0,-0.057,66.0,8.9,,0.057,,2,-2,0.795,0.205,27,25,27,26,1,3,,,,,3.03,-1.29,-1.29,,21.082919497821763,-21.28641746406475,34.97469233461407,50.54385237122064,39.5924828755604,"Brash, Matt",666374,R,0.861,0.899,,0.7709999999999999,,,,0.513,,
