pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,entity_name,entity_id,pitch_hand,eta_FF,eta_SI,eta_FC,eta_CH,eta_FS,eta_CU,eta_SL,eta_ST,eta_SV,eta_KC,IP
CU,2025-10-27,79.9,-1.81,5.9,"Glasnow, Tyler",664770,607192,,called_strike,,,,,8,Called Strike,W,L,R,LAD,TOR,S,,,1,0,2025,0.83,1.14,-0.11,1.87,,,,0,5,Top,,,,,,,2.1937107864073537,-116.23825830942285,0.1112021383324386,7.0292382081652125,24.21878885714722,-42.71701770237404,3.28,1.5,,,,80.6,2761,7.0,813032,669257,518692,669242,571970,605141,571771,681624,606192,53.46,,,,,,,,36,2,Curveball,2,4,4,2,4,2,4,2,Standard,Standard,28,0.0,-0.05,,,,0.05,,-2,2,0.239,0.761,31,30,32,31,3,2,,,,,4.75,-0.83,0.83,,,,,,,"Glasnow, Tyler",607192,R,0.7540000000000001,0.736,,,,0.816,0.2289999999999999,,,0.816,90.1
CU,2025-10-27,86.8,-1.31,5.93,"Klein, Will",664770,694361,,called_strike,,,,,6,Called Strike,W,L,R,LAD,TOR,S,,,0,0,2025,0.7,1.1,0.47,2.46,,,,1,15,Top,,,,,,,2.8226119760225754,-126.27364450649728,0.2486747910206728,6.736217908254686,28.96664218521104,-44.172189457272495,3.35,1.54,,,,86.5,2609,6.4,813032,669257,518692,500743,571970,605141,669743,669242,606192,54.08,,,,,,,,127,1,Curveball,5,5,5,5,5,5,5,5,Standard,Standard,16,0.0,-0.039,,,,0.039,,0,0,0.558,0.442,25,30,26,31,1,7,,,,,4.16,-0.7,0.7,,,,,,,"Klein, Will",694361,R,0.986,,0.433,,,0.828,,0.39,,0.828,
SL,2025-10-27,82.4,-1.85,5.97,"Henriquez, Edgardo",665926,683618,,swinging_strike,,,,,8,Swinging Strike,W,L,R,LAD,TOR,S,,,0,1,2025,0.79,1.08,-0.17,1.94,,,,2,14,Top,,,,,,,2.314013584551714,-119.92744887146836,-0.4454708432114149,7.011899695305225,26.235500260252323,-42.67812777009448,3.25,1.5,,,,82.5,2664,6.6,813032,669257,518692,500743,571970,605141,669743,669242,606192,53.87,,,,,,,,120,2,Slider,5,5,5,5,5,5,5,5,Strategic,Strategic,44,0.0,-0.057,65.5,6.7,,0.057,,0,0,0.602,0.398,23,26,23,27,1,6,,,,,4.48,-0.79,0.79,,6.624251418892331,2.860407133765816,32.118787256382554,38.45028492561104,26.415900757160465,"Henriquez, Edgardo",683618,R,0.949,0.956,0.522,,,,0.524,,,,
CU,2025-10-27,86.4,0.41,6.51,"Fisher, Braydon",571771,680755,strikeout,swinging_strike,,,,,13,Enrique Hernández strikes out swinging.,W,R,R,LAD,TOR,S,2.0,,3,2,2025,0.41,1.08,-0.09,1.24,,,,0,11,Bot,,,,,,,-2.00990224006289,-125.7143264585161,-4.031387129382032,4.739620838101944,28.217554982491645,-42.8422251037616,3.43,1.67,,,,85.0,2694,5.6,813032,672386,665489,643396,676391,665926,664702,662139,664770,54.87,,0.0,0.0,1.0,0.0,0.0,,94,8,Curveball,5,5,5,5,5,5,5,5,Standard,Standard,21,-0.057,-0.345,76.9,8.0,,0.345,,0,0,0.634,0.634,24,33,25,34,1,4,,,,,4.16,-0.41,-0.41,,14.927591086175298,-11.800033682780692,37.43075190177241,36.79719049668132,34.56794072208269,"Fisher, Braydon",680755,R,0.945,,0.6659999999999999,,,0.772,0.187,,,0.772,50.0
CU,2025-10-27,86.1,-1.35,5.79,"Klein, Will",623168,694361,strikeout,swinging_strike,,,,,6,Tyler Heineman strikes out swinging.,W,L,R,LAD,TOR,S,2.0,,3,2,2025,0.75,1.07,0.83,2.31,643396.0,662139.0,,2,18,Top,,,,,,,3.655739314287332,-125.31189893538468,0.2470860144792388,7.006392200431656,28.603981905131967,-43.66978126393126,3.17,1.47,,,,86.3,2551,6.7,813032,669257,518692,500743,571970,605141,669743,669242,606192,53.82,,0.0,0.0,1.0,0.0,0.0,,152,6,Curveball,5,5,5,5,5,5,5,5,Standard,Standard,23,0.141,-0.249,68.4,7.0,,0.249,,0,0,0.493,0.507,25,34,26,34,2,2,,,,,4.18,-0.75,0.75,,2.707124628564946,-26.39149944491116,28.412736039612565,25.168986799600017,35.302043853105594,"Klein, Will",694361,R,0.986,,0.433,,,0.828,,0.39,,0.828,
KC,2025-10-27,88.0,-2.9,5.55,"Varland, Louis",606192,686973,,swinging_strike,,,,,14,Swinging Strike,W,R,R,LAD,TOR,S,,,1,0,2025,0.32,1.03,0.72,1.38,,,,1,6,Bot,,,,,,,8.193584456746194,-127.91839676172316,-1.876987520874129,1.7725877978057525,26.579363671881644,-43.24588280171114,3.41,1.58,,,,88.7,2598,6.8,813032,672386,665489,666182,676391,665926,664770,662139,680718,53.68,,,,,,,,51,2,Knuckle Curve,4,4,4,4,4,4,4,4,Standard,Standard,36,0.0,-0.05,75.4,8.6,,0.05,,0,0,0.541,0.541,27,32,28,33,1,2,,,,,3.98,-0.32,-0.32,,13.87665527431251,-15.881068341123974,34.55988063992175,42.20618428326935,41.55936888940276,"Varland, Louis",686973,R,0.923,0.941,,0.8520000000000001,,0.511,0.4,,,0.511,72.2
CU,2025-10-27,75.4,1.97,6.13,"Lauer, Eric",571970,641778,,called_strike,,,,,6,Called Strike,W,L,L,LAD,TOR,S,,,0,0,2025,-0.92,1.03,0.41,2.19,,,,1,12,Bot,,,,,,,-1.610739758036292,-109.81193762241688,0.7772065022902734,-7.113117973359293,20.30405041009672,-40.8163918890468,3.1,1.52,,,,74.9,2471,6.0,813032,623168,665489,643396,676391,665926,664702,662139,664770,54.53,,,,,,,,106,1,Curveball,5,5,5,5,5,5,5,5,Infield shade,Standard,311,0.0,-0.039,,,,0.039,,0,0,0.577,0.577,30,34,30,35,1,5,,,,,5.04,-0.92,-0.92,,,,,,,"Lauer, Eric",641778,L,0.936,,0.386,0.969,,0.6970000000000001,0.273,,,0.6970000000000001,104.2
CU,2025-10-27,85.1,-1.13,5.96,"Klein, Will",665926,694361,,called_strike,,,,,2,Called Strike,W,L,R,LAD,TOR,S,,,1,0,2025,1.04,0.95,0.05,3.14,,,,1,17,Top,,,,,,,0.6812429744470472,-123.83102728694246,1.666357370797512,10.54549003501602,26.168916620133626,-42.4885953454472,3.25,1.5,,,,85.1,2567,6.4,813032,669257,518692,500743,571970,605141,669743,669242,606192,54.08,,,,,,,,141,2,Curveball,5,5,5,5,5,5,5,5,Standard,Strategic,24,0.0,-0.05,,,,0.05,,0,0,0.558,0.442,25,26,26,27,1,7,,,,,4.11,-1.04,1.04,,,,,,,"Klein, Will",694361,R,0.986,,0.433,,,0.828,,0.39,,0.828,
SL,2025-10-27,81.8,-1.86,5.91,"Henriquez, Edgardo",665926,683618,,swinging_strike,,,,,13,Swinging Strike,W,L,R,LAD,TOR,S,,,0,0,2025,0.91,0.94,-0.23,0.13,,,,2,14,Top,,,,,,,1.9340382410140744,-118.95667160569208,-4.5944704179460905,8.116711729133202,25.83023765393799,-40.25979018345066,3.25,1.5,,,,82.0,2689,6.8,813032,669257,518692,500743,571970,605141,669743,669242,606192,53.74,,,,,,,,120,1,Slider,5,5,5,5,5,5,5,5,Strategic,Strategic,37,0.0,-0.043,59.4,8.9,,0.043,,0,0,0.602,0.398,23,26,23,27,1,6,,,,,4.39,-0.91,0.91,,31.68150832285904,-42.45960417575767,37.87249773740688,42.657640581010405,58.638724774174456,"Henriquez, Edgardo",683618,R,0.949,0.956,0.522,,,,0.524,,,,
CU,2025-10-27,74.9,1.91,6.13,"Lauer, Eric",669257,641778,,called_strike,,,,,5,Called Strike,W,R,L,LAD,TOR,S,,,1,0,2025,-0.67,0.93,0.02,2.23,,,,0,14,Bot,,,,,,,-2.699385240003791,-108.98698347582184,0.7957780425373708,-4.799168246693903,20.58320334473085,-39.92949967489531,3.4,1.59,,,,74.2,2381,5.9,813032,623168,665489,643396,676391,665926,664702,662139,664770,54.57,,,,,,,,121,2,Curveball,5,5,5,5,5,5,5,5,Strategic,Standard,318,0.0,-0.05,,,,0.05,,0,0,0.634,0.634,30,30,30,30,1,6,,,,,5.02,-0.67,0.67,,,,,,,"Lauer, Eric",641778,L,0.936,,0.386,0.969,,0.6970000000000001,0.273,,,0.6970000000000001,104.2
CU,2025-10-27,82.5,-1.58,5.94,"Glasnow, Tyler",543807,607192,strikeout,swinging_strike,,,,,14,George Springer strikes out swinging.,W,R,R,LAD,TOR,S,2.0,,3,2,2025,0.71,0.89,1.09,1.83,,676391.0,,2,4,Top,,,,,,,4.749447095641632,-120.04707210544592,-1.0797524580975602,5.943079963377933,23.8321473122835,-40.79878173540252,3.54,1.63,,,,83.7,2783,7.1,813032,669257,518692,669242,571970,605141,571771,681624,606192,53.39,,0.0,0.0,1.0,0.0,0.0,,32,6,Curveball,2,4,4,2,4,2,4,2,Standard,Standard,20,0.028,-0.277,64.8,8.9,,0.277,,-2,2,0.272,0.728,31,35,32,36,3,2,,,,,4.25,-0.71,-0.71,,23.879741101279546,-35.281783719839666,33.62125306350619,45.748500399205575,44.131163446109646,"Glasnow, Tyler",607192,R,0.7540000000000001,0.736,,,,0.816,0.2289999999999999,,,0.816,90.1
KC,2025-10-27,86.8,1.49,6.34,"Little, Brendon",500743,663893,,swinging_strike,,,,,13,Swinging Strike,W,R,L,LAD,TOR,S,,,0,1,2025,-0.01,0.86,-0.68,1.16,,,,1,17,Bot,,,,,,,-5.114211040431827,-126.19896511887237,-4.354063055169661,1.0488288825189502,28.546615300329265,-40.57523423060984,3.31,1.61,,,,85.7,1832,5.9,813032,623168,665489,643396,676391,665926,664702,662139,664770,54.6,,,,,,,,144,2,Knuckle Curve,5,5,5,5,5,5,5,5,Standard,Standard,344,0.0,-0.052,70.5,8.4,,0.052,,0,0,0.577,0.577,28,36,29,36,1,2,,,,,3.92,-0.01,0.01,,28.34975207638568,-31.835294649476527,37.175997451734766,28.698236199279364,55.22442043451112,"Little, Brendon",663893,L,,0.7070000000000001,0.405,,,0.765,,,,0.765,68.1
CU,2025-10-27,78.0,-3.07,5.63,"Scherzer, Max",669257,453286,strikeout,swinging_strike,,,,,8,Will Smith strikes out swinging.,W,R,R,LAD,TOR,S,2.0,,3,2,2025,0.95,0.85,-0.08,1.53,,660271.0,,2,1,Bot,,,,,,,4.696729737706885,-113.56955915044094,-0.4104405782856837,7.424813094987474,20.045800302289724,-39.68545005072841,3.4,1.59,,,,78.2,2615,6.3,813032,672386,665489,666182,676391,665926,664770,662139,680718,54.19,,0.0,0.0,1.0,0.0,0.0,,7,7,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,50,-0.033,-0.277,71.3,8.3,,0.277,,0,0,0.533,0.533,40,30,41,30,1,0,,,,,4.58,-0.95,-0.95,,24.91388770395516,-33.99852594838639,37.53178618453663,33.32177668422107,51.769385736857885,"Scherzer, Max",453286,R,0.93,,0.432,0.991,,0.664,0.285,,,0.664,85.0
KC,2025-10-27,87.5,-2.99,5.59,"Varland, Louis",571771,686973,,swinging_strike,,,,,8,Swinging Strike,W,R,R,LAD,TOR,S,,,1,1,2025,0.38,0.74,0.22,1.56,,,606192.0,2,6,Bot,,,,,,,7.007139073675753,-127.21184760873038,-2.0148802703080086,2.6014181553622078,27.19801210697449,-39.99705632265039,3.43,1.67,,,,88.1,2603,6.8,813032,672386,665489,666182,676391,665926,664770,662139,680718,53.69,,,,,,,,53,3,Knuckle Curve,4,4,4,4,4,4,4,4,Standard,Standard,35,0.0,-0.073,72.0,8.2,,0.073,,0,0,0.536,0.536,27,33,28,34,1,2,,,,,3.74,-0.38,-0.38,,19.087324289244677,-22.91940110404631,28.28761778395365,39.81566221773658,45.834005996598805,"Varland, Louis",686973,R,0.923,0.941,,0.8520000000000001,,0.511,0.4,,,0.511,72.2
KC,2025-10-27,89.0,-3.07,5.48,"Varland, Louis",571970,686973,strikeout,swinging_strike,,,,,13,Max Muncy strikes out swinging.,W,L,R,LAD,TOR,S,2.0,,2,2,2025,0.28,0.71,-0.04,1.05,,,,0,6,Bot,,,,,,,6.927946621692941,-129.46070422704736,-3.3583174890073058,1.7249339831075592,27.05099998216629,-39.60347643605376,3.1,1.52,,,,90.1,2614,7.0,813032,672386,665489,666182,676391,665926,664770,662139,680718,53.54,,0.0,0.0,1.0,0.0,0.0,,50,5,Knuckle Curve,4,4,4,4,4,4,4,4,Infield shade,Standard,35,-0.033,-0.232,71.1,7.7,,0.232,,0,0,0.574,0.574,27,34,28,35,1,2,,,,,3.59,-0.28,0.28,,23.367758447399577,-16.63557819977034,38.72409577609056,36.80721060316328,44.96770383340946,"Varland, Louis",686973,R,0.923,0.941,,0.8520000000000001,,0.511,0.4,,,0.511,72.2
CU,2025-10-27,85.3,0.6,6.6,"Fisher, Braydon",605141,680755,,called_strike,,,,,2,Called Strike,W,R,R,LAD,TOR,S,,,0,1,2025,-0.14,0.7,0.21,3.28,,,660271.0,2,11,Bot,,,,,,,-0.6315660895624157,-124.27745243257692,-0.1706325251710037,-1.3824471327995849,23.699821771169876,-39.637168479228656,3.18,1.49,,,,84.3,2574,5.4,813032,672386,665489,643396,676391,665926,664702,662139,664770,55.07,,,,,,,,97,2,Curveball,5,5,5,5,5,5,5,5,Strategic,Standard,22,0.0,-0.056,,,,0.056,,0,0,0.563,0.563,24,32,25,33,1,5,,,,,3.81,0.14,0.14,,,,,,,"Fisher, Braydon",680755,R,0.945,,0.6659999999999999,,,0.772,0.187,,,0.772,50.0
SL,2025-10-27,84.3,-1.78,5.94,"Henriquez, Edgardo",662139,683618,,called_strike,,,,,4,Called Strike,W,L,R,LAD,TOR,S,,,0,0,2025,0.84,0.7,-0.39,2.47,,,,2,13,Top,,,,,,,1.594112094464164,-122.79172298124364,-0.2579928990375018,8.10604341957103,25.766625435319984,-39.41480278659289,3.38,1.56,,,,84.6,2781,6.6,813032,669257,518692,669242,571970,605141,571771,681624,606192,53.93,,,,,,,,110,1,Slider,5,5,5,5,5,5,5,5,Strategic,Strategic,43,0.0,-0.043,,,,0.043,,0,0,0.602,0.398,23,28,23,29,1,6,,,,,3.92,-0.84,0.84,,,,,,,"Henriquez, Edgardo",683618,R,0.949,0.956,0.522,,,,0.524,,,,
KC,2025-10-27,85.9,1.72,6.25,"Little, Brendon",669242,663893,,swinging_strike,,,,,14,Swinging Strike,W,R,L,LAD,TOR,S,,,1,1,2025,0.03,0.69,0.38,0.93,,,,0,17,Bot,,,,,,,-3.19766137551005,-125.07051028886542,-4.935639841613459,0.9569787140147488,25.81738787762051,-38.591318948513056,3.38,1.57,,,,85.4,2033,6.0,813032,623168,665489,643396,676391,665926,664702,662139,664770,54.54,,,,,,,,143,3,Knuckle Curve,5,5,5,5,5,5,5,5,Strategic,Standard,346,0.0,-0.061,73.3,8.4,,0.061,,0,0,0.634,0.634,28,30,29,30,1,7,,,,,3.78,0.03,-0.03,,13.625611783159028,-7.707576851933634,29.5689107682192,42.77415651471577,34.11934394671835,"Little, Brendon",663893,L,,0.7070000000000001,0.405,,,0.765,,,,0.765,68.1
FS,2025-10-27,85.3,-2.04,6.01,"Sasaki, Roki",664770,808963,,swinging_strike_blocked,,,,,13,Swinging Strike (Blocked),W,L,R,LAD,TOR,S,,,0,0,2025,-0.55,0.64,-0.47,0.63,664702.0,665926.0,,2,8,Top,,,,,,,4.87868809511555,-123.91111771309892,-4.989888872110697,-6.702688960278984,29.56804692953324,-37.71276108188226,3.35,1.54,,,,85.9,495,7.2,813032,669257,518692,669242,571970,605141,571771,681624,606192,53.31,,,,,,,,70,1,Split-Finger,5,5,5,5,5,5,5,5,Standard,Standard,307,0.0,-0.036,64.6,7.9,,0.036,,0,0,0.488,0.512,23,30,24,31,1,4,,,,,3.83,0.55,-0.55,,24.81811269349844,-27.052477000347327,28.31279848402684,46.49306470346343,50.278387045210536,"Sasaki, Roki",808963,R,0.956,,,,0.916,,0.434,,,,36.1
