pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,entity_name,entity_id,pitch_hand,eta_FF,eta_SI,eta_FC,eta_CH,eta_FS,eta_CU,eta_SL,eta_ST,eta_SV,eta_KC,IP
FF,2025-11-01,96.1,-1.38,5.86,"Glasnow, Tyler",665926,607192,,called_strike,,,,,4,Called Strike,W,L,R,TOR,LAD,S,,,3,1,2025,-0.07,1.54,-0.57,2.34,,,676391.0,0,6,Bot,,,,,,,2.355533997659497,-139.79428958562235,-7.399668822642175,-1.4704516518915385,32.788419851860226,-10.519952823832869,3.5,1.7,,,,98.7,2433,7.8,813024,669257,518692,500743,571970,605141,571771,669242,606192,52.65,,,,,,,,54,5,4-Seam Fastball,3,2,3,2,2,3,3,2,Strategic,Standard,195,0.027,-0.081,,,,0.081,,1,1,0.777,0.777,31,26,32,27,1,2,,,,,0.94,0.07,-0.07,,,,,,,"Glasnow, Tyler",607192,R,0.7540000000000001,0.736,,,,0.816,0.2289999999999999,,,0.816,90.1
FF,2025-11-01,94.9,2.18,5.43,"Wrobleski, Justin",665926,680736,,called_strike,,,,,7,Called Strike,W,L,L,TOR,LAD,S,,,1,0,2025,0.5,1.51,-0.48,1.9,,,,1,4,Bot,,,,,,,-7.9411368813629615,-137.7901068679342,-6.785476945712505,8.262319821861514,34.213751577249894,-11.655763783512388,3.38,1.56,,,,93.1,2388,5.6,813024,669257,518692,500743,571970,605141,571771,669242,606192,54.88,,,,,,,,34,2,4-Seam Fastball,3,1,3,1,1,3,3,1,Standard,Standard,141,0.0,-0.05,,,,0.05,,2,2,0.779,0.779,24,26,25,27,1,1,,,,,1.06,0.5,0.5,,,,,,,"Wrobleski, Justin",680736,L,0.871,0.875,0.514,0.725,,0.669,0.285,,,0.669,66.2
FF,2025-11-01,99.2,-2.32,5.75,"Ohtani, Shohei",543807,660271,,swinging_strike,,,,,3,Swinging Strike,W,R,R,TOR,LAD,S,,,0,1,2025,-0.61,1.5,0.68,3.36,,,,0,3,Bot,,,,,,,9.655283330244249,-143.97745835080192,-4.575958171318298,-10.816077707604904,36.55234399366866,-10.423994966367308,3.55,1.64,,,,99.2,2576,6.7,813024,669257,518692,500743,571970,605141,571771,669242,606192,53.83,,,,,,,,20,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,217,0.0,-0.055,74.2,7.0,,0.055,,0,0,0.554,0.554,30,35,31,36,2,1,,,,,0.84,0.61,0.61,,10.44975653020959,16.1867554695074,28.805378929204537,43.54771264070254,11.093950157004777,"Ohtani, Shohei",660271,R,0.784,0.779,0.394,,0.779,0.8240000000000001,0.276,0.481,,0.8240000000000001,47.0
FF,2025-11-01,99.0,-2.29,5.7,"Ohtani, Shohei",664770,660271,,called_strike,,,,,2,Called Strike,W,L,R,TOR,LAD,S,,,1,0,2025,-0.5,1.49,0.16,2.78,,,543807.0,0,1,Bot,,,,,,,7.901528842028579,-143.8530035237854,-6.007810654603639,-8.84773596172299,36.666266979299785,-10.346774423713615,3.28,1.56,,,,99.4,2491,6.8,813024,669257,518692,500743,571970,605141,571771,669242,606192,53.69,,,,,,,,6,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,218,0.0,-0.048,,,,0.048,,0,0,0.583,0.583,30,30,31,31,1,0,,,,,0.87,0.5,-0.5,,,,,,,"Ohtani, Shohei",660271,R,0.784,0.779,0.394,,0.779,0.8240000000000001,0.276,0.481,,0.8240000000000001,47.0
FF,2025-11-01,95.1,-2.98,5.7,"Scherzer, Max",500743,453286,,called_strike,,,,,9,Called Strike,W,R,R,TOR,LAD,S,,,0,0,2025,-0.68,1.49,0.29,2.1,,,,1,3,Top,,,,,,,10.058643568588396,-137.92284142916256,-6.972404357999111,-11.243151136798357,35.775014409705776,-11.7430034346782,3.31,1.66,,,,94.0,2488,6.2,813024,672386,665489,666182,676391,665926,664770,662139,680718,54.32,,,,,,,,18,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,219,0.0,-0.039,,,,0.039,,0,0,0.525,0.475,40,36,41,36,1,0,,,,,1.08,0.68,0.68,,,,,,,"Scherzer, Max",453286,R,0.93,,0.432,0.991,,0.664,0.285,,,0.664,85.0
FF,2025-11-01,95.0,-3.0,5.7,"Scherzer, Max",571771,453286,,called_strike,,,,,8,Called Strike,W,R,R,TOR,LAD,S,,,0,0,2025,-0.71,1.48,-0.06,1.86,,,,0,3,Top,,,,,,,9.222564523171473,-137.69283139296542,-7.556634174245012,-11.28558022289634,36.30088918222616,-11.729791607091412,3.44,1.69,,,,93.7,2496,6.2,813024,672386,665489,666182,676391,665926,664770,662139,680718,54.34,,,,,,,,17,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,220,0.0,-0.039,,,,0.039,,0,0,0.5,0.5,40,33,41,34,1,0,,,,,1.1,0.71,0.71,,,,,,,"Scherzer, Max",453286,R,0.93,,0.432,0.991,,0.664,0.285,,,0.664,85.0
FF,2025-11-01,99.1,-2.14,5.69,"Ohtani, Shohei",664770,660271,,swinging_strike,,,,,5,Swinging Strike,W,L,R,TOR,LAD,S,,,1,1,2025,-0.59,1.47,0.19,2.17,,,543807.0,0,1,Bot,,,,,,,7.771326549204691,-143.8635865572017,-7.579500452342051,-10.044866936947464,36.32738846878249,-10.16494391208042,3.34,1.52,,,,99.2,2515,6.7,813024,669257,518692,500743,571970,605141,571771,669242,606192,53.82,,,,,,,,6,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,216,0.0,-0.07,68.3,6.3,,0.07,,0,0,0.583,0.583,30,30,31,31,1,0,,,,,0.88,0.59,-0.59,,0.2317512487677732,16.333735661500317,38.02775336184654,34.59764509006867,19.69042329391159,"Ohtani, Shohei",660271,R,0.784,0.779,0.394,,0.779,0.8240000000000001,0.276,0.481,,0.8240000000000001,47.0
FF,2025-11-01,96.2,-1.91,5.14,"Yamamoto, Yoshinobu",665489,808967,,called_strike,,,,,4,Called Strike,W,R,R,TOR,LAD,S,,,2,1,2025,-0.55,1.47,-0.6,2.75,,,,0,11,Bot,,,,,,,4.736369942166038,-140.02135659344304,-4.094974265889702,-8.316999860560571,33.83822479067637,-12.13490059763136,3.62,1.6,,,,96.2,2377,6.4,813024,669257,518692,808975,571970,605141,571771,681909,681624,54.06,,,,,,,,96,4,4-Seam Fastball,4,5,4,5,5,4,4,5,Strategic,Standard,209,0.0,-0.073,,,,0.073,,-1,-1,0.194,0.194,26,26,27,26,1,5,,,,,1.0,0.55,0.55,,,,,,,"Yamamoto, Yoshinobu",808967,R,0.909,0.8740000000000001,0.4579999999999999,,0.784,0.949,0.38,,,0.949,173.2
FF,2025-11-01,95.4,-1.46,5.94,"Glasnow, Tyler",665926,607192,,called_strike,,,,,3,Called Strike,W,L,R,TOR,LAD,S,,,3,0,2025,0.1,1.46,0.48,2.54,,,676391.0,0,6,Bot,,,,,,,4.974082352120851,-138.78908287157054,-6.762064214366348,0.2031983575550434,31.48438982033272,-11.926934149905822,2.86,1.32,,,,97.7,2387,7.6,813024,669257,518692,500743,571970,605141,571771,669242,606192,52.87,,,,,,,,54,4,4-Seam Fastball,3,2,3,2,2,3,3,2,Strategic,Standard,196,0.0,-0.09,,,,0.09,,1,1,0.777,0.777,31,26,32,27,1,2,,,,,1.04,-0.1,0.1,,,,,,,"Glasnow, Tyler",607192,R,0.7540000000000001,0.736,,,,0.816,0.2289999999999999,,,0.816,90.1
FF,2025-11-01,96.6,-2.54,5.81,"Ohtani, Shohei",543807,660271,,called_strike,,,,,6,Called Strike,W,R,R,TOR,LAD,S,,,3,0,2025,-0.38,1.41,0.67,2.43,,,,0,1,Bot,,,,,,,9.447469858785889,-140.13406466336997,-6.591861524552866,-7.37952016194074,35.12272059284633,-12.216135006675607,3.43,1.57,,,,96.5,2535,6.6,813024,669257,518692,500743,571970,605141,571771,669242,606192,53.86,,,,,,,,5,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,212,0.0,-0.091,,,,0.091,,0,0,0.547,0.547,30,35,31,36,1,0,,,,,1.07,0.38,0.38,,,,,,,"Ohtani, Shohei",660271,R,0.784,0.779,0.394,,0.779,0.8240000000000001,0.276,0.481,,0.8240000000000001,47.0
