pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,entity_name,entity_id,pitch_hand,eta_FF,eta_SI,eta_FC,eta_CH,eta_FS,eta_CU,eta_SL,eta_ST,eta_SV,eta_KC,IP
FS,2025-10-31,85.6,-1.94,6.14,"Sasaki, Roki",665489,808963,,called_strike,,,,,4,Called Strike,W,R,R,TOR,LAD,S,,,0,0,2025,0.28,0.46,-0.67,2.94,,,543807.0,1,8,Bot,,,,,,,2.4564413884271734,-124.5972446262643,-0.2671350172690403,2.3752624169116667,28.30996323599441,-37.07608827483379,3.66,1.6,,,,86.2,502,6.9,813025,669257,518692,500743,571970,605141,571771,669242,681624,53.55,,,,,,,,62,1,Split-Finger,1,3,1,3,3,1,1,3,Standard,Standard,323,0.0,-0.04,,,,0.04,,-2,-2,0.167,0.167,23,26,24,26,1,3,,,,,3.6,-0.28,-0.28,,,,,,,"Sasaki, Roki",808963,R,0.956,,,,0.916,,0.434,,,,36.1
FS,2025-10-31,85.6,-2.58,5.53,"Gausman, Kevin",606192,592332,,swinging_strike,,,,,14,Swinging Strike,W,R,R,TOR,LAD,S,,,0,1,2025,-1.07,0.38,0.78,0.88,,518692.0,605141.0,2,3,Top,,,,,,,10.128489443226105,-124.14339466621256,-3.7962283601711824,-13.290497705269988,28.06246164733025,-35.4487493595627,3.43,1.6,,,,85.4,1639,6.6,813025,672386,665489,666182,676391,665926,664770,662139,680718,53.86,,,,,,,,20,2,Split-Finger,0,3,3,0,3,0,3,0,Standard,Standard,239,0.0,-0.057,69.9,9.0,,0.057,,-3,3,0.199,0.801,34,32,34,33,2,1,,,,,3.55,1.07,1.07,,21.76137937367441,-20.669641609248423,33.8812045733174,44.607639171533165,40.01018191529599,"Gausman, Kevin",592332,R,0.982,,,,0.85,,0.189,,,,193.0
KC,2025-10-31,87.1,-3.23,5.51,"Varland, Louis",669242,686973,,called_strike,,,,,2,Called Strike,W,L,R,TOR,LAD,S,,,2,1,2025,0.48,0.3,0.05,3.08,,,,2,7,Top,,,,,,,6.924065516201615,-126.65679075985554,1.0184077147540471,3.630231180882784,27.669274255605437,-35.82044144138548,3.39,1.58,,,,87.4,2628,6.7,813025,672386,665489,666182,676391,665926,664770,662139,680718,53.83,,,,,,,,49,4,Knuckle Curve,1,3,3,1,3,1,3,1,Standard,Standard,37,0.0,-0.073,,,,0.073,,-2,2,0.201,0.799,27,30,28,30,1,2,,,,,3.32,-0.48,0.48,,,,,,,"Varland, Louis",686973,R,0.923,0.941,,0.8520000000000001,,0.511,0.4,,,0.511,72.2
ST,2025-10-31,74.0,-1.94,4.95,"Bassitt, Chris",571771,605135,strikeout,swinging_strike,,,,,14,Enrique Hernández strikes out swinging.,W,R,R,TOR,LAD,S,2.0,,1,2,2025,1.62,0.24,1.31,2.3,,,,1,9,Top,,,,,,,3.792426724834202,-107.57335049567769,2.4455840099046915,11.60503832370396,22.48554441182076,-34.77149014676449,3.44,1.68,,,,73.4,2520,6.4,813025,672386,665489,666182,676391,665926,664770,662139,680718,54.11,,0.0,0.0,1.0,0.0,0.0,,66,4,Sweeper,1,3,3,1,3,1,3,1,Standard,Standard,68,0.006,-0.18,64.9,7.6,,0.18,,-2,2,0.078,0.922,36,33,36,34,1,3,,,,,4.48,-1.62,-1.62,,21.95347542380677,-17.778074575745155,20.022503609280257,53.19193883127397,47.1040625486345,"Bassitt, Chris",605135,R,0.742,0.762,0.462,0.949,0.95,0.96,0.376,0.871,,0.96,170.1
FS,2025-10-31,92.1,-2.12,5.18,"Yamamoto, Yoshinobu",665926,808967,,swinging_strike,,,,,9,Swinging Strike,W,L,R,TOR,LAD,S,,,2,0,2025,-1.24,0.2,0.43,1.56,,680718.0,,1,3,Bot,,,,,,,9.212325965785508,-133.7225701937556,-2.851791650934667,-16.991137005483832,32.001677760249365,-34.06779692564922,3.24,1.5,,,,92.0,1390,6.6,813025,669257,518692,500743,571970,605141,571771,669242,606192,53.9,,,,,,,,23,3,Split-Finger,0,3,0,3,3,0,0,3,Standard,Standard,242,0.0,-0.058,76.1,8.0,,0.058,,-3,-3,0.241,0.241,26,26,27,27,1,0,,,,,2.92,1.24,-1.24,,20.70289680298549,-29.608729311005792,35.913894542607565,31.62514075539966,41.90270782162675,"Yamamoto, Yoshinobu",808967,R,0.909,0.8740000000000001,0.4579999999999999,,0.784,0.949,0.38,,,0.949,173.2
FS,2025-10-31,86.0,-2.03,6.09,"Sasaki, Roki",665489,808963,,swinging_strike,,,,,13,Swinging Strike,W,R,R,TOR,LAD,S,,,1,1,2025,-1.25,0.17,-0.88,1.34,,,543807.0,1,8,Bot,,,,,,,5.347568273281135,-125.02821378970395,-4.609201144413466,-14.158558148996812,28.96664940639017,-33.10593237041666,3.66,1.6,,,,86.8,510,7.2,813025,669257,518692,500743,571970,605141,571771,669242,681624,53.34,,,,,,,,62,3,Split-Finger,1,3,1,3,3,1,1,3,Standard,Standard,293,0.0,-0.056,81.0,9.1,,0.056,,-2,-2,0.167,0.167,23,26,24,26,1,3,,,,,3.3,1.25,1.25,,25.79322488378284,-52.71437873310485,31.3235179001184,24.298572165472656,62.03201127360134,"Sasaki, Roki",808963,R,0.956,,,,0.916,,0.434,,,,36.1
FS,2025-10-31,91.7,-1.81,5.33,"Yamamoto, Yoshinobu",665489,808967,strikeout,called_strike,,,,,7,Vladimir Guerrero Jr. called out on strikes.,W,R,R,TOR,LAD,S,2.0,,1,2,2025,-0.66,0.12,-0.51,1.62,,,,0,4,Bot,,,,,,,4.739974578749353,-133.48005199594635,-3.271255705253833,-8.902977152882164,29.63793464303556,-33.11755135869647,3.66,1.6,,,,92.1,1380,6.6,813025,669257,518692,500743,571970,605141,571771,669242,606192,53.89,,0.0,0.0,1.0,0.0,0.0,,29,4,Split-Finger,1,3,1,3,3,1,1,3,Standard,Standard,243,-0.029,-0.189,,,,0.189,,-2,-2,0.3,0.3,26,26,27,26,2,1,,,,,2.84,0.66,0.66,,,,,,,"Yamamoto, Yoshinobu",808967,R,0.909,0.8740000000000001,0.4579999999999999,,0.784,0.949,0.38,,,0.949,173.2
FS,2025-10-31,91.9,-1.97,5.25,"Yamamoto, Yoshinobu",672386,808967,strikeout,swinging_strike,,,,,11,Alejandro Kirk strikes out swinging.,W,R,R,TOR,LAD,S,2.0,,2,2,2025,-1.08,0.1,-2.12,2.32,,,,0,5,Bot,,,,,,,1.99034756093822,-133.69405953299886,-1.273598151083091,-13.34463063451144,33.28652911434207,-33.265632482865,3.13,1.5,,,,91.8,1326,6.6,813025,669257,518692,500743,571970,605141,571771,669242,606192,53.87,,0.0,0.0,1.0,0.0,0.0,,35,9,Split-Finger,1,3,1,3,3,1,1,3,Standard,Standard,241,-0.031,-0.232,59.1,6.6,,0.232,,-2,-2,0.277,0.277,26,26,27,27,2,1,,,,,2.83,1.08,1.08,,-2.240406772645782,-1.1466741902923905,27.563549031151386,13.082159259069394,24.531404347904072,"Yamamoto, Yoshinobu",808967,R,0.909,0.8740000000000001,0.4579999999999999,,0.784,0.949,0.38,,,0.949,173.2
FS,2025-10-31,91.9,-1.87,5.21,"Yamamoto, Yoshinobu",665489,808967,,swinging_strike,,,,,8,Swinging Strike,W,R,R,TOR,LAD,S,,,1,1,2025,-1.0,0.09,0.16,1.56,,,,0,4,Bot,,,,,,,7.365401922038884,-133.60113833532185,-3.132337700297076,-13.634643646063434,31.830596093948877,-32.721339059232754,3.66,1.6,,,,92.0,1405,6.6,813025,669257,518692,500743,571970,605141,571771,669242,606192,53.86,,,,,,,,29,3,Split-Finger,1,3,1,3,3,1,1,3,Standard,Standard,237,0.0,-0.061,81.4,8.0,,0.061,,-2,-2,0.3,0.3,26,26,27,26,2,1,,,,,2.82,1.0,1.0,,7.736819168240388,-18.97447363423873,35.778835974093745,35.3315813907971,41.533028185818175,"Yamamoto, Yoshinobu",808967,R,0.909,0.8740000000000001,0.4579999999999999,,0.784,0.949,0.38,,,0.949,173.2
FS,2025-10-31,85.5,-2.63,5.51,"Gausman, Kevin",606192,592332,strikeout,swinging_strike,,,,,13,Teoscar Hernández strikes out swinging.,W,R,R,TOR,LAD,S,2.0,,0,2,2025,-1.03,0.06,-0.05,0.85,,518692.0,605141.0,2,3,Top,,,,,,,8.243383935543545,-124.1620556477536,-4.54751622676993,-12.412993244903111,26.69729345218648,-31.9850548305196,3.43,1.6,,,,85.8,1773,6.8,813025,672386,665489,666182,676391,665926,664770,662139,680718,53.73,,0.0,0.0,1.0,0.0,0.0,,20,3,Split-Finger,0,3,3,0,3,0,3,0,Standard,Standard,236,0.025,-0.179,73.7,9.0,,0.179,,-3,3,0.199,0.801,34,32,34,33,2,1,,,,,3.21,1.03,1.03,,24.289836393930276,-23.52364848186601,41.65499995333923,34.58574032642242,42.1525009457846,"Gausman, Kevin",592332,R,0.982,,,,0.85,,0.189,,,,193.0
SL,2025-10-31,86.7,2.5,5.45,"Wrobleski, Justin",680718,680736,,called_strike,,,,,8,Called Strike,W,L,L,TOR,LAD,S,,,0,0,2025,-0.38,0.05,-0.14,2.04,,,,1,7,Bot,,,,,,,-5.454342797950059,-126.15340677899532,-1.8614134016041444,-2.952649975721307,25.38161654496756,-32.534317177124954,3.73,1.77,,,,85.5,2396,5.5,813025,669257,518692,500743,571970,605141,571771,669242,606192,55.02,,,,,,,,51,1,Slider,1,3,1,3,3,1,1,3,Standard,Standard,233,0.0,-0.039,,,,0.039,,-2,-2,0.171,0.171,24,25,25,26,1,2,,,,,3.08,-0.38,-0.38,,,,,,,"Wrobleski, Justin",680736,L,0.871,0.875,0.514,0.725,,0.669,0.285,,,0.669,66.2
FS,2025-10-31,85.3,-2.55,5.58,"Gausman, Kevin",669257,592332,,swinging_strike,,,,,13,Swinging Strike,W,R,R,TOR,LAD,S,,,1,1,2025,-1.32,0.03,-0.59,1.05,,,,1,1,Top,,,,,,,7.343375442264143,-123.94865376105052,-4.247127310556781,-15.12913746447083,27.409644645915886,-31.788250420239077,3.4,1.6,,,,85.6,1690,6.8,813025,672386,665489,666182,676391,665926,664770,662139,680718,53.7,,,,,,,,2,3,Split-Finger,0,0,0,0,0,0,0,0,Standard,Standard,235,0.0,-0.064,66.1,8.8,,0.064,,0,0,0.522,0.478,34,30,34,30,1,0,,,,,3.2,1.32,1.32,,30.3158622007744,-35.922749474806054,41.478551605050846,28.101324372956764,50.87794332411586,"Gausman, Kevin",592332,R,0.982,,,,0.85,,0.189,,,,193.0
FS,2025-10-31,92.5,-1.95,5.27,"Yamamoto, Yoshinobu",662139,808967,,swinging_strike,,,,,14,Swinging Strike,W,L,R,TOR,LAD,S,,,1,0,2025,-1.15,-0.03,0.16,1.28,,,,1,2,Bot,,,,,,,7.915267077496725,-134.57868993173383,-4.458777726371105,-15.708802571016427,27.56423117813352,-31.115584248176877,3.39,1.56,,,,93.1,1506,6.5,813025,669257,518692,500743,571970,605141,571771,669242,606192,54.0,,,,,,,,11,2,Split-Finger,0,0,0,0,0,0,0,0,Standard,Standard,237,0.0,-0.05,80.9,8.5,,0.05,,0,0,0.527,0.527,26,28,27,29,1,0,,,,,2.63,1.15,-1.15,,18.31461223337112,-14.279825340541509,34.22507233162166,33.76943129131751,34.880920503040144,"Yamamoto, Yoshinobu",808967,R,0.909,0.8740000000000001,0.4579999999999999,,0.784,0.949,0.38,,,0.949,173.2
FS,2025-10-31,92.0,-1.96,5.31,"Yamamoto, Yoshinobu",662139,808967,,swinging_strike,,,,,14,Swinging Strike,W,L,R,TOR,LAD,S,,,1,1,2025,-0.85,-0.03,0.25,1.4,,,666182.0,1,4,Bot,,,,,,,7.489980548957536,-133.77391356106477,-4.1443639571528665,-11.831476225099433,29.172923603456745,-31.15432446355308,3.39,1.56,,,,92.5,1489,6.7,813025,669257,518692,500743,571970,605141,571771,669242,606192,53.85,,,,,,,,31,3,Split-Finger,1,3,1,3,3,1,1,3,Standard,Standard,234,0.0,-0.056,78.3,8.3,,0.056,,-2,-2,0.304,0.304,26,28,27,29,2,1,,,,,2.67,0.85,-0.85,,15.353112935124178,-4.898569955338294,38.04019469312026,32.52094144577714,23.67749823210857,"Yamamoto, Yoshinobu",808967,R,0.909,0.8740000000000001,0.4579999999999999,,0.784,0.949,0.38,,,0.949,173.2
FS,2025-10-31,91.5,-1.98,5.25,"Yamamoto, Yoshinobu",665926,808967,,swinging_strike,,,,,8,Swinging Strike,W,L,R,TOR,LAD,S,,,3,1,2025,-0.76,-0.04,-0.09,1.62,,680718.0,,1,3,Bot,,,,,,,6.455190641717801,-133.106987695668,-3.397531762765111,-10.391293223724118,27.66839108895581,-31.17111324604301,3.24,1.5,,,,92.1,1615,6.6,813025,669257,518692,500743,571970,605141,571771,669242,606192,53.92,,,,,,,,23,5,Split-Finger,0,3,0,3,3,0,0,3,Standard,Standard,238,0.0,-0.068,78.0,8.1,,0.068,,-3,-3,0.241,0.241,26,26,27,27,1,0,,,,,2.68,0.76,-0.76,,21.69710161527037,-25.859862907074596,31.53468426413917,37.85735139455551,46.56883492935915,"Yamamoto, Yoshinobu",808967,R,0.909,0.8740000000000001,0.4579999999999999,,0.784,0.949,0.38,,,0.949,173.2
FS,2025-10-31,91.1,-1.78,5.32,"Yamamoto, Yoshinobu",543807,808967,,called_strike,,,,,4,Called Strike,W,R,R,TOR,LAD,S,,,0,0,2025,-0.62,-0.09,-0.33,2.47,,,,0,1,Bot,,,,,,,5.000324604169478,-132.6657944871197,-1.5184001253139532,-8.37950894575049,26.584900530078283,-30.974433792019404,3.55,1.64,,,,91.9,1336,6.6,813025,669257,518692,500743,571970,605141,571771,669242,606192,53.92,,,,,,,,4,1,Split-Finger,0,0,0,0,0,0,0,0,Standard,Standard,242,0.0,-0.039,,,,0.039,,0,0,0.547,0.547,26,35,27,36,1,0,,,,,2.64,0.62,0.62,,,,,,,"Yamamoto, Yoshinobu",808967,R,0.909,0.8740000000000001,0.4579999999999999,,0.784,0.949,0.38,,,0.949,173.2
FS,2025-10-31,83.8,-2.57,5.66,"Gausman, Kevin",605141,592332,,swinging_strike,,,,,14,Swinging Strike,W,R,R,TOR,LAD,S,,,0,1,2025,-1.27,-0.11,0.16,1.11,,,,0,2,Top,,,,,,,8.875634252537392,-121.59627212851608,-4.273973298230904,-14.360743354494277,25.24236202666061,-30.406382439514974,3.16,1.48,,,,84.1,1612,6.8,813025,672386,665489,666182,676391,665926,664770,662139,680718,53.74,,,,,,,,7,2,Split-Finger,0,0,0,0,0,0,0,0,Standard,Standard,234,0.0,-0.055,72.7,8.4,,0.055,,0,0,0.5,0.5,34,32,34,33,1,0,,,,,3.17,1.27,1.27,,25.84651354066821,-28.57426003608601,41.944821977374495,36.89350954991782,48.71824507475152,"Gausman, Kevin",592332,R,0.982,,,,0.85,,0.189,,,,193.0
FS,2025-10-31,91.9,-1.84,5.34,"Yamamoto, Yoshinobu",543807,808967,,swinging_strike,,,,,9,Swinging Strike,W,R,R,TOR,LAD,S,,,0,1,2025,-0.59,-0.12,0.33,2.09,,,,0,1,Bot,,,,,,,6.81018582268312,-133.73947652998186,-2.6696201947169587,-8.489048856574305,27.62787911536476,-30.399142882798124,3.55,1.64,,,,92.5,1462,6.5,813025,669257,518692,500743,571970,605141,571771,669242,606192,53.96,,,,,,,,4,2,Split-Finger,0,0,0,0,0,0,0,0,Standard,Standard,240,0.0,-0.055,76.7,7.1,,0.055,,0,0,0.547,0.547,26,35,27,36,1,0,,,,,2.57,0.59,0.59,,11.68928844822778,2.540138173720149,36.42478057174228,35.6864623444386,18.89699934979131,"Yamamoto, Yoshinobu",808967,R,0.909,0.8740000000000001,0.4579999999999999,,0.784,0.949,0.38,,,0.949,173.2
