pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,entity_name,entity_id,pitch_hand,eta_FF,eta_SI,eta_FC,eta_CH,eta_FS,eta_CU,eta_KC,eta_SL,eta_ST,eta_SV
SI,2025-10-20,95.3,-1.86,5.15,"Bassitt, Chris",553993,605135,,called_strike,,,,,6,Called Strike,L,R,R,TOR,SEA,S,,,0,0,2025,1.5,-0.1,0.32,2.27,,,,1,8,Top,,,,,,,9.107539944698647,-138.36248618571477,-1.6249481503767724,-21.42204002877744,34.74363283591881,-33.24868065896273,3.49,1.67,,,,94.8,2134,6.4,813037,672386,665489,643396,676391,665926,664770,662139,680718,54.07,,,,,,,,64,1,Sinker,4,3,3,4,3,4,3,4,Standard,Standard,231,0.0,-0.039,,,,0.039,,1,-1,0.807,0.193,36,33,36,34,1,3,,,,,2.65,1.5,1.5,,,,,,,"Bassitt, Chris",605135,R,0.751,0.7690000000000001,0.4529999999999999,0.964,0.963,0.959,0.959,0.412,0.868,
SI,2025-10-20,97.8,-1.63,5.58,"Kirby, George",680718,669923,,called_strike,,,,,3,Called Strike,L,L,R,TOR,SEA,S,,,0,0,2025,1.49,0.79,0.36,3.62,,,,2,4,Bot,,,,,,,8.82265489785927,-142.01672921823055,-1.5429177812878403,-22.31283228029317,36.905124493716734,-21.38790233982341,3.73,1.8,,,,97.3,2272,6.4,813037,663728,647304,660844,553993,641487,668227,677594,645302,54.08,,,,,,,,35,1,Sinker,1,2,1,2,2,1,1,2,Standard,Standard,223,0.0,-0.043,,,,0.043,,-1,-1,0.369,0.369,27,25,27,26,2,1,,,,,1.63,1.49,-1.49,,,,,,,"Kirby, George",669923,R,0.8940000000000001,0.875,,0.962,0.901,0.81,0.81,0.545,,
SI,2025-10-20,97.9,-1.82,5.46,"Kirby, George",672386,669923,,called_strike,,,,,9,Called Strike,L,R,R,TOR,SEA,S,,,2,0,2025,1.47,0.84,0.32,1.55,,543807.0,665489.0,1,1,Bot,,,,,,,9.270034749328204,-142.11002383902786,-6.99882331357941,-22.095501559113863,35.05427167679708,-19.251345583864712,3.01,1.47,,,,98.4,2316,6.9,813037,663728,647304,660844,553993,641487,668227,677594,645302,53.61,,,,,,,,8,3,Sinker,0,1,0,1,1,0,0,1,Standard,Standard,225,0.0,-0.069,,,,0.069,,-1,-1,0.483,0.483,27,26,27,27,1,0,,,,,1.56,1.47,1.47,,,,,,,"Kirby, George",669923,R,0.8940000000000001,0.875,,0.962,0.901,0.81,0.81,0.545,,
SI,2025-10-20,98.8,-1.67,5.68,"Kirby, George",665489,669923,,called_strike,,,,,1,Called Strike,L,R,R,TOR,SEA,S,,,0,0,2025,1.45,0.8,-0.72,3.15,,,543807.0,1,1,Bot,,,,,,,6.008315776472947,-143.72910519476562,-3.3220852448280462,-21.43260429620584,34.06850118079636,-20.489905082748937,3.64,1.65,,,,99.6,2375,6.8,813037,663728,647304,660844,553993,641487,668227,677594,645302,53.68,,,,,,,,7,1,Sinker,0,1,0,1,1,0,0,1,Standard,Standard,221,0.0,-0.04,,,,0.04,,-1,-1,0.445,0.445,27,26,27,26,1,0,,,,,1.54,1.45,1.45,,,,,,,"Kirby, George",669923,R,0.8940000000000001,0.875,,0.962,0.901,0.81,0.81,0.545,,
SI,2025-10-20,95.5,-1.76,4.84,"Woo, Bryan",665489,693433,,swinging_strike,,,,,13,Swinging Strike,L,R,R,TOR,SEA,S,,,1,1,2025,1.45,0.22,-1.09,1.57,,,,0,6,Bot,,,,,,,5.034477433150416,-138.98603112346123,-3.462006190689544,-19.88489204043043,33.13023503376756,-28.697964442421988,3.64,1.62,,,,95.4,2336,6.3,813037,663728,647304,660844,553993,641487,668227,677594,645302,54.16,,,,,,,,47,3,Sinker,1,3,1,3,3,1,1,3,Standard,Standard,233,0.0,-0.061,82.9,8.4,,0.061,,-2,-2,0.248,0.248,25,26,25,26,1,2,,,,,2.29,1.45,1.45,,6.622977402146546,-22.886257260034174,37.70258888409918,23.544278116006723,39.59227435266319,"Woo, Bryan",693433,R,0.899,0.8390000000000001,,0.881,,,,0.277,0.367,
SI,2025-10-20,94.0,-1.76,5.18,"Bassitt, Chris",553993,605135,,called_strike,,,,,6,Called Strike,L,R,R,TOR,SEA,S,,,2,1,2025,1.43,0.03,0.5,2.3,,,,1,8,Top,,,,,,,9.037903066275003,-136.47850993397228,-1.6906192818029615,-19.9135420240448,34.489536944180706,-31.601759865931804,3.49,1.6,,,,93.4,2170,6.4,813037,672386,665489,643396,676391,665926,664770,662139,680718,54.1,,,,,,,,64,4,Sinker,4,3,3,4,3,4,3,4,Standard,Standard,231,0.0,-0.07,,,,0.07,,1,-1,0.807,0.193,36,33,36,34,1,3,,,,,2.59,1.43,1.43,,,,,,,"Bassitt, Chris",605135,R,0.751,0.7690000000000001,0.4529999999999999,0.964,0.963,0.959,0.959,0.412,0.868,
SI,2025-10-20,97.1,-1.92,5.71,"Bazardo, Eduard",672386,660825,strikeout,called_strike,,,,,3,Alejandro Kirk called out on strikes.,L,R,R,TOR,SEA,S,2.0,,2,2,2025,1.42,0.91,0.71,2.88,,,664770.0,2,7,Bot,,,,,,,10.183636939987982,-140.88111693136267,-4.043681366766415,-21.29355185771185,34.39445772178548,-19.26689588978617,3.1,1.49,,,,95.9,2323,5.9,813037,663728,647304,660844,553993,641487,668227,677594,645302,54.57,,0.0,0.0,1.0,0.0,0.0,,62,5,Sinker,4,3,4,3,3,4,4,3,Standard,Standard,225,-0.02,-0.217,,,,0.217,,1,1,0.773,0.773,29,26,30,27,1,3,,,,,1.53,1.42,1.42,,,,,,,"Bazardo, Eduard",660825,R,0.918,0.919,,,0.882,,,0.5970000000000001,,
SI,2025-10-20,96.8,-2.02,5.77,"Bazardo, Eduard",672386,660825,,called_strike,,,,,3,Called Strike,L,R,R,TOR,SEA,S,,,0,1,2025,1.4,1.05,0.61,2.88,,,664770.0,2,7,Bot,,,,,,,10.107580776017846,-140.47934272134248,-4.445491170998004,-20.936937535230523,35.537495124633274,-17.387400537420415,3.1,1.48,,,,95.3,2395,5.8,813037,663728,647304,660844,553993,641487,668227,677594,645302,54.66,,,,,,,,62,2,Sinker,4,3,4,3,3,4,4,3,Standard,Standard,218,0.0,-0.056,,,,0.056,,1,1,0.773,0.773,29,26,30,27,1,3,,,,,1.41,1.4,1.4,,,,,,,"Bazardo, Eduard",660825,R,0.918,0.919,,,0.882,,,0.5970000000000001,,
SI,2025-10-20,97.4,-1.63,5.54,"Kirby, George",676391,669923,,called_strike,,,,,6,Called Strike,L,R,R,TOR,SEA,S,,,2,0,2025,1.4,0.9,0.52,2.14,,,,1,4,Bot,,,,,,,9.032146156522131,-141.489982142071,-5.691135549903885,-20.85944530098252,33.080534788743606,-18.973415055955,3.41,1.55,,,,97.9,2313,6.7,813037,663728,647304,660844,553993,641487,668227,677594,645302,53.76,,,,,,,,34,3,Sinker,1,2,1,2,2,1,1,2,Standard,Standard,225,0.0,-0.066,,,,0.066,,-1,-1,0.391,0.391,27,29,27,29,2,1,,,,,1.52,1.4,1.4,,,,,,,"Kirby, George",669923,R,0.8940000000000001,0.875,,0.962,0.901,0.81,0.81,0.545,,
SI,2025-10-20,97.5,-1.81,5.54,"Kirby, George",665489,669923,,called_strike,,,,,8,Called Strike,L,R,R,TOR,SEA,S,,,0,1,2025,1.38,0.75,0.2,2.19,,,543807.0,1,1,Bot,,,,,,,8.61045199954853,-141.71006624417882,-5.216245156573727,-20.598293932691156,34.00644664795668,-20.976089650889847,3.64,1.64,,,,97.6,2321,6.5,813037,663728,647304,660844,553993,641487,668227,677594,645302,53.97,,,,,,,,7,2,Sinker,0,1,0,1,1,0,0,1,Standard,Standard,226,0.0,-0.047,,,,0.047,,-1,-1,0.445,0.445,27,26,27,26,1,0,,,,,1.66,1.38,1.38,,,,,,,"Kirby, George",669923,R,0.8940000000000001,0.875,,0.962,0.901,0.81,0.81,0.545,,
