pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
SL,2025-08-14,89.5,2.11,6.04,"Skubal, Tarik",686797,669373,,called_strike,,,,,8,"Brooks Lee grounds into a double play, shortstop Trey Sweeney to second baseman Gleyber Torres to first baseman Spencer Torkelson. Trevor Larnach out at 2nd. Brooks Lee out at 1st.",R,R,L,MIN,DET,S,,,0,0,2025,0.26,0.5,-0.13,1.56,,,663616.0,1,2,Bot,,,,,,,-4.980378530604861,-130.24395955611465,-6.169421243400008,-2.068486539749262,25.14482367017129,-25.414578952975024,3.33,1.56,,,,90.3,2210,6.6,776744,693307,679529,650402,656716,700242,682985,595879,681481,53.91,,,,,,,,13,1,Slider,0,0,0,0,0,0,0,0,Standard,Standard,151,0.0,-0.042,,,,0.042,,0,0,0.553,0.553,28,24,29,24,1,0,,,,,2.32,-0.26,0.26,,,,,,
FC,2025-08-14,89.0,-2.44,5.67,"Sands, Cole",679529,663485,,called_strike,,,,,1,Spencer Torkelson walks.,R,R,R,MIN,DET,S,,,3,0,2025,0.26,0.51,-0.41,3.07,,,,2,9,Top,,,,,,,4.392576224523562,-129.63476762158197,-1.4772276918573088,2.076535249571944,24.752634560624355,-26.288369592201043,3.58,1.66,,,,88.4,2464,5.6,776744,680777,666397,807712,668904,686797,702176,668885,663616,54.86,,,,,,,,63,4,Cutter,3,3,3,3,3,3,3,3,Standard,Standard,184,0.0,-0.073,,,,0.073,,0,0,0.602,0.398,27,25,28,26,1,3,,,,,2.34,-0.26,-0.26,,,,,,
SL,2025-08-14,82.9,-1.18,6.37,"Elder, Bryce",683146,693821,,swinging_strike,,,,,13,Brett Baty walks.,R,L,R,NYM,ATL,S,,,2,1,2025,0.26,-0.04,-0.44,1.53,,,,0,3,Bot,,,,,,,1.1940852478349204,-120.70648011385023,-4.476060454714533,2.301476478830326,25.60763231379608,-31.80572426872575,3.78,1.7,,,,82.5,2476,6.2,776748,686948,621566,645277,805373,669397,595777,671739,660644,54.34,,,,,,,,20,4,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,52,0.0,-0.072,72.6,9.1,,0.072,,0,0,0.554,0.554,26,25,26,26,1,0,,,,,3.37,-0.26,0.26,,21.50784006087782,-20.460722739013782,34.82636936605935,44.63238615406976,43.627740947598056
SL,2025-08-14,90.0,-1.16,5.95,"Cabrera, Edward",680757,665795,,called_strike,,,,,2,Steven Kwan flies out to right fielder Heriberto Hernández in foul territory.,R,L,R,CLE,MIA,S,,,2,1,2025,0.22,0.14,-0.07,3.16,,,595978.0,2,2,Bot,,,,,,,2.263966361782795,-131.19544648357555,-1.3328124420469036,2.1326455005061846,25.34424778430713,-30.454938116162456,3.13,1.42,,,,90.8,2545,6.5,776745,689414,687859,669364,688363,672640,669065,805300,681715,53.99,,,,,,,,19,4,Slider,3,3,3,3,3,3,3,3,Standard,Standard,150,0.0,-0.087,,,,0.087,,0,0,0.524,0.524,27,27,27,28,2,1,,,,,2.64,-0.22,0.22,,,,,,
SL,2025-08-14,87.1,-1.48,6.22,"Molina, Anthony",682988,683627,,swinging_strike,,,,,9,Tyler Locklear lines out to second baseman Aaron Schunk.,R,R,R,COL,AZ,S,,,1,1,2025,0.22,0.25,0.45,1.57,,,,2,5,Top,,,,,,,4.189456227036504,-126.8827887864724,-5.612533443139405,1.6960813628148412,21.98560271687341,-28.636523222495644,3.53,1.55,,,,87.7,2002,6.2,776742,696100,571657,668845,691720,678662,687597,686668,671289,54.26,,,,,,,,40,3,Slider,0,7,7,0,7,0,7,0,Standard,Standard,182,0.0,-0.063,75.1,8.3,,0.063,,-7,7,0.021,0.979,23,24,23,25,1,2,,,,,2.71,-0.22,-0.22,,29.629494253263854,-29.445848320796237,33.580313825139704,44.65557662039113,43.45135112527156
SL,2025-08-14,89.3,-1.1,5.89,"Cabrera, Edward",672356,665795,,swinging_strike,,,,,14,Gabriel Arias out on a sacrifice fly to right fielder Heriberto Hernández. José Ramírez scores.,R,R,R,CLE,MIA,S,,,1,0,2025,0.22,0.12,1.09,2.16,608070.0,,700932.0,1,5,Bot,,,,,,,4.95203818858475,-130.01561162022605,-3.489489394235465,1.5575395261137728,25.15120838795828,-30.373190883350446,3.52,1.55,,,,90.2,2609,6.6,776745,689414,687859,669364,688363,672640,669065,805300,681715,53.86,,,,,,,,46,2,Slider,4,4,4,4,4,4,4,4,Strategic,Standard,106,0.0,-0.065,70.0,8.3,,0.065,,0,0,0.653,0.653,27,25,27,25,3,2,,,,,2.72,-0.22,-0.22,,12.615404297101266,-12.224227955744722,22.093314094586106,56.82784562540451,43.0712946921604
SL,2025-08-14,87.5,-2.65,5.83,"Hoffman, Jeff",621020,656546,,called_strike,,,,,6,Dansby Swanson strikes out swinging.,R,R,R,TOR,CHC,S,,,2,0,2025,0.22,-0.06,0.43,2.85,,663538.0,,2,9,Top,,,,,,,7.00135382842993,-127.33302093503788,-0.9308634572236492,0.9873049711143266,25.59777196638243,-32.86380409143526,3.4,1.68,,,,87.7,2743,6.4,776747,623168,664034,665926,676391,666182,664702,662139,664770,54.13,,,,,,,,62,3,Slider,2,1,1,2,1,2,1,2,Standard,Standard,99,0.0,-0.044,,,,0.044,,1,-1,0.888,0.112,32,31,32,31,1,3,,,,,3.03,-0.22,-0.22,,,,,,
SL,2025-08-14,85.1,1.82,6.42,"Lee, Dylan",607043,669276,,swinging_strike,,,,,7,Brandon Nimmo grounds out to first baseman Matt Olson.,R,L,L,NYM,ATL,S,,,1,1,2025,0.21,0.65,-0.32,1.71,,,596019.0,2,8,Bot,,,,,,,-4.57521736286198,-123.7860763608938,-6.05408075611682,-1.3016282441940847,23.51137462464196,-24.515163932482977,3.72,1.76,,,,85.1,2040,6.2,776748,686948,621566,645277,805373,669397,595777,671739,660644,54.28,,,,,,,,65,3,Slider,3,4,3,4,4,3,3,4,Standard,Standard,157,0.0,-0.073,77.1,8.6,,0.073,,-1,-1,0.226,0.226,30,32,31,32,1,3,,,,,2.49,-0.21,-0.21,,20.12171163696103,-39.566093549108174,30.88430459070202,42.93024381260573,52.6255214309012
SL,2025-08-14,82.0,-1.0,5.78,"Darnell, Dugan",672695,699911,,swinging_strike,,,,,14,"Geraldo Perdomo grounds out, first baseman Kyle Farmer to pitcher Dugan Darnell.",R,L,R,COL,AZ,S,,,0,1,2025,0.21,-0.02,0.9,1.42,,677942.0,,2,8,Top,,,,,,,3.94558531130208,-119.4604635122772,-3.396974483472572,1.4088657088597931,19.08347807433036,-32.04213155473409,3.54,1.64,,,,83.5,2195,6.8,776742,696100,571657,668845,691720,678662,687597,686668,671289,53.69,,,,,,,,64,2,Slider,1,8,8,1,8,1,8,1,Standard,Standard,75,0.0,-0.055,34.5,6.8,,0.055,,-7,7,0.003,0.997,28,25,28,26,1,4,,,,,3.36,-0.21,0.21,,13.71427918494809,-0.0661662898241191,33.11149630564726,25.81007548943853,23.76014223773342
SL,2025-08-14,89.0,-1.05,5.85,"Cabrera, Edward",608070,665795,,called_strike,,,,,1,José Ramírez singles on a line drive to left fielder Kyle Stowers. Steven Kwan to 3rd.,R,L,R,CLE,MIA,S,,,1,0,2025,0.21,0.11,-0.4,2.95,,680757.0,,1,5,Bot,,,,,,,1.1514628341476192,-129.67622021539574,-1.3792583509747902,2.189140530919463,24.70501489419776,-30.840271915806092,3.33,1.58,,,,89.8,2555,6.5,776745,689414,687859,669364,688363,672640,669065,805300,681715,53.99,,,,,,,,44,2,Slider,3,4,3,4,4,3,3,4,Standard,Standard,97,0.0,-0.036,,,,0.036,,-1,-1,0.437,0.437,27,32,27,33,3,2,,,,,2.74,-0.21,0.21,,,,,,
CU,2025-08-14,78.6,1.04,5.99,"Rodriguez, Eduardo",678662,593958,,called_strike,,,,,2,Ezequiel Tovar strikes out swinging.,R,R,L,COL,AZ,S,,,0,0,2025,0.21,-0.42,-0.17,3.0,,,,1,3,Bot,,,,,,,-2.227277815120907,-114.73399680374852,0.9323214045512024,-1.5948759402445718,15.984055809996816,-36.25439453649199,3.37,1.53,,,,79.9,2353,6.5,776742,645444,682988,606466,677942,672695,666971,677950,682998,54.04,,,,,,,,26,1,Curveball,0,5,0,5,5,0,0,5,Infield shade,Standard,304,0.0,-0.038,,,,0.038,,-5,-5,0.085,0.085,32,23,32,24,2,1,,,,,4.02,-0.21,0.21,,,,,,
SL,2025-08-14,89.9,2.08,6.14,"Skubal, Tarik",668904,669373,,called_strike,,,,,14,Royce Lewis walks.,R,R,L,MIN,DET,S,,,0,0,2025,0.19,0.39,0.84,2.05,,,807712.0,2,3,Bot,,,,,,,-2.672016849919893,-130.97607089170126,-5.135653152167366,-1.7492650209252705,23.612056144193826,-26.84695562481331,3.52,1.67,,,,91.0,2258,6.6,776744,693307,679529,650402,656716,700242,682985,595879,681481,53.95,,,,,,,,23,1,Slider,3,0,3,0,0,3,3,0,Standard,Standard,178,0.0,-0.044,,,,0.044,,3,3,0.835,0.835,28,26,29,26,2,1,,,,,2.39,-0.19,0.19,,,,,,
FC,2025-08-14,89.6,-2.37,6.05,"Sugano, Tomoyuki",677594,608372,,called_strike,,,,,6,Julio Rodríguez homers (24) on a fly ball to right center field. Josh Naylor scores.,R,R,R,BAL,SEA,S,,,0,0,2025,0.19,0.59,0.48,2.5,,,647304.0,1,6,Top,,,,,,,6.616360609516265,-130.2697655361749,-4.013662213460279,0.7666479312077293,28.37113664331936,-24.747584871720367,3.32,1.52,,,,89.5,2430,6.3,776750,656577,691723,702616,676059,683002,666185,669288,669236,54.17,,,,,,,,45,1,Cutter,5,0,0,5,0,5,0,5,Standard,Standard,187,0.0,-0.042,,,,0.042,,5,-5,0.957,0.043,35,24,36,25,1,2,,,,,2.26,-0.19,-0.19,,,,,,
SL,2025-08-14,86.3,2.02,5.81,"Akin, Keegan",668227,669211,,called_strike,,,,,9,Randy Arozarena walks. J.P. Crawford to 2nd.,R,R,L,BAL,SEA,S,,,0,0,2025,0.17,0.44,0.58,1.55,,,641487.0,2,7,Top,,,,,,,-3.0456804140268705,-125.72600123958291,-4.842619593318593,-1.3081211594342503,22.513598783429806,-26.751701511125574,3.38,1.63,,,,85.9,2416,5.7,776750,656577,691723,702616,676059,683002,666185,669288,669236,54.79,,,,,,,,56,1,Slider,5,2,2,5,2,5,2,5,Standard,Standard,187,0.0,-0.044,,,,0.044,,3,-3,0.926,0.074,30,30,30,30,1,3,,,,,2.58,-0.17,0.17,,,,,,
CU,2025-08-14,82.3,-0.87,6.48,"Anderson, Nick",606466,623433,,called_strike,,,,,1,Ketel Marte flies out to left fielder Jordan Beck.,R,L,R,COL,AZ,S,,,0,0,2025,0.17,-0.32,-0.42,3.48,,,,0,9,Top,,,,,,,0.6983297616354908,-119.99943515354754,0.2487378366878156,1.5456345943642766,21.42538519054356,-35.50136932435769,3.67,1.7,,,,82.6,1991,6.2,776742,696100,571657,668845,691720,678662,687597,686668,671289,54.31,,,,,,,,69,1,Curveball,1,8,8,1,8,1,8,1,Infield shade,Standard,89,0.0,-0.04,,,,0.04,,-7,7,0.001,0.999,34,31,35,32,1,4,,,,,3.65,-0.17,0.17,,,,,,
SL,2025-08-14,93.0,2.06,6.02,"Skubal, Tarik",807712,669373,strikeout,swinging_strike,,,,,8,Luke Keaschall strikes out swinging.,R,R,L,MIN,DET,S,2.0,,0,2,2025,0.17,0.48,-0.17,1.55,,,,2,5,Bot,,,,,,,-5.387016698178479,-135.30694381968055,-6.831464497418274,-0.9780426209365612,27.17071504711313,-25.03222910715003,3.21,1.52,,,,94.0,2286,6.7,776744,693307,679529,650402,656716,700242,682985,595879,681481,53.81,,0.0,0.0,1.0,0.0,0.0,,39,4,Slider,3,2,3,2,2,3,3,2,Standard,Standard,157,-0.01,-0.158,72.0,6.3,,0.158,,1,1,0.677,0.677,28,22,29,23,3,2,,,,,2.14,-0.17,0.17,,2.470618731126427,-2.290951819563042,39.41424106048402,35.44860593351281,32.69138391720777
CU,2025-08-14,83.9,-1.53,6.23,"Molina, Anthony",645444,683627,,swinging_strike,,,,,13,Jose Herrera called out on strikes.,R,L,R,COL,AZ,S,,,0,0,2025,0.16,-0.05,-0.09,1.26,,,,2,6,Top,,,,,,,3.0232118712768954,-122.3120429170338,-5.11467974645652,1.1025347610361356,20.59029031814725,-32.009526380851135,3.27,1.5,,,,84.4,2300,6.2,776742,696100,571657,668845,691720,678662,687597,686668,671289,54.32,,,,,,,,48,1,Curveball,1,7,7,1,7,1,7,1,Infield shade,Standard,86,0.0,-0.045,66.5,7.8,,0.045,,-6,6,0.026,0.974,23,28,23,28,1,2,,,,,3.24,-0.16,0.16,,11.43001366980108,-18.97916895352368,34.57997606363871,36.56320265339767,40.60085795016784
FF,2025-08-14,97.2,0.1,6.27,"Helsley, Ryan",542303,664854,,called_strike,,,,,12,Marcell Ozuna walks.,R,R,R,NYM,ATL,S,,,2,0,2025,0.16,1.36,0.88,2.77,,,,1,8,Top,,,,,,,1.7423666625909098,-141.4739172665938,-7.015180587430552,1.708397792206865,32.80731375543012,-12.515139884287173,3.53,1.8,,,,97.9,2416,6.7,776748,620443,624413,643446,683146,596019,607043,656775,665742,53.77,,,,,,,,57,3,4-Seam Fastball,3,2,2,3,2,3,2,3,Standard,Standard,192,0.0,-0.065,,,,0.065,,1,-1,0.807,0.193,30,34,31,35,1,3,,,,,1.05,-0.16,-0.16,,,,,,
SL,2025-08-14,91.5,-1.96,4.99,"Díaz, Edwin",595777,621242,,swinging_strike,,,,,14,"Jurickson Profar grounds out, second baseman Jeff McNeil to first baseman Pete Alonso.",R,L,R,NYM,ATL,S,,,1,0,2025,0.15,0.4,0.03,1.36,,,,1,9,Top,,,,,,,4.7994012596075,-133.13087195918047,-4.224601122033337,0.7320671966817103,28.69658361418565,-26.67853563804561,3.34,1.66,,,,93.1,2258,7.3,776748,682626,624413,643446,683146,596019,607043,656775,665742,53.24,,,,,,,,67,2,Slider,3,4,4,3,4,3,4,3,Standard,Standard,207,0.0,-0.049,76.0,8.9,,0.049,,-1,1,0.174,0.826,31,32,31,32,1,4,,,,,2.32,-0.15,0.15,,25.321589438707388,-37.46456014019218,35.108424108721245,33.9822178820504,50.45867921239794
FC,2025-08-14,89.1,-1.78,6.01,"Senga, Kodai",660644,673540,,swinging_strike,,,,,14,Vidal Bruján lines out to left fielder Brandon Nimmo.,R,L,R,NYM,ATL,S,,,0,0,2025,0.15,0.68,0.54,1.24,,,,2,4,Top,,,,,,,5.387538700365327,-129.69772420507604,-7.207492979234822,0.7358259488113901,24.496645123984823,-23.196698012957647,3.26,1.52,,,,89.7,2546,6.4,776748,620443,624413,643446,683146,596019,607043,656775,665742,54.08,,,,,,,,27,1,Cutter,1,1,1,1,1,1,1,1,Standard,Standard,196,0.0,-0.045,75.1,7.4,,0.045,,0,0,0.546,0.454,32,27,32,27,2,1,,,,,2.16,-0.15,0.15,,10.98338508785116,-8.135010791703683,38.110540227300206,29.576134373524685,33.15336532914237
FC,2025-08-14,88.3,1.15,5.76,"Rodriguez, Eduardo",678662,593958,,swinging_strike,,,,,1,Ezequiel Tovar strikes out swinging.,R,R,L,COL,AZ,S,,,0,1,2025,0.15,0.29,-0.43,3.13,,,,1,3,Bot,,,,,,,-3.556081177463965,-128.76205088908372,-1.0462977450243471,-1.066317765310084,22.12909622597085,-28.940482333131698,3.37,1.53,,,,89.4,2278,6.4,776742,645444,682988,606466,677942,672695,666971,677950,682998,54.05,,,,,,,,26,2,Cutter,0,5,0,5,5,0,0,5,Infield shade,Standard,172,0.0,-0.051,76.6,6.9,,0.051,,-5,-5,0.085,0.085,32,23,32,24,2,1,,,,,2.58,-0.15,0.15,,5.05411034812858,14.882534821131978,33.00802839445315,28.26723533147176,24.034692241278645
FC,2025-08-14,88.0,-2.05,6.13,"Evans, Logan",691723,688138,,called_strike,,,,,4,Coby Mayo pops out to second baseman Cole Young.,R,R,R,BAL,SEA,S,,,0,0,2025,0.14,0.33,-0.6,2.53,676059.0,,663624.0,1,4,Bot,,,,,,,3.199783865723017,-128.32793072756877,-3.443450202010044,1.075079239106354,21.269031440282728,-28.038065646769606,3.68,1.75,,,,87.8,2540,5.6,776750,641598,647304,702284,553993,641487,668227,677594,686527,54.9,,,,,,,,28,1,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,179,0.0,-0.04,,,,0.04,,0,0,0.638,0.638,24,23,24,24,2,1,,,,,2.55,-0.14,-0.14,,,,,,
SL,2025-08-14,90.3,-1.31,5.85,"Cabrera, Edward",692216,665795,,swinging_strike,,,,,9,C.J. Kayfus strikes out on a foul tip.,R,L,R,CLE,MIA,S,,,0,0,2025,0.14,0.26,0.78,2.02,,,,2,1,Bot,,,,,,,4.921585560018996,-131.34963664636467,-4.121975865976079,0.5921647183008456,28.3080394658241,-28.511492710429376,3.5,1.56,,,,90.6,2581,6.5,776745,689414,687859,669364,688363,672640,669065,805300,681715,53.96,,,,,,,,12,1,Slider,3,3,3,3,3,3,3,3,Standard,Standard,89,0.0,-0.045,73.9,8.0,,0.045,,0,0,0.51,0.51,27,23,27,24,1,0,,,,,2.54,-0.14,0.14,,31.86080082837584,-39.82031677552751,41.04332042039406,21.003012798882136,47.421105020688536
SL,2025-08-14,79.0,1.58,5.71,"Ogasawara, Shinnosuke",656941,829272,strikeout,swinging_strike,,,,,13,Kyle Schwarber strikes out swinging.,R,L,L,WSH,PHI,S,2.0,,1,2,2025,0.14,-0.12,-0.65,1.05,,,607208.0,2,7,Top,,,,,,,-4.620247128743082,-115.18200539686342,-3.281429035176938,-0.5051475610684535,17.794200091330694,-32.88342733523154,3.28,1.44,,,,79.7,2354,6.3,776743,656180,605137,677588,691781,657557,695734,696285,686611,54.18,,0.0,0.0,1.0,0.0,0.0,,50,4,Slider,1,2,2,1,2,1,2,1,Infield shade,Standard,295,0.026,-0.18,77.1,8.4,,0.18,,-1,1,0.328,0.672,27,32,28,32,1,3,,,,,3.7,-0.14,-0.14,,24.222917528839545,-30.766472812841137,33.50034220095214,40.04314224341741,53.996594494600245
FC,2025-08-14,88.9,-2.13,6.02,"Rutledge, Jackson",607208,671131,,called_strike,,,,,9,Trea Turner singles on a ground ball to shortstop Paul DeJong.,R,R,R,WSH,PHI,S,,,2,0,2025,0.14,0.69,0.54,1.74,,,,2,7,Top,,,,,,,6.283794394643627,-129.33737503685373,-5.98320953742706,0.3632830431341727,23.99900689102372,-23.39016187496031,3.52,1.74,,,,89.6,2013,6.5,776743,656180,605137,677588,691781,657557,695734,696285,686611,54.03,,,,,,,,49,3,Cutter,1,2,2,1,2,1,2,1,Standard,Standard,198,0.0,-0.065,,,,0.065,,-1,1,0.342,0.658,26,32,26,32,1,3,,,,,2.17,-0.14,-0.14,,,,,,
CU,2025-08-14,82.0,-1.29,6.17,"Molina, Anthony",666971,683627,,swinging_strike,,,,,14,Lourdes Gurriel Jr. strikes out swinging.,R,R,R,COL,AZ,S,,,0,1,2025,0.14,-0.37,0.46,0.78,,,,0,5,Top,,,,,,,3.694024463385677,-119.52328138988388,-5.052153448612606,0.774092863736434,19.536999650908545,-35.13529737107092,3.75,1.75,,,,82.9,2311,6.4,776742,696100,571657,668845,691720,678662,687597,686668,671289,54.07,,,,,,,,38,2,Curveball,0,7,7,0,7,0,7,0,Standard,Standard,58,0.0,-0.054,60.7,8.7,,0.054,,-7,7,0.019,0.981,23,31,23,32,1,2,,,,,3.71,-0.14,-0.14,,30.954333295978927,-43.902296789258,41.79265301469805,40.277549347894606,56.65002682519565
FC,2025-08-14,89.7,-2.22,6.06,"Rutledge, Jackson",607208,671131,,swinging_strike,,,,,8,Trea Turner singles on a ground ball to shortstop Paul DeJong.,R,R,R,WSH,PHI,S,,,2,1,2025,0.13,0.52,0.26,1.99,,,,2,7,Top,,,,,,,5.886691105844594,-130.52744571092467,-5.279436131789445,0.3867486875549365,23.863168074467755,-25.35204765046722,3.52,1.74,,,,90.5,2108,6.5,776743,656180,605137,677588,691781,657557,695734,696285,686611,54.03,,,,,,,,49,4,Cutter,1,2,2,1,2,1,2,1,Standard,Standard,195,0.0,-0.08,70.4,8.3,,0.08,,-1,1,0.342,0.658,26,32,26,32,1,3,,,,,2.28,-0.13,-0.13,,18.06814955499016,-24.907510186689542,26.43524006445197,42.17236481918866,45.51955258207455
SL,2025-08-14,84.9,1.86,6.42,"Lee, Dylan",665742,669276,,swinging_strike,,,,,2,Juan Soto strikes out swinging.,R,L,L,NYM,ATL,S,,,0,0,2025,0.13,0.54,0.18,3.1,,,596019.0,1,8,Bot,,,,,,,-3.66894432695364,-123.62319767411677,-2.579422689852451,-0.6619335884023952,22.74301924521845,-26.282360984842214,3.26,1.53,,,,85.2,2027,6.3,776748,686948,621566,645277,805373,669397,595777,671739,660644,54.2,,,,,,,,64,1,Slider,3,4,3,4,4,3,3,4,Infield shade,Standard,169,0.0,-0.042,71.1,5.9,,0.042,,-1,-1,0.305,0.305,30,26,31,27,1,3,,,,,2.59,-0.13,-0.13,,1.481827389195143,33.25655689762699,25.885573025730725,39.032616057529,7.895108916714768
CU,2025-08-14,83.0,-1.41,6.2,"Molina, Anthony",680728,683627,,swinging_strike,,,,,13,Adrian Del Castillo strikes out swinging.,R,L,R,COL,AZ,S,,,1,1,2025,0.13,-0.41,-0.16,0.9,,,,1,5,Top,,,,,,,2.630819950335089,-121.03275316496816,-5.0050109765371165,0.8498913453267056,18.974894475462325,-35.676786191437614,3.42,1.61,,,,84.0,2462,6.4,776742,696100,571657,668845,691720,678662,687597,686668,671289,54.1,,,,,,,,39,3,Curveball,0,7,7,0,7,0,7,0,Infield shade,Standard,44,0.0,-0.06,72.1,8.1,,0.06,,-7,7,0.02,0.98,23,25,23,26,1,2,,,,,3.66,-0.13,0.13,,26.574180110486207,-23.32972586955461,40.036751600125584,38.342368795669735,53.186844910999326
FC,2025-08-14,89.6,-3.11,5.72,"Scherzer, Max",663656,453286,,called_strike,,,,,3,"Kyle Tucker grounds out, second baseman Ernie Clement to first baseman Ty France.",R,L,R,TOR,CHC,S,,,1,1,2025,0.13,0.8,0.73,3.44,,,,2,1,Top,,,,,,,9.181283537575554,-130.4003325380788,-1.4476670098428903,-0.0319386781031561,22.06792427681846,-22.791862697090504,3.46,1.56,,,,90.0,2448,6.1,776747,623168,664034,676391,680718,666182,676914,664702,694388,54.42,,,,,,,,3,3,Cutter,0,0,0,0,0,0,0,0,Infield shade,Standard,203,0.0,-0.063,,,,0.063,,0,0,0.537,0.463,40,28,41,28,1,0,,,,,1.99,-0.13,0.13,,,,,,
SL,2025-08-14,86.7,-2.79,5.44,"Lord, Brad",592663,695418,,called_strike,,,,,8,"J.T. Realmuto grounds into a force out, shortstop Paul DeJong to second baseman José Tena. Bryce Harper out at 2nd.",R,R,R,WSH,PHI,S,,,0,0,2025,0.13,0.08,-0.19,1.72,,,547180.0,2,1,Top,,,,,,,5.856200539531515,-126.34860454494154,-2.9543197531374905,0.4243345279589149,21.23624184019677,-30.92644747061637,3.68,1.73,,,,85.9,2470,5.3,776743,656180,605137,677588,691781,657557,695734,696285,686611,55.21,,,,,,,,4,1,Slider,0,0,0,0,0,0,0,0,Standard,Standard,85,0.0,-0.044,,,,0.044,,0,0,0.525,0.475,25,34,25,34,1,0,,,,,2.9,-0.13,-0.13,,,,,,
SL,2025-08-14,83.8,-1.09,6.34,"Elder, Bryce",683146,693821,,called_strike,,,,,7,"Brett Baty grounds out, pitcher Bryce Elder to first baseman Matt Olson.",R,L,R,NYM,ATL,S,,,1,1,2025,0.13,-0.04,-0.68,2.05,,,,2,5,Bot,,,,,,,0.6965397621721405,-122.1206127519098,-3.4265080689157843,1.2090192100498365,23.90736244106477,-32.14024464569334,3.53,1.64,,,,83.8,2383,6.2,776748,686948,621566,645277,805373,669397,595777,671739,660644,54.28,,,,,,,,36,3,Slider,1,1,1,1,1,1,1,1,Infield shade,Standard,49,0.0,-0.063,,,,0.063,,0,0,0.514,0.514,26,25,26,26,2,1,,,,,3.28,-0.13,0.13,,,,,,
CU,2025-08-14,82.0,-0.8,6.36,"Anderson, Nick",680728,623433,,called_strike,,,,,4,Adrian Del Castillo lines out to pitcher Nick Anderson.,R,L,R,COL,AZ,S,,,0,0,2025,0.13,0.08,-0.45,2.79,,,682998.0,2,9,Top,,,,,,,0.5419297746322551,-119.5795140021591,-1.7572208564586478,1.1258768503893517,21.262526471277276,-31.28216847961595,3.42,1.61,,,,82.4,2026,6.3,776742,696100,571657,668845,691720,678662,687597,686668,671289,54.23,,,,,,,,72,1,Curveball,1,8,8,1,8,1,8,1,Standard,Standard,90,0.0,-0.044,,,,0.044,,-7,7,0.001,0.999,34,25,35,26,1,4,,,,,3.27,-0.13,0.13,,,,,,
SL,2025-08-14,87.0,-1.58,6.17,"Molina, Anthony",677942,683627,,swinging_strike,,,,,14,"Blaze Alexander grounds out, pitcher Anthony Molina to first baseman Kyle Farmer.",R,R,R,COL,AZ,S,,,0,0,2025,0.12,0.48,1.06,0.73,,,,1,6,Top,,,,,,,6.074694042831873,-126.63629862296258,-7.953902622200239,0.304695079681271,21.045613495025425,-25.788887121135147,3.28,1.53,,,,87.5,1989,6.2,776742,696100,571657,668845,691720,678662,687597,686668,671289,54.3,,,,,,,,47,1,Slider,1,7,7,1,7,1,7,1,Standard,Standard,190,0.0,-0.038,69.3,8.7,,0.038,,-6,6,0.025,0.975,23,26,23,26,1,2,,,,,2.49,-0.12,-0.12,,16.447355136438624,-5.901944328474292,37.1614621444409,51.44926329661526,30.18464001180256
SL,2025-08-14,86.5,2.0,5.79,"Akin, Keegan",641598,669211,strikeout,swinging_strike,,,,,13,Mitch Garver strikes out swinging.,R,R,L,BAL,SEA,S,2.0,,3,2,2025,0.12,0.27,-1.06,1.16,,,,0,7,Top,,,,,,,-6.968056413812145,-125.85724955073292,-5.3944685864476,0.0528362540822786,23.39591534307852,-28.447849062608796,3.5,1.65,,,,85.8,2627,5.7,776750,656577,691723,702616,676059,683002,666185,669288,669236,54.82,,0.0,0.0,1.0,0.0,0.0,,53,6,Slider,5,2,2,5,2,5,2,5,Standard,Standard,191,0.022,-0.349,34.5,6.6,,0.349,,3,-3,0.902,0.098,30,34,30,34,1,2,,,,,2.76,-0.12,0.12,,11.656825028088091,7.157860005126171,33.05717764264572,22.547184300003767,26.922418726111932
