pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,entity_name,entity_id,pitch_hand,eta_FF,eta_SI,eta_FC,eta_CH,eta_FS,eta_CU,eta_SL,eta_ST,eta_SV,eta_KC,IP
FF,2025-10-28,93.4,-1.5,5.64,"Bieber, Shane",606192,669456,,called_strike,,,,,3,Called Strike,W,R,R,LAD,TOR,S,,,0,0,2025,0.97,1.51,0.75,3.27,,,,0,2,Bot,,,,,,,7.984952924622222,-135.64864478438426,-3.6335142142052463,-13.791713748950375,32.00518871234625,-13.01027330166003,3.3,1.6,,,,93.8,2503,6.8,813023,672386,665489,643396,676391,665926,664770,662139,680718,53.7,,,,,,,,13,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,218,0.0,-0.039,,,,0.039,,0,0,0.55,0.55,30,32,30,33,1,0,,,,,1.13,0.97,0.97,,,,,,,"Bieber, Shane",669456,R,0.958,,0.3389999999999999,0.8959999999999999,,0.816,0.131,,,0.816,40.1
FF,2025-10-28,92.8,-1.54,5.54,"Bieber, Shane",681624,669456,,called_strike,,,,,9,Called Strike,W,R,R,LAD,TOR,S,,,2,1,2025,0.95,1.37,0.75,2.14,,,,0,5,Bot,,,,,,,8.01041971058392,-134.74043313725693,-5.903355853934585,-13.401764413603376,30.736767016502988,-14.401923993848436,3.62,1.62,,,,93.3,2379,6.8,813023,672386,665489,643396,676391,665926,664770,662139,680718,53.68,,,,,,,,38,4,4-Seam Fastball,1,2,1,2,2,1,1,2,Strategic,Standard,222,0.0,-0.073,,,,0.073,,-1,-1,0.407,0.407,30,24,30,25,2,1,,,,,1.3,0.95,0.95,,,,,,,"Bieber, Shane",669456,R,0.958,,0.3389999999999999,0.8959999999999999,,0.816,0.131,,,0.816,40.1
FF,2025-10-28,91.8,-1.48,5.57,"Bieber, Shane",518692,669456,,called_strike,,,,,2,Called Strike,W,L,R,LAD,TOR,S,,,0,0,2025,0.91,1.64,0.26,3.15,,,,0,6,Bot,,,,,,,6.414314000007874,-133.4201349168509,-3.7402635967065594,-12.292563267076815,33.286040152209814,-12.097900350297907,3.69,1.83,,,,91.8,2492,6.7,813023,672386,665489,643396,676391,665926,664770,662139,680718,53.81,,,,,,,,44,1,4-Seam Fastball,1,2,1,2,2,1,1,2,Infield shade,Standard,218,0.0,-0.039,,,,0.039,,-1,-1,0.387,0.387,30,35,30,36,3,2,,,,,1.11,0.91,-0.91,,,,,,,"Bieber, Shane",669456,R,0.958,,0.3389999999999999,0.8959999999999999,,0.816,0.131,,,0.816,40.1
FF,2025-10-28,94.9,0.95,5.9,"Dreyer, Jack",664702,676263,strikeout,swinging_strike,,,,,12,Myles Straw strikes out swinging.,W,R,L,LAD,TOR,S,2.0,,0,2,2025,0.87,1.49,0.33,4.13,676391.0,665926.0,,2,8,Top,,,,,,,-3.582965258589141,-138.09943703354762,-2.248670199245663,11.95327863685113,34.79647115423348,-12.928656392263033,3.44,1.62,,,,94.6,2462,6.4,813023,669257,518692,669242,571970,605141,669743,571771,606192,54.07,,0.0,0.0,1.0,0.0,0.0,,65,4,4-Seam Fastball,1,6,6,1,6,1,6,1,Standard,Standard,157,0.003,-0.211,66.2,5.9,,0.211,,-5,5,0.015,0.985,26,30,26,31,1,0,,,,,1.07,0.87,-0.87,,8.708079600301186,16.890323640423805,13.404176616081909,36.68228276655305,17.349223829086256,"Dreyer, Jack",676263,L,0.996,,,,,0.908,0.236,,,0.908,76.1
FF,2025-10-28,94.8,2.0,5.95,"Dreyer, Jack",680718,676263,strikeout,called_strike,,,,,7,Addison Barger called out on strikes.,W,L,L,LAD,TOR,S,2.0,,0,2,2025,0.84,1.64,-0.53,2.09,,665489.0,,1,9,Top,,,,,,,-8.535210494643385,-137.64078655803252,-8.072684393648107,12.560005287729098,31.673682209164912,-9.695881905093165,3.74,1.98,,,,95.0,2540,6.6,813023,669257,518692,669242,571970,605141,669743,571771,606192,53.88,,0.0,0.0,1.0,0.0,0.0,,71,3,4-Seam Fastball,1,6,6,1,6,1,6,1,Standard,Standard,158,0.001,-0.186,,,,0.186,,-5,5,0.005,0.995,26,25,26,26,1,4,,,,,0.92,0.84,0.84,,,,,,,"Dreyer, Jack",676263,L,0.996,,,,,0.908,0.236,,,0.908,76.1
FF,2025-10-28,93.3,1.08,5.87,"Dreyer, Jack",664702,676263,,called_strike,,,,,2,Called Strike,W,R,L,LAD,TOR,S,,,0,0,2025,0.82,1.59,0.07,3.32,676391.0,665926.0,,2,8,Top,,,,,,,-4.452746519410984,-135.7828042776295,-4.283802432133336,11.12856758868131,32.55599253967265,-11.86181326438494,3.44,1.59,,,,94.0,2393,6.9,813023,669257,518692,669242,571970,605141,669743,571771,606192,53.59,,,,,,,,65,1,4-Seam Fastball,1,6,6,1,6,1,6,1,Standard,Standard,157,0.0,-0.036,,,,0.036,,-5,5,0.015,0.985,26,30,26,31,1,0,,,,,1.05,0.82,-0.82,,,,,,,"Dreyer, Jack",676263,L,0.996,,,,,0.908,0.236,,,0.908,76.1
FF,2025-10-28,92.9,-1.51,5.61,"Bieber, Shane",681624,669456,,called_strike,,,,,5,Called Strike,W,R,R,LAD,TOR,S,,,0,0,2025,0.82,1.46,0.06,2.4,,,669242.0,2,2,Bot,,,,,,,5.882051078126073,-135.04944962349433,-5.687225156793761,-11.372971462049504,30.05332884892853,-13.23151078469879,3.69,1.68,,,,93.8,2310,6.9,813023,672386,665489,643396,676391,665926,664770,662139,680718,53.58,,,,,,,,17,1,4-Seam Fastball,1,0,1,0,0,1,1,0,Standard,Standard,217,0.0,-0.042,,,,0.042,,1,1,0.638,0.638,30,24,30,25,1,0,,,,,1.19,0.82,0.82,,,,,,,"Bieber, Shane",669456,R,0.958,,0.3389999999999999,0.8959999999999999,,0.816,0.131,,,0.816,40.1
FF,2025-10-28,97.9,-2.26,5.68,"Ohtani, Shohei",643396,660271,,called_strike,,,,,5,Called Strike,W,R,R,LAD,TOR,S,,,0,1,2025,0.77,0.95,0.18,2.47,,,,0,3,Top,,,,,,,8.42164809669134,-142.34861565709113,-5.404257662970946,-12.429354193409964,31.73859013250156,-18.176766057022327,3.23,1.57,,,,98.6,2490,6.7,813023,669257,518692,669242,571970,605141,571771,681624,606192,53.82,,,,,,,,18,2,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,216,0.0,-0.055,,,,0.055,,1,-1,0.617,0.383,30,30,31,30,1,0,,,,,1.43,0.77,0.77,,,,,,,"Ohtani, Shohei",660271,R,0.784,0.779,0.394,,0.779,0.8240000000000001,0.276,0.481,,0.8240000000000001,47.0
FF,2025-10-28,93.3,2.16,5.82,"Dreyer, Jack",662139,676263,strikeout,called_strike,,,,,8,Daulton Varsho called out on strikes.,W,L,L,LAD,TOR,S,2.0,,0,2,2025,0.75,1.61,-0.15,1.75,,665489.0,672386.0,2,9,Top,,,,,,,-7.607715328473549,-135.46981997065373,-8.210337177757006,10.964989679264308,31.884765101421387,-10.709250533892163,3.39,1.54,,,,93.2,2470,6.5,813023,669257,518692,669242,571970,605141,669743,571771,606192,53.98,,0.0,0.0,1.0,0.0,0.0,,73,4,4-Seam Fastball,1,6,6,1,6,1,6,1,Standard,Standard,152,0.001,-0.179,,,,0.179,,-5,5,0.006,0.994,26,28,26,29,2,4,,,,,1.04,0.75,0.75,,,,,,,"Dreyer, Jack",676263,L,0.996,,,,,0.908,0.236,,,0.908,76.1
FF,2025-10-28,92.4,2.14,6.0,"Dreyer, Jack",680718,676263,,swinging_strike,,,,,6,Swinging Strike,W,L,L,LAD,TOR,S,,,0,1,2025,0.74,1.62,0.48,2.8,,665489.0,,1,9,Top,,,,,,,-5.872468878909054,-134.3615909533319,-5.849771865333609,10.21865890270622,30.53646639642238,-11.456382065573,3.73,1.75,,,,92.6,2446,6.6,813023,669257,518692,669242,571970,605141,669743,571771,606192,53.95,,,,,,,,71,2,4-Seam Fastball,1,6,6,1,6,1,6,1,Standard,Standard,163,0.0,-0.051,76.7,6.5,,0.051,,-5,5,0.005,0.995,26,25,26,26,1,4,,,,,1.06,0.74,0.74,,-12.589293504416808,23.00167606495924,36.22937823440152,29.394133301595204,14.326393565963508,"Dreyer, Jack",676263,L,0.996,,,,,0.908,0.236,,,0.908,76.1
FF,2025-10-28,94.1,-2.24,5.58,"Ohtani, Shohei",664770,660271,,called_strike,,,,,4,Called Strike,W,L,R,LAD,TOR,S,,,3,0,2025,0.74,1.11,-0.72,2.29,,,,2,5,Top,,,,,,,5.607587196441705,-136.93126142743617,-5.348068720383576,-10.474592473271834,27.87206555967904,-17.166828799988508,3.23,1.48,,,,94.9,2277,6.6,813023,669257,518692,669242,571970,605141,571771,681624,606192,53.92,,,,,,,,36,4,4-Seam Fastball,1,2,2,1,2,1,2,1,Standard,Standard,221,0.0,-0.07,,,,0.07,,-1,1,0.396,0.604,30,30,31,31,3,2,,,,,1.44,0.74,-0.74,,,,,,,"Ohtani, Shohei",660271,R,0.784,0.779,0.394,,0.779,0.8240000000000001,0.276,0.481,,0.8240000000000001,47.0
FF,2025-10-28,92.4,-1.79,5.27,"Bassitt, Chris",669743,605135,,called_strike,,,,,8,Called Strike,W,R,R,LAD,TOR,S,,,0,1,2025,0.72,0.93,0.17,1.74,,,,1,7,Bot,,,,,,,6.568473280614387,-134.39879297166473,-5.212539235384366,-10.15547534157454,29.23343869916128,-19.90731592360942,3.4,1.67,,,,92.5,2194,6.4,813023,672386,665489,643396,676391,665926,664702,662139,680718,54.1,,,,,,,,59,2,4-Seam Fastball,1,6,1,6,6,1,1,6,Standard,Standard,222,0.0,-0.052,,,,0.052,,-5,-5,0.024,0.024,36,30,36,31,1,0,,,,,1.74,0.72,0.72,,,,,,,"Bassitt, Chris",605135,R,0.742,0.762,0.462,0.949,0.95,0.96,0.376,0.871,,0.96,170.1
FF,2025-10-28,93.0,2.18,5.92,"Dreyer, Jack",680718,676263,,swinging_strike,,,,,6,Swinging Strike,W,L,L,LAD,TOR,S,,,0,0,2025,0.72,1.7,0.47,2.93,,665489.0,,1,9,Top,,,,,,,-6.027006400594046,-135.23277989753697,-5.620647034398753,10.240274730508386,31.134769741286167,-10.296050062353617,3.73,1.75,,,,93.3,2408,6.6,813023,669257,518692,669242,571970,605141,669743,571771,606192,53.86,,,,,,,,71,1,4-Seam Fastball,1,6,6,1,6,1,6,1,Standard,Standard,157,0.0,-0.038,74.1,6.0,,0.038,,-5,5,0.005,0.995,26,25,26,26,1,4,,,,,0.95,0.72,0.72,,-15.70309511926699,39.18954816111089,34.714602855871604,29.218829731954838,10.15662598473488,"Dreyer, Jack",676263,L,0.996,,,,,0.908,0.236,,,0.908,76.1
FF,2025-10-28,92.8,-1.48,5.52,"Bieber, Shane",669257,669456,,called_strike,,,,,6,Called Strike,W,R,R,LAD,TOR,S,,,3,0,2025,0.72,1.5,0.43,2.6,,,518692.0,2,3,Bot,,,,,,,6.543113507467495,-134.9652606921085,-5.035651681158755,-10.133741924946737,28.121161747045697,-12.939927496876694,3.4,1.73,,,,94.1,2485,7.0,813023,672386,665489,643396,676391,665926,664770,662139,680718,53.5,,,,,,,,26,4,4-Seam Fastball,1,2,1,2,2,1,1,2,Standard,Standard,218,0.0,-0.048,,,,0.048,,-1,-1,0.399,0.399,30,30,30,30,2,1,,,,,1.14,0.72,0.72,,,,,,,"Bieber, Shane",669456,R,0.958,,0.3389999999999999,0.8959999999999999,,0.816,0.131,,,0.816,40.1
FF,2025-10-28,93.8,-1.49,5.54,"Bieber, Shane",605141,669456,,called_strike,,,,,9,Called Strike,W,R,R,LAD,TOR,S,,,2,1,2025,0.69,1.53,0.68,1.52,,,660271.0,0,1,Bot,,,,,,,7.230854383591245,-136.14593836585024,-8.104058831346737,-10.219348026451732,31.152176919394204,-11.458798341338293,3.15,1.57,,,,94.8,2428,7.1,813023,672386,665489,643396,676391,665926,664770,662139,680718,53.42,,,,,,,,7,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,214,0.0,-0.078,,,,0.078,,0,0,0.583,0.583,30,32,30,33,1,0,,,,,1.08,0.69,0.69,,,,,,,"Bieber, Shane",669456,R,0.958,,0.3389999999999999,0.8959999999999999,,0.816,0.131,,,0.816,40.1
FF,2025-10-28,98.3,-3.08,5.37,"Varland, Louis",606192,686973,,called_strike,,,,,5,Called Strike,W,R,R,LAD,TOR,S,,,3,1,2025,0.66,1.4,0.1,2.37,,,,0,9,Bot,,,,,,,10.241223457063471,-142.6984751910926,-5.928825990381505,-11.449948605140676,34.4946035071711,-11.786604217278922,3.34,1.62,,,,99.0,2284,6.9,813023,672386,665489,643396,676391,665926,664702,662139,680718,53.57,,,,,,,,74,5,4-Seam Fastball,1,6,1,6,6,1,1,6,Standard,Standard,221,0.0,-0.094,,,,0.094,,-5,-5,0.007,0.007,27,32,28,33,1,3,,,,,0.98,0.66,0.66,,,,,,,"Varland, Louis",686973,R,0.923,0.941,,0.8520000000000001,,0.511,0.4,,,0.511,72.2
FF,2025-10-28,98.6,-2.98,5.38,"Varland, Louis",606192,686973,,called_strike,,,,,8,Called Strike,W,R,R,LAD,TOR,S,,,3,0,2025,0.63,1.29,-0.18,2.09,,,,0,9,Bot,,,,,,,9.140083059686704,-143.16093150757925,-6.534803896357023,-10.752282028458463,33.890116619793886,-13.050137176675666,3.76,1.8,,,,99.3,2308,6.9,813023,672386,665489,643396,676391,665926,664702,662139,680718,53.64,,,,,,,,74,4,4-Seam Fastball,1,6,1,6,6,1,1,6,Standard,Standard,215,0.0,-0.091,,,,0.091,,-5,-5,0.007,0.007,27,32,28,33,1,3,,,,,1.07,0.63,0.63,,,,,,,"Varland, Louis",686973,R,0.923,0.941,,0.8520000000000001,,0.511,0.4,,,0.511,72.2
FF,2025-10-28,97.2,-2.34,5.59,"Ohtani, Shohei",676391,660271,,called_strike,,,,,1,Called Strike,W,R,R,LAD,TOR,S,,,0,0,2025,0.62,1.25,-0.66,3.12,,,,1,2,Top,,,,,,,5.949811539320843,-141.44675941788233,-3.96869900815196,-9.68298078167877,31.32057058858954,-14.649427029479195,3.52,1.74,,,,97.7,2418,6.5,813023,669257,518692,669242,571970,605141,571771,681624,606192,53.97,,,,,,,,11,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,222,0.0,-0.039,,,,0.039,,0,0,0.523,0.477,30,29,31,29,1,0,,,,,1.16,0.62,0.62,,,,,,,"Ohtani, Shohei",660271,R,0.784,0.779,0.394,,0.779,0.8240000000000001,0.276,0.481,,0.8240000000000001,47.0
FF,2025-10-28,98.5,-2.34,5.5,"Ohtani, Shohei",662139,660271,,called_strike,,,,,6,Called Strike,W,L,R,LAD,TOR,S,,,0,0,2025,0.57,1.25,0.82,2.37,,,,1,4,Top,,,,,,,9.948766784800837,-143.02651434168513,-5.999404913632027,-9.974615386905434,31.106538342171216,-13.788425289735493,3.42,1.6,,,,99.3,2412,6.7,813023,669257,518692,669242,571970,605141,571771,681624,606192,53.79,,,,,,,,28,1,4-Seam Fastball,1,2,2,1,2,1,2,1,Standard,Standard,216,0.0,-0.039,,,,0.039,,-1,1,0.394,0.606,30,28,31,29,2,1,,,,,1.1,0.57,-0.57,,,,,,,"Ohtani, Shohei",660271,R,0.784,0.779,0.394,,0.779,0.8240000000000001,0.276,0.481,,0.8240000000000001,47.0
FF,2025-10-28,96.4,-2.43,5.49,"Ohtani, Shohei",672386,660271,,called_strike,,,,,13,Called Strike,W,R,R,LAD,TOR,S,,,2,1,2025,0.51,1.22,-0.98,2.01,,,,0,4,Top,,,,,,,5.061306140789981,-140.22625653297126,-6.487909417010709,-7.934553981359852,32.40530898038845,-14.792179526499998,3.1,1.58,,,,97.1,2462,6.7,813023,669257,518692,669242,571970,605141,571771,681624,606192,53.77,,,,,,,,27,4,4-Seam Fastball,1,2,2,1,2,1,2,1,Standard,Standard,222,0.0,-0.073,,,,0.073,,-1,1,0.371,0.629,30,26,31,27,2,1,,,,,1.24,0.51,0.51,,,,,,,"Ohtani, Shohei",660271,R,0.784,0.779,0.394,,0.779,0.8240000000000001,0.276,0.481,,0.8240000000000001,47.0
