pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,entity_name,entity_id,pitch_hand,eta_FF,eta_SI,eta_FC,eta_CH,eta_FS,eta_CU,eta_KC,eta_SL,eta_ST,eta_SV
CU,2025-10-08,77.8,-1.74,5.45,"Yamamoto, Yoshinobu",681082,808967,,called_strike,,,,,13,Called Strike,D,L,R,LAD,PHI,S,,,2,0,2025,0.85,1.51,-0.16,1.38,,,,0,5,Top,,,,,,,1.841283543655161,-113.05074923303243,1.1927274146258506,6.683074580907457,27.144558036977696,-45.3447226937722,3.21,1.59,,,,76.9,2813,6.5,813041,669257,518692,669242,571970,605141,571771,681624,606192,54.04,,,,,,,,35,3,Curveball,1,3,3,1,3,1,3,1,Standard,Standard,35,0.0,-0.072,,,,0.072,,-2,2,0.239,0.761,26,27,27,28,2,1,,,,,5.38,-0.85,0.85,,,,,,,"Yamamoto, Yoshinobu",808967,R,0.909,0.877,0.467,,0.775,0.951,0.951,0.392,,
CU,2025-10-08,84.9,0.68,6.61,"Fisher, Braydon",592450,680755,strikeout,swinging_strike,,,,,14,Aaron Judge strikes out swinging.,D,R,R,NYY,TOR,S,2.0,,2,2,2025,0.22,1.47,0.45,1.72,,,,0,8,Bot,,,,,,,-0.9907111719475948,-123.58988132371832,-2.085250927000852,2.4971119000243083,28.428872852443966,-46.8014692452044,4.1,1.88,,,,83.6,2658,5.7,813060,672386,665489,676391,680718,665926,664702,662139,664770,54.76,,0.0,0.0,1.0,0.0,0.0,,66,5,Curveball,1,5,1,5,5,1,1,5,Standard,Standard,19,-0.014,-0.233,73.8,8.7,,0.233,,-4,-4,0.039,0.039,24,33,25,33,1,3,,,,,4.67,-0.22,-0.22,,13.383511266176468,-13.153957024085422,33.93560654914514,46.15624853491562,36.62018856000313,"Fisher, Braydon",680755,R,0.948,,0.67,,,0.762,0.762,0.191,,
CU,2025-10-08,77.9,-1.82,5.36,"Yamamoto, Yoshinobu",547180,808967,,called_strike,,,,,8,Called Strike,D,L,R,LAD,PHI,S,,,1,0,2025,0.97,1.31,-0.2,1.93,,,,0,4,Top,,,,,,,1.6792276349813988,-113.34417809527348,2.054581023691686,7.958818284521316,23.725167555274123,-44.01371331251688,3.14,1.63,,,,77.7,2697,6.5,813041,669257,518692,669242,571970,605141,571771,681624,606192,54.04,,,,,,,,24,2,Curveball,1,1,1,1,1,1,1,1,Strategic,Standard,34,0.0,-0.05,,,,0.05,,0,0,0.5,0.5,26,32,27,33,2,1,,,,,5.11,-0.97,0.97,,,,,,,"Yamamoto, Yoshinobu",808967,R,0.909,0.877,0.467,,0.775,0.951,0.951,0.392,,
CU,2025-10-08,83.6,0.48,6.52,"Fisher, Braydon",592450,680755,,called_strike,,,,,14,Called Strike,D,R,R,NYY,TOR,S,,,2,0,2025,0.28,1.28,1.13,2.01,,,,0,8,Bot,,,,,,,0.9415663845461678,-121.69850306864204,-1.3513791469003662,2.4962520943143667,27.805149046007347,-44.677962786991245,3.95,1.86,,,,82.3,2536,5.8,813060,672386,665489,676391,680718,665926,664702,662139,664770,54.71,,,,,,,,66,3,Curveball,1,5,1,5,5,1,1,5,Standard,Standard,19,0.0,-0.072,,,,0.072,,-4,-4,0.039,0.039,24,33,25,33,1,3,,,,,4.58,-0.28,-0.28,,,,,,,"Fisher, Braydon",680755,R,0.948,,0.67,,,0.762,0.762,0.191,,
CU,2025-10-08,79.1,-1.74,5.42,"Yamamoto, Yoshinobu",592663,808967,,called_strike,,,,,8,Called Strike,D,R,R,LAD,PHI,S,,,0,0,2025,0.89,1.23,0.03,2.06,,,,1,2,Top,,,,,,,2.208080745811117,-115.12663355366246,1.826000538170545,7.361259967072234,23.96366142144061,-43.64370024328004,3.73,1.77,,,,78.5,2834,6.1,813041,669257,518692,669242,571970,605141,571771,681624,606192,54.39,,,,,,,,11,1,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,40,0.0,-0.039,,,,0.039,,0,0,0.523,0.477,26,34,27,34,1,0,,,,,4.91,-0.89,-0.89,,,,,,,"Yamamoto, Yoshinobu",808967,R,0.909,0.877,0.467,,0.775,0.951,0.951,0.392,,
CU,2025-10-08,85.4,-2.28,6.23,"Jackson, Luke",681481,592426,,swinging_strike,,,,,1,Swinging Strike,D,L,R,DET,SEA,S,,,1,1,2025,0.37,1.21,-0.54,3.04,,,595879.0,2,8,Bot,,,,,,,3.360609529448995,-124.36567975815552,1.2513161034286513,3.0692949267318186,26.20032714442683,-45.22242073128017,3.39,1.62,,,,85.4,2540,6.3,813055,663728,647304,593871,553993,641487,668227,677594,645302,54.15,,,,,,,,71,3,Curveball,9,3,9,3,3,9,9,3,Infield shade,Standard,17,0.0,-0.073,73.6,6.3,,0.073,,6,6,0.998,0.998,33,27,34,28,1,4,,,,,4.35,-0.37,0.37,,5.617439830416311,31.198232138402105,31.751153391170693,45.41166796841109,5.307776291965649,"Jackson, Luke",592426,R,0.946,,,,,0.684,0.684,0.381,,
CU,2025-10-08,83.4,0.55,6.61,"Fisher, Braydon",665862,680755,,called_strike,,,,,4,Called Strike,D,L,R,NYY,TOR,S,,,1,1,2025,0.27,1.2,-0.51,2.98,,,519317.0,2,8,Bot,,,,,,,-2.9293260876062783,-121.42089490874572,0.4923118142678679,3.2495364145620664,25.977873307869555,-44.28993845808601,3.63,1.74,,,,82.2,2554,5.7,813060,672386,665489,676391,680718,665926,664702,662139,664770,54.81,,,,,,,,69,3,Curveball,1,5,1,5,5,1,1,5,Infield shade,Standard,19,0.0,-0.073,,,,0.073,,-4,-4,0.023,0.023,24,27,25,27,1,3,,,,,4.5,-0.27,0.27,,,,,,,"Fisher, Braydon",680755,R,0.948,,0.67,,,0.762,0.762,0.191,,
CU,2025-10-08,79.1,0.0,6.15,"Thielbar, Caleb",661388,573204,,swinging_strike,,,,,4,Swinging Strike,D,R,L,CHC,MIL,S,,,1,1,2025,-0.6,1.17,-0.41,2.31,,694192.0,,1,8,Top,,,,,,,0.238509482024091,-115.23680775321614,0.5780815078718828,-5.389534886668166,21.983831424729097,-42.88458838435607,3.45,1.63,,,,79.0,2661,6.2,813049,608348,683737,663538,807713,621020,664023,691718,673548,54.29,,,,,,,,63,3,Curveball,4,3,3,4,3,4,3,4,Standard,Standard,327,0.0,-0.061,75.6,8.4,,0.061,,1,-1,0.705,0.295,38,27,38,28,1,3,,,,,4.81,-0.6,0.6,,18.56915738708807,-45.31471342568053,22.582943362216525,33.827139156371544,54.14662506946154,"Thielbar, Caleb",573204,L,0.91,,,,,0.831,0.831,0.424,0.451,
KC,2025-10-08,80.8,-1.59,5.03,"Nola, Aaron",681624,605400,,swinging_strike,,,,,14,Swinging Strike,D,R,R,LAD,PHI,S,,,0,0,2025,1.12,1.16,1.2,1.24,,,,2,2,Bot,,,,,,,4.1083904584506605,-117.46758052131726,0.5339957678455087,9.379935482390444,25.54397784402132,-43.13772176004051,3.52,1.6,,,,81.1,2671,6.9,813041,592663,547180,681082,664761,607208,596146,669016,592206,53.59,,,,,,,,15,1,Knuckle Curve,0,0,0,0,0,0,0,0,Standard,Standard,54,0.0,-0.043,25.5,7.1,,0.043,,0,0,0.511,0.511,32,24,32,25,1,0,,,,,4.7,-1.12,-1.12,,0.1513501219793185,2.0695233998177143,42.77762806807345,50.45027266532894,32.05622127870828,"Nola, Aaron",605400,R,0.95,0.927,0.475,0.996,,0.8059999999999999,0.8059999999999999,,,
KC,2025-10-08,80.4,-1.68,5.05,"Nola, Aaron",605141,605400,,called_strike,,,,,8,Called Strike,D,R,R,LAD,PHI,S,,,1,1,2025,1.19,1.14,0.08,1.44,,,,1,1,Bot,,,,,,,1.6615092891958976,-117.0055831065032,0.902220439141717,10.573676870997366,23.67587085641402,-42.98235984189864,3.28,1.43,,,,81.1,2713,7.0,813041,592663,547180,681082,664761,607208,596146,669016,592206,53.54,,,,,,,,6,3,Knuckle Curve,0,0,0,0,0,0,0,0,Standard,Standard,48,0.0,-0.064,,,,0.064,,0,0,0.526,0.526,32,32,32,33,1,0,,,,,4.68,-1.19,-1.19,,,,,,,"Nola, Aaron",605400,R,0.95,0.927,0.475,0.996,,0.8059999999999999,0.8059999999999999,,,
