pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,entity_name,entity_id,pitch_hand,eta_FF,eta_SI,eta_FC,eta_CH,eta_FS,eta_CU,eta_KC,eta_SL,eta_ST,eta_SV
FF,2025-10-09,98.8,-0.07,6.66,"Megill, Trevor",683737,656730,strikeout,called_strike,,,,,4,Michael Busch called out on strikes.,D,L,R,CHC,MIL,S,2.0,,0,2,2025,-0.75,1.95,-0.59,2.42,,,807713.0,0,5,Bot,,,,,,,0.3327745391990745,-143.4081189358615,-10.548808564075028,-10.31520065305352,39.66439622934945,-3.0666168028339684,3.27,1.56,,,,98.3,2607,6.6,813050,661388,683734,668930,702332,687401,694192,663368,686217,53.92,,0.0,0.0,1.0,0.0,0.0,,39,3,4-Seam Fastball,3,0,3,0,0,3,3,0,Standard,Standard,203,-0.013,-0.148,,,,0.148,,3,3,0.905,0.905,31,27,32,28,1,2,,,,,0.44,0.75,-0.75,,,,,,,"Megill, Trevor",656730,R,0.936,,,,,0.409,0.409,,,
FF,2025-10-09,92.0,2.11,6.15,"Pomeranz, Drew",686217,519141,strikeout,called_strike,,,,,12,Sal Frelick called out on strikes.,D,L,L,CHC,MIL,S,2.0,,2,2,2025,0.32,1.81,0.83,3.3,,,,0,7,Top,,,,,,,-3.895765195151333,-133.77553676587587,-5.1802878225256,4.696285133671935,32.28416397429929,-9.642886412916534,3.12,1.48,,,,90.5,2672,5.7,813050,608348,683737,663538,807713,621020,664023,691718,673548,54.83,,0.0,0.0,1.0,0.0,0.0,,54,5,4-Seam Fastball,4,0,0,4,0,4,0,4,Standard,Standard,169,0.014,-0.233,,,,0.233,,4,-4,0.947,0.053,36,25,37,25,1,2,,,,,0.92,0.32,0.32,,,,,,,"Pomeranz, Drew",519141,L,0.713,,,,,0.7020000000000001,0.7020000000000001,,,
FF,2025-10-09,91.5,0.3,5.99,"Vesia, Alex",656941,681911,,called_strike,,,,,12,Called Strike,D,L,L,LAD,PHI,S,,,0,0,2025,0.5,1.8,0.09,3.67,,,,0,11,Top,,,,,,,-1.5914228736520788,-133.20128922924795,-3.8429322645044746,6.262906447939977,29.246415752282303,-10.1893087355617,3.23,1.49,,,,91.4,2533,6.2,813042,669257,518692,669242,571970,605141,571771,681624,606192,54.26,,,,,,,,77,1,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,165,0.0,-0.039,,,,0.039,,0,0,0.5,0.5,29,32,29,32,1,4,,,,,0.93,0.5,0.5,,,,,,,"Vesia, Alex",681911,L,0.982,,,0.997,,,,0.429,,
FF,2025-10-09,92.2,2.23,6.12,"Pomeranz, Drew",686217,519141,,swinging_strike,,,,,3,Swinging Strike,D,L,L,CHC,MIL,S,,,2,1,2025,0.4,1.79,0.76,2.7,,,,0,7,Top,,,,,,,-4.571314491649142,-133.98225676488977,-6.611022472980552,5.904984230204538,32.49371043343203,-9.38892313609647,3.12,1.48,,,,90.6,2619,5.7,813050,608348,683737,663538,807713,621020,664023,691718,673548,54.84,,,,,,,,54,4,4-Seam Fastball,4,0,0,4,0,4,0,4,Standard,Standard,156,0.0,-0.073,70.5,6.3,,0.073,,4,-4,0.947,0.053,36,25,37,25,1,2,,,,,0.92,0.4,0.4,,-2.53193339763334,6.456222122547659,32.70672686568036,30.56231175769677,20.59499519770437,"Pomeranz, Drew",519141,L,0.713,,,,,0.7020000000000001,0.7020000000000001,,,
FF,2025-10-09,93.1,1.91,6.22,"Pomeranz, Drew",663368,519141,,called_strike,,,,,1,Called Strike,D,R,L,CHC,MIL,S,,,0,0,2025,0.13,1.77,-0.6,3.33,,,,1,7,Top,,,,,,,-6.624711459402054,-135.28534043676262,-5.390253724108751,3.276594710220638,34.150431797963535,-9.49264739545006,3.5,1.68,,,,91.3,2711,5.6,813050,608348,683737,663538,807713,621020,664023,691718,673548,54.89,,,,,,,,55,1,4-Seam Fastball,4,0,0,4,0,4,0,4,Strategic,Standard,156,0.0,-0.039,,,,0.039,,4,-4,0.961,0.039,36,28,37,29,1,2,,,,,0.9,0.13,-0.13,,,,,,,"Pomeranz, Drew",519141,L,0.713,,,,,0.7020000000000001,0.7020000000000001,,,
FF,2025-10-09,92.0,2.11,6.2,"Pomeranz, Drew",686217,519141,,called_strike,,,,,3,Called Strike,D,L,L,CHC,MIL,S,,,0,0,2025,0.07,1.75,0.31,2.74,,,,0,7,Top,,,,,,,-4.657206023533785,-133.66848910863524,-6.560225276581542,1.9378239501549468,31.757875975648677,-10.01771535259044,3.12,1.48,,,,90.3,2671,5.6,813050,608348,683737,663538,807713,621020,664023,691718,673548,54.93,,,,,,,,54,1,4-Seam Fastball,4,0,0,4,0,4,0,4,Standard,Standard,161,0.0,-0.039,,,,0.039,,4,-4,0.947,0.053,36,25,37,25,1,2,,,,,0.97,0.07,0.07,,,,,,,"Pomeranz, Drew",519141,L,0.713,,,,,0.7020000000000001,0.7020000000000001,,,
FF,2025-10-09,92.8,1.92,6.18,"Pomeranz, Drew",687401,519141,,called_strike,,,,,2,Called Strike,D,R,L,CHC,MIL,S,,,0,0,2025,0.24,1.74,0.17,3.11,,,,2,7,Top,,,,,,,-4.947231798794321,-134.97334294167703,-5.719679861529966,4.062816768167585,32.306046356920376,-9.945489846727352,3.34,1.54,,,,91.3,2652,5.6,813050,608348,683737,663538,807713,621020,664023,691718,673548,54.87,,,,,,,,56,1,4-Seam Fastball,4,0,0,4,0,4,0,4,Standard,Standard,169,0.0,-0.043,,,,0.043,,4,-4,0.97,0.03,36,26,37,27,1,2,,,,,0.93,0.24,-0.24,,,,,,,"Pomeranz, Drew",519141,L,0.713,,,,,0.7020000000000001,0.7020000000000001,,,
FF,2025-10-09,97.1,-0.1,6.68,"Megill, Trevor",683737,656730,,called_strike,,,,,3,Called Strike,D,L,R,CHC,MIL,S,,,0,0,2025,0.11,1.7,0.73,2.86,,,807713.0,0,5,Bot,,,,,,,1.980983805476084,-141.16529787159163,-8.574673426143141,1.0339142070780512,34.676747380641906,-7.657570521115283,3.27,1.56,,,,97.2,2397,6.6,813050,661388,683734,668930,702332,687401,694192,663368,686217,53.92,,,,,,,,39,1,4-Seam Fastball,3,0,3,0,0,3,3,0,Standard,Standard,202,0.0,-0.042,,,,0.042,,3,3,0.905,0.905,31,27,32,28,1,2,,,,,0.73,-0.11,0.11,,,,,,,"Megill, Trevor",656730,R,0.936,,,,,0.409,0.409,,,
FF,2025-10-09,92.7,1.9,6.17,"Pomeranz, Drew",663368,519141,,swinging_strike,,,,,3,Swinging Strike,D,R,L,CHC,MIL,S,,,1,1,2025,0.17,1.69,0.37,3.31,,,,1,7,Top,,,,,,,-4.21651741816762,-134.8701969852667,-5.105606123762826,3.09061834698312,32.32090959924481,-10.728165934139811,3.5,1.68,,,,91.1,2706,5.6,813050,608348,683737,663538,807713,621020,664023,691718,673548,54.91,,,,,,,,55,3,4-Seam Fastball,4,0,0,4,0,4,0,4,Standard,Standard,155,0.0,-0.064,68.7,6.8,,0.064,,4,-4,0.961,0.039,36,28,37,29,1,2,,,,,0.99,0.17,-0.17,,4.16351962665765,22.992465174362305,26.81740921293366,43.49454839136099,11.255007459834385,"Pomeranz, Drew",519141,L,0.713,,,,,0.7020000000000001,0.7020000000000001,,,
FF,2025-10-09,97.6,0.02,6.69,"Megill, Trevor",663538,656730,,called_strike,,,,,3,Called Strike,D,R,R,CHC,MIL,S,,,0,0,2025,-0.26,1.65,0.74,3.26,,,807713.0,1,5,Bot,,,,,,,2.551767491880622,-141.84167325048242,-7.484194010564614,-4.119483987011016,36.005090632954925,-8.462888539681005,3.3,1.57,,,,97.6,2463,6.6,813050,661388,683734,668930,702332,687401,694192,663368,686217,53.87,,,,,,,,40,1,4-Seam Fastball,3,0,3,0,0,3,3,0,Standard,Standard,194,0.0,-0.041,,,,0.041,,3,3,0.892,0.892,31,28,32,28,1,2,,,,,0.77,0.26,0.26,,,,,,,"Megill, Trevor",656730,R,0.936,,,,,0.409,0.409,,,
