pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,entity_name,entity_id,pitch_hand,eta_FF,eta_SI,eta_FC,eta_CH,eta_FS,eta_CU,eta_KC,eta_SL,eta_ST,eta_SV
FF,2025-09-22,98.3,3.06,4.99,"Sale, Chris",682928,519242,,called_strike,,,,,5,CJ Abrams flies out to center fielder Michael Harris II.,R,L,L,ATL,WSH,S,,,0,0,2025,1.6,0.53,0.12,2.48,,,,0,1,Top,,,,,,,-11.769354439264156,-142.66662750756052,-2.529136627360468,24.584380768200432,33.087686475886265,-24.571955849707585,3.53,1.6,,,,99.0,2348,6.8,776221,686948,621566,645277,805373,673490,595777,671739,660670,53.67,,,,,,,,2,1,4-Seam Fastball,0,1,1,0,1,0,1,0,Infield shade,Standard,106,0.0,-0.04,,,,0.04,,-1,1,0.399,0.601,36,24,36,25,1,0,,,,,1.85,1.6,1.6,,,,,,,"Sale, Chris",519242,L,0.943,0.924,,0.989,,,,0.541,,
SI,2025-09-22,90.1,2.55,4.35,"Poulin, PJ",671739,676571,,called_strike,,,,,9,Michael Harris II singles on a ground ball to right fielder Dylan Crews. Marcell Ozuna to 3rd.,R,L,L,ATL,WSH,S,,,1,0,2025,1.6,0.28,0.28,1.62,,,542303.0,0,6,Bot,,,,,,,-8.99220493807881,-130.8269676172436,-1.369468633157127,20.300442893797676,29.10388613451865,-28.849556122949323,3.54,1.66,,,,89.6,2130,6.2,776221,656180,665953,657557,691781,683083,690987,696285,686611,54.3,,,,,,,,61,2,Sinker,8,5,8,5,5,8,8,5,Infield shade,Standard,106,0.0,-0.048,,,,0.048,,3,3,0.929,0.929,28,24,29,24,1,3,,,,,2.55,1.6,1.6,,,,,,,"Poulin, PJ",676571,L,0.963,,,0.983,,,,,0.316,
CH,2025-09-22,87.8,-3.51,5.28,"Peralta, Freddy",650333,642547,,called_strike,,,,,7,"Luis Arraez grounds out, second baseman Brice Turang to first baseman Andrew Vaughn.",R,L,R,SD,MIL,S,,,0,0,2025,1.58,0.56,-0.55,1.94,,,,1,5,Bot,,,,,,,10.436526941754607,-127.34529013176277,-3.042406127540656,-19.382619225593487,28.486641809037422,-25.5892479512975,3.22,1.52,,,,87.5,2159,6.5,776222,661388,683734,668930,702332,687401,686555,694192,686217,54.04,,,,,,,,41,1,Changeup,2,3,2,3,3,2,2,3,Standard,Standard,248,0.0,-0.04,,,,0.04,,-1,-1,0.373,0.373,29,28,29,28,3,2,,,,,2.43,1.58,-1.58,,,,,,,"Peralta, Freddy",642547,R,0.858,,,0.881,,0.529,0.529,0.301,,
CH,2025-09-22,86.6,3.07,4.64,"Sale, Chris",686611,519242,,called_strike,,,,,7,Dylan Crews homers (10) on a fly ball to left field.,R,R,L,ATL,WSH,S,,,0,0,2025,1.54,0.12,-0.37,1.71,,,,2,4,Top,,,,,,,-11.39570056820822,-125.64569447199544,-0.9806527564774769,18.570052847058257,25.12612155935301,-30.93484371587899,3.08,1.36,,,,87.1,1818,6.7,776221,686948,621566,669397,805373,673490,595777,671739,660670,53.79,,,,,,,,36,1,Changeup,7,1,1,7,1,7,1,7,Standard,Standard,94,0.0,-0.044,,,,0.044,,6,-6,0.97,0.03,36,23,36,23,2,1,,,,,2.94,1.54,-1.54,,,,,,,"Sale, Chris",519242,L,0.943,0.924,,0.989,,,,0.541,,
SI,2025-09-22,92.3,1.85,5.52,"Romero, JoJo",666464,668941,,called_strike,,,,,12,"Jerar Encarnacion grounds out, second baseman José Fermín to first baseman Alec Burleson.",R,R,L,SF,STL,S,,,2,0,2025,1.54,0.14,0.84,2.84,,,,0,9,Bot,,,,,,,-5.796571453412909,-134.30426516276387,-1.2460541243320828,19.881311454061752,31.209392817410937,-30.41910105321109,3.79,1.77,,,,90.4,2185,5.3,776220,686780,676475,665877,571448,695336,663457,687363,691023,55.18,,,,,,,,77,3,Sinker,5,6,5,6,6,5,5,6,Standard,Standard,122,0.0,-0.072,,,,0.072,,-1,-1,0.194,0.194,28,27,29,28,1,3,,,,,2.55,1.54,-1.54,,,,,,,"Romero, JoJo",668941,L,0.835,0.835,,0.945,,,,0.385,,0.365
CH,2025-09-22,83.3,1.64,5.6,"Ogasawara, Shinnosuke",542303,829272,,called_strike,,,,,7,"Marcell Ozuna singles on a fly ball to left fielder Robert Hassell III, deflected by center fielder Jacob Young.",R,R,L,ATL,WSH,S,,,1,0,2025,1.52,0.66,-0.6,1.75,,,,1,7,Bot,,,,,,,-8.067103457101904,-121.06302604294818,-3.6908941554747816,16.468196531977526,22.989839429942048,-25.14339522159152,3.58,1.79,,,,83.1,1682,6.2,776221,656180,665953,657557,691781,683083,690987,696285,686611,54.34,,,,,,,,73,2,Changeup,11,5,11,5,5,11,11,5,Standard,Standard,122,0.0,-0.051,,,,0.051,,6,6,0.994,0.994,27,34,28,35,1,4,,,,,2.63,1.52,-1.52,,,,,,,"Ogasawara, Shinnosuke",829272,L,0.897,,,0.948,,0.994,0.994,0.195,,
SI,2025-09-22,92.8,3.07,4.9,"Sale, Chris",690987,519242,,swinging_strike,,,,,14,Robert Hassell III called out on strikes.,R,L,L,ATL,WSH,S,,,0,1,2025,1.51,0.38,1.87,2.26,,,,0,3,Top,,,,,,,-6.400244683604178,-135.06768527160048,-1.8092155719084548,19.842795236061463,29.03747053668189,-27.379215762448865,3.45,1.6,,,,93.4,2082,6.6,776221,686948,621566,645277,805373,673490,595777,671739,660670,53.87,,,,,,,,20,2,Sinker,2,1,1,2,1,2,1,2,Standard,Standard,110,0.0,-0.055,61.9,6.2,,0.055,,1,-1,0.617,0.383,36,23,36,24,1,0,,,,,2.27,1.51,1.51,,0.4136780185695112,9.23427472213154,41.95137409647927,13.774880448827124,23.84302780141101,"Sale, Chris",519242,L,0.943,0.924,,0.989,,,,0.541,,
CH,2025-09-22,87.5,3.06,4.93,"Sale, Chris",690987,519242,,called_strike,,,,,4,Robert Hassell III called out on strikes.,R,L,L,ATL,WSH,S,,,0,0,2025,1.5,0.25,-0.39,2.21,,,,0,3,Top,,,,,,,-11.457788126634394,-126.97281259815328,-0.8881036534599939,18.516887400932823,25.78888755440777,-29.533289892785977,3.45,1.6,,,,87.9,1981,6.7,776221,686948,621566,645277,805373,673490,595777,671739,660670,53.81,,,,,,,,20,1,Changeup,2,1,1,2,1,2,1,2,Standard,Standard,111,0.0,-0.04,,,,0.04,,1,-1,0.617,0.383,36,23,36,24,1,0,,,,,2.74,1.5,1.5,,,,,,,"Sale, Chris",519242,L,0.943,0.924,,0.989,,,,0.541,,
CH,2025-09-22,85.5,1.89,5.6,"Ogasawara, Shinnosuke",686948,829272,strikeout,swinging_strike,,,,,7,Drake Baldwin strikes out swinging.,R,L,L,ATL,WSH,S,2.0,,1,2,2025,1.5,0.84,-0.34,1.73,,,,0,7,Bot,,,,,,,-8.249040152348726,-124.22293301448587,-4.497864878948498,17.205469776595944,24.494042592572715,-22.738392111249663,3.38,1.57,,,,85.3,1751,6.2,776221,656180,665953,657557,691781,683083,690987,696285,686611,54.28,,0.0,0.0,1.0,0.0,0.0,,72,4,Changeup,11,5,11,5,5,11,11,5,Infield shade,Strategic,126,0.0,-0.191,65.4,8.0,,0.191,,6,6,0.994,0.994,27,24,28,24,1,4,,,,,2.28,1.5,1.5,,10.056761909411204,-6.419068096740915,29.500620918646835,39.33910038224771,33.53676401370607,"Ogasawara, Shinnosuke",829272,L,0.897,,,0.948,,0.994,0.994,0.195,,
CH,2025-09-22,92.1,-2.13,6.03,"Suarez, Robert",668930,663158,,swinging_strike,,,,,13,Brice Turang strikes out swinging.,R,L,R,SD,MIL,S,,,0,1,2025,1.49,0.48,-1.42,2.41,,,,2,9,Top,,,,,,,5.065901467818062,-134.0597127010301,-4.425758019586211,-19.01343008723012,29.25864162252933,-25.64804760365534,3.49,1.66,,,,92.9,1896,6.8,776222,666023,650333,630105,592518,578428,669369,701538,656811,53.74,,,,,,,,72,2,Changeup,3,3,3,3,3,3,3,3,Strategic,Standard,233,0.0,-0.057,52.3,6.7,,0.057,,0,0,0.602,0.398,34,25,34,26,1,4,,,,,2.21,1.49,-1.49,,2.2143689429797324,30.081303053988822,25.31418073075124,50.63681886910626,14.13375108325138,"Suarez, Robert",663158,R,0.945,0.951,,0.937,,,,,,
